date,discharge_cfs,site_no
2010-10-03,130000.0,07381490
2010-10-04,135000.0,07381490
2010-10-05,142000.0,07381490
2010-10-06,147000.0,07381490
2010-10-07,146000.0,07381490
2010-10-08,144000.0,07381490
2010-10-09,137000.0,07381490
2010-10-10,134000.0,07381490
2010-10-11,133000.0,07381490
2010-10-12,132000.0,07381490
2010-10-13,130000.0,07381490
2010-10-14,128000.0,07381490
2010-10-15,129000.0,07381490
2010-10-16,130000.0,07381490
2010-10-17,129000.0,07381490
2010-10-18,130000.0,07381490
2010-10-19,129000.0,07381490
2010-10-20,127000.0,07381490
2010-10-21,128000.0,07381490
2010-10-22,125000.0,07381490
2010-10-23,122000.0,07381490
2010-10-24,121000.0,07381490
2010-10-25,122000.0,07381490
2010-10-26,121000.0,07381490
2010-10-27,120000.0,07381490
2010-10-28,118000.0,07381490
2010-10-29,111000.0,07381490
2010-10-30,108000.0,07381490
2010-10-31,107000.0,07381490
2010-11-01,105000.0,07381490
2010-11-02,104000.0,07381490
2010-11-03,111000.0,07381490
2010-11-04,106000.0,07381490
2010-11-05,98600.0,07381490
2010-11-06,96900.0,07381490
2010-11-07,99700.0,07381490
2010-11-08,99700.0,07381490
2010-11-09,104000.0,07381490
2010-11-10,101000.0,07381490
2010-11-11,103000.0,07381490
2010-11-12,101000.0,07381490
2010-11-13,99000.0,07381490
2010-11-14,100000.0,07381490
2010-11-15,99800.0,07381490
2010-11-16,97800.0,07381490
2010-11-17,94400.0,07381490
2010-11-18,91400.0,07381490
2010-11-19,88600.0,07381490
2010-11-20,104000.0,07381490
2010-11-21,106000.0,07381490
2010-11-22,107000.0,07381490
2010-11-23,106000.0,07381490
2010-11-24,103000.0,07381490
2010-11-25,106000.0,07381490
2010-11-26,107000.0,07381490
2010-11-27,104000.0,07381490
2010-11-28,105000.0,07381490
2010-11-29,110000.0,07381490
2010-11-30,121000.0,07381490
2010-12-01,121000.0,07381490
2010-12-02,117000.0,07381490
2010-12-03,120000.0,07381490
2010-12-04,128000.0,07381490
2010-12-05,134000.0,07381490
2010-12-06,137000.0,07381490
2010-12-07,143000.0,07381490
2010-12-08,149000.0,07381490
2010-12-09,153000.0,07381490
2010-12-10,160000.0,07381490
2010-12-11,175000.0,07381490
2010-12-12,187000.0,07381490
2010-12-13,189000.0,07381490
2010-12-14,189000.0,07381490
2010-12-15,190000.0,07381490
2010-12-16,185000.0,07381490
2010-12-17,168000.0,07381490
2010-12-18,154000.0,07381490
2010-12-19,146000.0,07381490
2010-12-20,137000.0,07381490
2010-12-21,131000.0,07381490
2010-12-22,128000.0,07381490
2010-12-23,124000.0,07381490
2010-12-24,119000.0,07381490
2010-12-25,117000.0,07381490
2010-12-26,111000.0,07381490
2010-12-27,112000.0,07381490
2010-12-28,119000.0,07381490
2010-12-29,121000.0,07381490
2010-12-30,122000.0,07381490
2010-12-31,121000.0,07381490
2011-01-01,125000.0,07381490
2011-01-02,116000.0,07381490
2011-01-03,114000.0,07381490
2011-01-04,113000.0,07381490
2011-01-05,112000.0,07381490
2011-01-06,106000.0,07381490
2011-01-07,103000.0,07381490
2011-01-08,107000.0,07381490
2011-01-09,107000.0,07381490
2011-01-10,113000.0,07381490
2011-01-11,122000.0,07381490
2011-01-12,135000.0,07381490
2011-01-13,139000.0,07381490
2011-01-14,149000.0,07381490
2011-01-15,162000.0,07381490
2011-01-16,167000.0,07381490
2011-01-17,165000.0,07381490
2011-01-18,162000.0,07381490
2011-01-19,144000.0,07381490
2011-01-20,129000.0,07381490
2011-01-21,122000.0,07381490
2011-01-22,115000.0,07381490
2011-01-23,111000.0,07381490
2011-01-24,112000.0,07381490
2011-01-25,117000.0,07381490
2011-01-26,121000.0,07381490
2011-01-27,111000.0,07381490
2011-01-28,106000.0,07381490
2011-01-29,104000.0,07381490
2011-01-30,102000.0,07381490
2011-01-31,102000.0,07381490
2011-02-01,110000.0,07381490
2011-02-02,112000.0,07381490
2011-02-03,102000.0,07381490
2011-02-04,107000.0,07381490
2011-02-05,111000.0,07381490
2011-02-06,113000.0,07381490
2011-02-07,118000.0,07381490
2011-02-08,119000.0,07381490
2011-02-09,116000.0,07381490
2011-02-10,120000.0,07381490
2011-02-11,130000.0,07381490
2011-02-12,141000.0,07381490
2011-02-13,144000.0,07381490
2011-02-14,148000.0,07381490
2011-02-15,154000.0,07381490
2011-02-16,152000.0,07381490
2011-02-17,152000.0,07381490
2011-02-18,150000.0,07381490
2011-02-19,139000.0,07381490
2011-02-20,131000.0,07381490
2011-02-21,121000.0,07381490
2011-02-22,121000.0,07381490
2011-02-23,115000.0,07381490
2011-02-24,111000.0,07381490
2011-02-25,119000.0,07381490
2011-02-26,125000.0,07381490
2011-02-27,135000.0,07381490
2011-02-28,161000.0,07381490
2011-03-01,190000.0,07381490
2011-03-02,203000.0,07381490
2011-03-03,223000.0,07381490
2011-03-04,249000.0,07381490
2011-03-05,265000.0,07381490
2011-03-06,285000.0,07381490
2011-03-07,301000.0,07381490
2011-03-08,316000.0,07381490
2011-03-09,346000.0,07381490
2011-03-10,350000.0,07381490
2011-03-11,353000.0,07381490
2011-03-12,360000.0,07381490
2011-03-13,366000.0,07381490
2011-03-14,371000.0,07381490
2011-03-15,374000.0,07381490
2011-03-16,378000.0,07381490
2011-03-17,383000.0,07381490
2011-03-18,389000.0,07381490
2011-03-19,394000.0,07381490
2011-03-20,393000.0,07381490
2011-03-21,393000.0,07381490
2011-03-22,401000.0,07381490
2011-03-23,398000.0,07381490
2011-03-24,402000.0,07381490
2011-03-25,407000.0,07381490
2011-03-26,411000.0,07381490
2011-03-27,414000.0,07381490
2011-03-28,417000.0,07381490
2011-03-29,418000.0,07381490
2011-03-30,422000.0,07381490
2011-03-31,429000.0,07381490
2011-04-01,427000.0,07381490
2011-04-02,427000.0,07381490
2011-04-03,426000.0,07381490
2011-04-04,421000.0,07381490
2011-04-05,427000.0,07381490
2011-04-06,418000.0,07381490
2011-04-07,405000.0,07381490
2011-04-08,393000.0,07381490
2011-04-09,384000.0,07381490
2011-04-10,377000.0,07381490
2011-04-11,372000.0,07381490
2011-04-12,368000.0,07381490
2011-04-13,355000.0,07381490
2011-04-14,335000.0,07381490
2011-04-15,319000.0,07381490
2011-04-16,316000.0,07381490
2011-04-17,319000.0,07381490
2011-04-18,317000.0,07381490
2011-04-19,316000.0,07381490
2011-04-20,319000.0,07381490
2011-04-21,320000.0,07381490
2011-04-22,328000.0,07381490
2011-04-23,342000.0,07381490
2011-04-24,356000.0,07381490
2011-04-25,360000.0,07381490
2011-04-26,347000.0,07381490
2011-04-27,350000.0,07381490
2011-04-28,377000.0,07381490
2011-04-29,395000.0,07381490
2011-04-30,396000.0,07381490
2011-05-01,401000.0,07381490
2011-05-02,416000.0,07381490
2011-05-03,434000.0,07381490
2011-05-04,456000.0,07381490
2011-05-05,474000.0,07381490
2011-05-06,489000.0,07381490
2011-05-07,505000.0,07381490
2011-05-08,522000.0,07381490
2011-05-09,547000.0,07381490
2011-05-10,572000.0,07381490
2011-05-11,595000.0,07381490
2011-05-12,610000.0,07381490
2011-05-13,629000.0,07381490
2011-05-14,651000.0,07381490
2011-05-15,662000.0,07381490
2011-05-16,666000.0,07381490
2011-05-17,664000.0,07381490
2011-05-18,662000.0,07381490
2011-05-19,674000.0,07381490
2011-05-20,681000.0,07381490
2011-05-21,687000.0,07381490
2011-05-22,691000.0,07381490
2011-05-23,694000.0,07381490
2011-05-24,693000.0,07381490
2011-05-25,691000.0,07381490
2011-05-26,691000.0,07381490
2011-05-27,687000.0,07381490
2011-05-28,679000.0,07381490
2011-05-29,671000.0,07381490
2011-05-30,661000.0,07381490
2011-05-31,649000.0,07381490
2011-06-01,636000.0,07381490
2011-06-02,621000.0,07381490
2011-06-03,608000.0,07381490
2011-06-04,600000.0,07381490
2011-06-05,594000.0,07381490
2011-06-06,585000.0,07381490
2011-06-07,574000.0,07381490
2011-06-08,561000.0,07381490
2011-06-09,542000.0,07381490
2011-06-10,528000.0,07381490
2011-06-11,512000.0,07381490
2011-06-12,496000.0,07381490
2011-06-13,480000.0,07381490
2011-06-14,465000.0,07381490
2011-06-15,478000.0,07381490
2011-06-16,439000.0,07381490
2011-06-17,425000.0,07381490
2011-06-18,422000.0,07381490
2011-06-19,410000.0,07381490
2011-06-20,391000.0,07381490
2011-06-21,370000.0,07381490
2011-06-22,367000.0,07381490
2011-06-23,360000.0,07381490
2011-06-24,342000.0,07381490
2011-06-25,332000.0,07381490
2011-06-26,325000.0,07381490
2011-06-27,320000.0,07381490
2011-06-28,306000.0,07381490
2011-06-29,294000.0,07381490
2011-06-30,286000.0,07381490
2011-07-01,293000.0,07381490
2011-07-02,291000.0,07381490
2011-07-03,298000.0,07381490
2011-07-04,299000.0,07381490
2011-07-05,299000.0,07381490
2011-07-06,293000.0,07381490
2011-07-07,294000.0,07381490
2011-07-08,298000.0,07381490
2011-07-09,302000.0,07381490
2011-07-10,300000.0,07381490
2011-07-11,298000.0,07381490
2011-07-12,288000.0,07381490
2011-07-13,282000.0,07381490
2011-07-14,284000.0,07381490
2011-07-15,288000.0,07381490
2011-07-16,283000.0,07381490
2011-07-17,280000.0,07381490
2011-07-18,277000.0,07381490
2011-07-19,266000.0,07381490
2011-07-20,260000.0,07381490
2011-07-21,256000.0,07381490
2011-07-22,248000.0,07381490
2011-07-23,246000.0,07381490
2011-07-24,244000.0,07381490
2011-07-25,239000.0,07381490
2011-07-26,219000.0,07381490
2011-07-27,199000.0,07381490
2011-07-28,193000.0,07381490
2011-07-29,189000.0,07381490
2011-07-30,193000.0,07381490
2011-07-31,191000.0,07381490
2011-08-01,189000.0,07381490
2011-08-02,183000.0,07381490
2011-08-03,173000.0,07381490
2011-08-04,166000.0,07381490
2011-08-05,164000.0,07381490
2011-08-06,172000.0,07381490
2011-08-07,172000.0,07381490
2011-08-08,170000.0,07381490
2011-08-09,170000.0,07381490
2011-08-10,169000.0,07381490
2011-08-11,167000.0,07381490
2011-08-12,167000.0,07381490
2011-08-13,168000.0,07381490
2011-08-14,171000.0,07381490
2011-08-15,173000.0,07381490
2011-08-16,167000.0,07381490
2011-08-17,169000.0,07381490
2011-08-18,171000.0,07381490
2011-08-19,164000.0,07381490
2011-08-20,154000.0,07381490
2011-08-21,150000.0,07381490
2011-08-22,149000.0,07381490
2011-08-23,149000.0,07381490
2011-08-24,147000.0,07381490
2011-08-25,143000.0,07381490
2011-08-26,140000.0,07381490
2011-08-27,138000.0,07381490
2011-08-28,136000.0,07381490
2011-08-29,134000.0,07381490
2011-08-30,133000.0,07381490
2011-08-31,131000.0,07381490
2011-09-01,132000.0,07381490
2011-09-02,130000.0,07381490
2011-09-03,131000.0,07381490
2011-09-04,143000.0,07381490
2011-09-05,160000.0,07381490
2011-09-06,151000.0,07381490
2011-09-07,144000.0,07381490
2011-09-08,128000.0,07381490
2011-09-09,124000.0,07381490
2011-09-10,119000.0,07381490
2011-09-11,115000.0,07381490
2011-09-12,114000.0,07381490
2011-09-13,117000.0,07381490
2011-09-14,119000.0,07381490
2011-09-15,122000.0,07381490
2011-09-16,130000.0,07381490
2011-09-17,135000.0,07381490
2011-09-18,136000.0,07381490
2011-09-19,136000.0,07381490
2011-09-20,129000.0,07381490
2011-09-21,126000.0,07381490
2011-09-22,122000.0,07381490
2011-09-23,117000.0,07381490
2011-09-24,117000.0,07381490
2011-09-25,114000.0,07381490
2011-09-26,113000.0,07381490
2011-09-27,111000.0,07381490
2011-09-28,110000.0,07381490
2011-09-29,111000.0,07381490
2011-09-30,113000.0,07381490
2011-10-01,110000.0,07381490
2011-10-02,107000.0,07381490
2011-10-03,107000.0,07381490
2011-10-04,113000.0,07381490
2011-10-05,120000.0,07381490
2011-10-06,123000.0,07381490
2011-10-07,120000.0,07381490
2011-10-08,115000.0,07381490
2011-10-09,113000.0,07381490
2011-10-10,111000.0,07381490
2011-10-11,109000.0,07381490
2011-10-12,107000.0,07381490
2011-10-13,106000.0,07381490
2011-10-14,104000.0,07381490
2011-10-15,105000.0,07381490
2011-10-16,102000.0,07381490
2011-10-17,99000.0,07381490
2011-10-18,95800.0,07381490
2011-10-19,87600.0,07381490
2011-10-20,83200.0,07381490
2011-10-21,80600.0,07381490
2011-10-22,78600.0,07381490
2011-10-23,79100.0,07381490
2011-10-24,81300.0,07381490
2011-10-25,81900.0,07381490
2011-10-26,86100.0,07381490
2011-10-27,90000.0,07381490
2011-10-28,93200.0,07381490
2011-10-29,93000.0,07381490
2011-10-30,97500.0,07381490
2011-10-31,103000.0,07381490
2011-11-01,105000.0,07381490
2011-11-02,107000.0,07381490
2011-11-03,107000.0,07381490
2011-11-04,104000.0,07381490
2011-11-05,103000.0,07381490
2011-11-06,104000.0,07381490
2011-11-07,105000.0,07381490
2011-11-08,107000.0,07381490
2011-11-09,111000.0,07381490
2011-11-10,108000.0,07381490
2011-11-11,105000.0,07381490
2011-11-12,108000.0,07381490
2011-11-13,113000.0,07381490
2011-11-14,114000.0,07381490
2011-11-15,111000.0,07381490
2011-11-16,101000.0,07381490
2011-11-17,95200.0,07381490
2011-11-18,95200.0,07381490
2011-11-19,100000.0,07381490
2011-11-20,105000.0,07381490
2011-11-21,108000.0,07381490
2011-11-22,110000.0,07381490
2011-11-23,120000.0,07381490
2011-11-24,131000.0,07381490
2011-11-25,141000.0,07381490
2011-11-26,157000.0,07381490
2011-11-27,183000.0,07381490
2011-11-28,194000.0,07381490
2011-11-29,207000.0,07381490
2011-11-30,217000.0,07381490
2011-12-01,227000.0,07381490
2011-12-02,239000.0,07381490
2011-12-03,250000.0,07381490
2011-12-04,254000.0,07381490
2011-12-05,263000.0,07381490
2011-12-06,266000.0,07381490
2011-12-07,274000.0,07381490
2011-12-08,288000.0,07381490
2011-12-09,303000.0,07381490
2011-12-10,324000.0,07381490
2011-12-11,331000.0,07381490
2011-12-12,333000.0,07381490
2011-12-13,336000.0,07381490
2011-12-14,346000.0,07381490
2011-12-15,359000.0,07381490
2011-12-16,354000.0,07381490
2011-12-17,363000.0,07381490
2011-12-18,367000.0,07381490
2011-12-19,372000.0,07381490
2011-12-20,374000.0,07381490
2011-12-21,369000.0,07381490
2011-12-22,374000.0,07381490
2011-12-23,380000.0,07381490
2011-12-24,371000.0,07381490
2011-12-25,371000.0,07381490
2011-12-26,379000.0,07381490
2011-12-27,388000.0,07381490
2011-12-28,386000.0,07381490
2011-12-29,381000.0,07381490
2011-12-30,374000.0,07381490
2011-12-31,362000.0,07381490
2012-01-01,361000.0,07381490
2012-01-02,360000.0,07381490
2012-01-03,352000.0,07381490
2012-01-04,341000.0,07381490
2012-01-05,330000.0,07381490
2012-01-06,318000.0,07381490
2012-01-07,301000.0,07381490
2012-01-08,297000.0,07381490
2012-01-09,294000.0,07381490
2012-01-10,309000.0,07381490
2012-01-11,313000.0,07381490
2012-01-12,303000.0,07381490
2012-01-13,290000.0,07381490
2012-01-14,272000.0,07381490
2012-01-15,261000.0,07381490
2012-01-16,249000.0,07381490
2012-01-17,243000.0,07381490
2012-01-18,233000.0,07381490
2012-01-19,212000.0,07381490
2012-01-20,195000.0,07381490
2012-01-21,191000.0,07381490
2012-01-22,196000.0,07381490
2012-01-23,192000.0,07381490
2012-01-24,197000.0,07381490
2012-01-25,204000.0,07381490
2012-01-26,218000.0,07381490
2012-01-27,226000.0,07381490
2012-01-28,234000.0,07381490
2012-01-29,251000.0,07381490
2012-01-30,264000.0,07381490
2012-01-31,279000.0,07381490
2012-02-01,295000.0,07381490
2012-02-02,303000.0,07381490
2012-02-03,309000.0,07381490
2012-02-04,336000.0,07381490
2012-02-05,341000.0,07381490
2012-02-06,341000.0,07381490
2012-02-07,333000.0,07381490
2012-02-08,333000.0,07381490
2012-02-09,337000.0,07381490
2012-02-10,350000.0,07381490
2012-02-11,358000.0,07381490
2012-02-12,362000.0,07381490
2012-02-13,358000.0,07381490
2012-02-14,352000.0,07381490
2012-02-15,346000.0,07381490
2012-02-16,342000.0,07381490
2012-02-17,336000.0,07381490
2012-02-18,333000.0,07381490
2012-02-19,333000.0,07381490
2012-02-20,316000.0,07381490
2012-02-21,312000.0,07381490
2012-02-22,297000.0,07381490
2012-02-23,266000.0,07381490
2012-02-24,236000.0,07381490
2012-02-25,217000.0,07381490
2012-02-26,214000.0,07381490
2012-02-27,207000.0,07381490
2012-02-28,201000.0,07381490
2012-02-29,195000.0,07381490
2012-03-01,188000.0,07381490
2012-03-02,181000.0,07381490
2012-03-03,177000.0,07381490
2012-03-04,179000.0,07381490
2012-03-05,175000.0,07381490
2012-03-06,158000.0,07381490
2012-03-07,155000.0,07381490
2012-03-08,159000.0,07381490
2012-03-09,175000.0,07381490
2012-03-10,196000.0,07381490
2012-03-11,201000.0,07381490
2012-03-12,214000.0,07381490
2012-03-13,246000.0,07381490
2012-03-14,265000.0,07381490
2012-03-15,281000.0,07381490
2012-03-16,287000.0,07381490
2012-03-17,307000.0,07381490
2012-03-18,314000.0,07381490
2012-03-19,313000.0,07381490
2012-03-20,312000.0,07381490
2012-03-21,315000.0,07381490
2012-03-22,333000.0,07381490
2012-03-23,327000.0,07381490
2012-03-24,323000.0,07381490
2012-03-25,330000.0,07381490
2012-03-26,334000.0,07381490
2012-03-27,337000.0,07381490
2012-03-28,341000.0,07381490
2012-03-29,343000.0,07381490
2012-03-30,347000.0,07381490
2012-03-31,354000.0,07381490
2012-04-01,352000.0,07381490
2012-04-02,347000.0,07381490
2012-04-03,341000.0,07381490
