date,discharge_cfs,site_no
2007-04-05,402000.0,07022000
2007-04-06,413000.0,07022000
2007-04-07,420000.0,07022000
2007-04-08,416000.0,07022000
2007-04-09,404000.0,07022000
2007-04-10,390000.0,07022000
2007-04-11,376000.0,07022000
2007-04-12,367000.0,07022000
2007-04-13,366000.0,07022000
2007-04-14,379000.0,07022000
2007-04-15,393000.0,07022000
2007-04-16,405000.0,07022000
2007-04-17,425000.0,07022000
2007-04-18,433000.0,07022000
2007-04-19,428000.0,07022000
2007-04-20,420000.0,07022000
2007-04-21,408000.0,07022000
2007-04-22,390000.0,07022000
2007-04-23,371000.0,07022000
2007-04-24,355000.0,07022000
2007-04-25,337000.0,07022000
2007-04-26,318000.0,07022000
2007-04-27,305000.0,07022000
2007-04-28,306000.0,07022000
2007-04-29,327000.0,07022000
2007-04-30,366000.0,07022000
2007-05-01,397000.0,07022000
2007-05-02,409000.0,07022000
2007-05-03,412000.0,07022000
2007-05-04,419000.0,07022000
2007-05-05,428000.0,07022000
2007-05-06,429000.0,07022000
2007-05-07,419000.0,07022000
2007-05-08,402000.0,07022000
2007-05-09,396000.0,07022000
2007-05-10,419000.0,07022000
2007-05-11,457000.0,07022000
2007-05-12,480000.0,07022000
2007-05-13,488000.0,07022000
2007-05-14,489000.0,07022000
2007-05-15,484000.0,07022000
2007-05-16,479000.0,07022000
2007-05-17,474000.0,07022000
2007-05-18,463000.0,07022000
2007-05-19,443000.0,07022000
2007-05-20,416000.0,07022000
2007-05-21,386000.0,07022000
2007-05-22,355000.0,07022000
2007-05-23,326000.0,07022000
2007-05-24,306000.0,07022000
2007-05-25,292000.0,07022000
2007-05-26,281000.0,07022000
2007-05-27,275000.0,07022000
2007-05-28,272000.0,07022000
2007-05-29,280000.0,07022000
2007-05-30,302000.0,07022000
2007-05-31,315000.0,07022000
2007-06-01,311000.0,07022000
2007-06-02,304000.0,07022000
2007-06-03,312000.0,07022000
2007-06-04,323000.0,07022000
2007-06-05,331000.0,07022000
2007-06-06,344000.0,07022000
2007-06-07,338000.0,07022000
2007-06-08,318000.0,07022000
2007-06-09,302000.0,07022000
2007-06-10,292000.0,07022000
2007-06-11,287000.0,07022000
2007-06-12,285000.0,07022000
2007-06-13,289000.0,07022000
2007-06-14,289000.0,07022000
2007-06-15,277000.0,07022000
2007-06-16,262000.0,07022000
2007-06-17,254000.0,07022000
2007-06-18,254000.0,07022000
2007-06-19,243000.0,07022000
2007-06-20,231000.0,07022000
2007-06-21,223000.0,07022000
2007-06-22,215000.0,07022000
2007-06-23,212000.0,07022000
2007-06-24,212000.0,07022000
2007-06-25,232000.0,07022000
2007-06-26,250000.0,07022000
2007-06-27,250000.0,07022000
2007-06-28,241000.0,07022000
2007-06-29,232000.0,07022000
2007-06-30,219000.0,07022000
2007-07-01,212000.0,07022000
2007-07-02,224000.0,07022000
2007-07-03,241000.0,07022000
2007-07-04,241000.0,07022000
2007-07-05,241000.0,07022000
2007-07-06,242000.0,07022000
2007-07-07,236000.0,07022000
2007-07-08,237000.0,07022000
2007-07-09,238000.0,07022000
2007-07-10,231000.0,07022000
2007-07-11,217000.0,07022000
2007-07-12,200000.0,07022000
2007-07-13,187000.0,07022000
2007-07-14,183000.0,07022000
2007-07-15,179000.0,07022000
2007-07-16,172000.0,07022000
2007-07-17,166000.0,07022000
2007-07-18,162000.0,07022000
2007-07-19,159000.0,07022000
2007-07-20,157000.0,07022000
2007-07-21,167000.0,07022000
2007-07-22,189000.0,07022000
2007-07-23,200000.0,07022000
2007-07-24,188000.0,07022000
2007-07-25,173000.0,07022000
2007-07-26,164000.0,07022000
2007-07-27,158000.0,07022000
2007-07-28,151000.0,07022000
2007-07-29,146000.0,07022000
2007-07-30,146000.0,07022000
2007-07-31,148000.0,07022000
2007-08-01,149000.0,07022000
2007-08-02,145000.0,07022000
2007-08-03,142000.0,07022000
2007-08-04,141000.0,07022000
2007-08-05,135000.0,07022000
2007-08-06,126000.0,07022000
2007-08-07,119000.0,07022000
2007-08-08,115000.0,07022000
2007-08-09,114000.0,07022000
2007-08-10,121000.0,07022000
2007-08-11,134000.0,07022000
2007-08-12,151000.0,07022000
2007-08-13,165000.0,07022000
2007-08-14,168000.0,07022000
2007-08-15,170000.0,07022000
2007-08-16,165000.0,07022000
2007-08-17,156000.0,07022000
2007-08-18,149000.0,07022000
2007-08-19,147000.0,07022000
2007-08-20,139000.0,07022000
2007-08-21,131000.0,07022000
2007-08-22,125000.0,07022000
2007-08-23,135000.0,07022000
2007-08-24,153000.0,07022000
2007-08-25,179000.0,07022000
2007-08-26,208000.0,07022000
2007-08-27,236000.0,07022000
2007-08-28,263000.0,07022000
2007-08-29,289000.0,07022000
2007-08-30,332000.0,07022000
2007-08-31,357000.0,07022000
2007-09-01,355000.0,07022000
2007-09-02,340000.0,07022000
2007-09-03,324000.0,07022000
2007-09-04,308000.0,07022000
2007-09-05,292000.0,07022000
2007-09-06,278000.0,07022000
2007-09-07,261000.0,07022000
2007-09-08,241000.0,07022000
2007-09-09,213000.0,07022000
2007-09-10,195000.0,07022000
2007-09-11,193000.0,07022000
2007-09-12,194000.0,07022000
2007-09-13,190000.0,07022000
2007-09-14,191000.0,07022000
2007-09-15,191000.0,07022000
2007-09-16,182000.0,07022000
2007-09-17,170000.0,07022000
2007-09-18,157000.0,07022000
2007-09-19,146000.0,07022000
2007-09-20,139000.0,07022000
2007-09-21,135000.0,07022000
2007-09-22,132000.0,07022000
2007-09-23,129000.0,07022000
2007-09-24,127000.0,07022000
2007-09-25,123000.0,07022000
2007-09-26,121000.0,07022000
2007-09-27,122000.0,07022000
2007-09-28,122000.0,07022000
2007-09-29,127000.0,07022000
2007-09-30,129000.0,07022000
2007-10-01,125000.0,07022000
2007-10-02,121000.0,07022000
2007-10-03,119000.0,07022000
2007-10-04,120000.0,07022000
2007-10-05,126000.0,07022000
2007-10-06,129000.0,07022000
2007-10-07,135000.0,07022000
2007-10-08,144000.0,07022000
2007-10-09,151000.0,07022000
2007-10-10,158000.0,07022000
2007-10-11,164000.0,07022000
2007-10-12,172000.0,07022000
2007-10-13,173000.0,07022000
2007-10-14,173000.0,07022000
2007-10-15,175000.0,07022000
2007-10-16,179000.0,07022000
2007-10-17,184000.0,07022000
2007-10-18,196000.0,07022000
2007-10-19,197000.0,07022000
2007-10-20,219000.0,07022000
2007-10-21,270000.0,07022000
2007-10-22,299000.0,07022000
2007-10-23,297000.0,07022000
2007-10-24,286000.0,07022000
2007-10-25,279000.0,07022000
2007-10-26,271000.0,07022000
2007-10-27,263000.0,07022000
2007-10-28,254000.0,07022000
2007-10-29,242000.0,07022000
2007-10-30,233000.0,07022000
2007-10-31,229000.0,07022000
2007-11-01,227000.0,07022000
2007-11-02,225000.0,07022000
2007-11-03,220000.0,07022000
2007-11-04,215000.0,07022000
2007-11-05,209000.0,07022000
2007-11-06,204000.0,07022000
2007-11-07,197000.0,07022000
2007-11-08,187000.0,07022000
2007-11-09,181000.0,07022000
2007-11-10,169000.0,07022000
2007-11-11,157000.0,07022000
2007-11-12,146000.0,07022000
2007-11-13,137000.0,07022000
2007-11-14,138000.0,07022000
2007-11-15,139000.0,07022000
2007-11-16,136000.0,07022000
2007-11-17,131000.0,07022000
2007-11-18,124000.0,07022000
2007-11-19,120000.0,07022000
2007-11-20,115000.0,07022000
2007-11-21,113000.0,07022000
2007-11-22,111000.0,07022000
2007-11-23,109000.0,07022000
2007-11-24,106000.0,07022000
2007-11-25,107000.0,07022000
2007-11-26,108000.0,07022000
2007-11-27,109000.0,07022000
2007-11-28,109000.0,07022000
2007-11-29,106000.0,07022000
2007-11-30,102000.0,07022000
2007-12-01,101000.0,07022000
2007-12-02,101000.0,07022000
2007-12-03,99400.0,07022000
2007-12-04,97000.0,07022000
2007-12-05,95600.0,07022000
2007-12-06,93400.0,07022000
2007-12-07,89600.0,07022000
2007-12-08,86800.0,07022000
2007-12-09,90900.0,07022000
2007-12-10,108000.0,07022000
2007-12-11,119000.0,07022000
2007-12-12,114000.0,07022000
2007-12-13,114000.0,07022000
2007-12-14,116000.0,07022000
2007-12-15,125000.0,07022000
2007-12-16,141000.0,07022000
2007-12-17,154000.0,07022000
2007-12-18,178000.0,07022000
2007-12-19,177000.0,07022000
2007-12-20,165000.0,07022000
2007-12-21,161000.0,07022000
2007-12-22,159000.0,07022000
2007-12-23,157000.0,07022000
2007-12-24,155000.0,07022000
2007-12-25,150000.0,07022000
2007-12-26,144000.0,07022000
2007-12-27,141000.0,07022000
2007-12-28,147000.0,07022000
2007-12-29,154000.0,07022000
2007-12-30,156000.0,07022000
2007-12-31,153000.0,07022000
2008-01-01,150000.0,07022000
2008-01-02,147000.0,07022000
2008-01-03,137000.0,07022000
2008-01-04,121000.0,07022000
2008-01-05,115000.0,07022000
2008-01-06,123000.0,07022000
2008-01-07,134000.0,07022000
2008-01-08,143000.0,07022000
2008-01-09,160000.0,07022000
2008-01-10,213000.0,07022000
2008-01-11,256000.0,07022000
2008-01-12,268000.0,07022000
2008-01-13,272000.0,07022000
2008-01-14,266000.0,07022000
2008-01-15,251000.0,07022000
2008-01-16,232000.0,07022000
2008-01-17,215000.0,07022000
2008-01-18,209000.0,07022000
2008-01-19,209000.0,07022000
2008-01-20,199000.0,07022000
2008-01-21,179000.0,07022000
2008-01-22,163000.0,07022000
2008-01-23,159000.0,07022000
2008-01-24,160000.0,07022000
2008-01-25,160000.0,07022000
2008-01-26,153000.0,07022000
2008-01-27,149000.0,07022000
2008-01-28,149000.0,07022000
2008-01-29,152000.0,07022000
2008-01-30,151000.0,07022000
2008-01-31,147000.0,07022000
2008-02-01,136000.0,07022000
2008-02-02,135000.0,07022000
2008-02-03,135000.0,07022000
2008-02-04,142000.0,07022000
2008-02-05,157000.0,07022000
2008-02-06,197000.0,07022000
2008-02-07,258000.0,07022000
2008-02-08,293000.0,07022000
2008-02-09,291000.0,07022000
2008-02-10,288000.0,07022000
2008-02-11,271000.0,07022000
2008-02-12,248000.0,07022000
2008-02-13,221000.0,07022000
2008-02-14,202000.0,07022000
2008-02-15,207000.0,07022000
2008-02-16,216000.0,07022000
2008-02-17,228000.0,07022000
2008-02-18,256000.0,07022000
2008-02-19,304000.0,07022000
2008-02-20,368000.0,07022000
2008-02-21,382000.0,07022000
2008-02-22,349000.0,07022000
2008-02-23,313000.0,07022000
2008-02-24,307000.0,07022000
2008-02-25,284000.0,07022000
2008-02-26,271000.0,07022000
2008-02-27,268000.0,07022000
2008-02-28,256000.0,07022000
2008-02-29,250000.0,07022000
2008-03-01,246000.0,07022000
2008-03-02,238000.0,07022000
2008-03-03,235000.0,07022000
2008-03-04,280000.0,07022000
2008-03-05,334000.0,07022000
2008-03-06,404000.0,07022000
2008-03-07,461000.0,07022000
2008-03-08,477000.0,07022000
2008-03-09,470000.0,07022000
2008-03-10,448000.0,07022000
2008-03-11,409000.0,07022000
2008-03-12,362000.0,07022000
2008-03-13,323000.0,07022000
2008-03-14,299000.0,07022000
2008-03-15,288000.0,07022000
2008-03-16,291000.0,07022000
2008-03-17,299000.0,07022000
2008-03-18,371000.0,07022000
2008-03-19,513000.0,07022000
2008-03-20,594000.0,07022000
2008-03-21,632000.0,07022000
2008-03-22,650000.0,07022000
2008-03-23,654000.0,07022000
2008-03-24,652000.0,07022000
2008-03-25,623000.0,07022000
2008-03-26,574000.0,07022000
2008-03-27,523000.0,07022000
2008-03-28,485000.0,07022000
2008-03-29,459000.0,07022000
2008-03-30,438000.0,07022000
2008-03-31,427000.0,07022000
2008-04-01,452000.0,07022000
2008-04-02,482000.0,07022000
2008-04-03,501000.0,07022000
2008-04-04,524000.0,07022000
2008-04-05,519000.0,07022000
2008-04-06,505000.0,07022000
2008-04-07,485000.0,07022000
2008-04-08,464000.0,07022000
2008-04-09,450000.0,07022000
2008-04-10,446000.0,07022000
2008-04-11,488000.0,07022000
2008-04-12,527000.0,07022000
2008-04-13,565000.0,07022000
2008-04-14,600000.0,07022000
2008-04-15,612000.0,07022000
2008-04-16,599000.0,07022000
2008-04-17,580000.0,07022000
2008-04-18,561000.0,07022000
2008-04-19,542000.0,07022000
2008-04-20,526000.0,07022000
2008-04-21,513000.0,07022000
2008-04-22,514000.0,07022000
2008-04-23,522000.0,07022000
2008-04-24,525000.0,07022000
2008-04-25,524000.0,07022000
2008-04-26,524000.0,07022000
2008-04-27,527000.0,07022000
2008-04-28,531000.0,07022000
2008-04-29,536000.0,07022000
2008-04-30,536000.0,07022000
2008-05-01,534000.0,07022000
2008-05-02,532000.0,07022000
2008-05-03,527000.0,07022000
2008-05-04,520000.0,07022000
2008-05-05,518000.0,07022000
2008-05-06,522000.0,07022000
2008-05-07,525000.0,07022000
2008-05-08,527000.0,07022000
2008-05-09,530000.0,07022000
2008-05-10,539000.0,07022000
2008-05-11,551000.0,07022000
2008-05-12,560000.0,07022000
2008-05-13,561000.0,07022000
2008-05-14,562000.0,07022000
2008-05-15,566000.0,07022000
2008-05-16,569000.0,07022000
2008-05-17,561000.0,07022000
2008-05-18,545000.0,07022000
2008-05-19,531000.0,07022000
2008-05-20,517000.0,07022000
2008-05-21,505000.0,07022000
2008-05-22,490000.0,07022000
2008-05-23,475000.0,07022000
2008-05-24,459000.0,07022000
2008-05-25,441000.0,07022000
2008-05-26,445000.0,07022000
2008-05-27,464000.0,07022000
2008-05-28,478000.0,07022000
2008-05-29,484000.0,07022000
2008-05-30,474000.0,07022000
2008-05-31,454000.0,07022000
2008-06-01,448000.0,07022000
2008-06-02,442000.0,07022000
2008-06-03,432000.0,07022000
2008-06-04,431000.0,07022000
2008-06-05,447000.0,07022000
2008-06-06,466000.0,07022000
2008-06-07,485000.0,07022000
2008-06-08,509000.0,07022000
2008-06-09,525000.0,07022000
2008-06-10,534000.0,07022000
2008-06-11,542000.0,07022000
2008-06-12,553000.0,07022000
2008-06-13,562000.0,07022000
2008-06-14,570000.0,07022000
2008-06-15,574000.0,07022000
2008-06-16,583000.0,07022000
2008-06-17,595000.0,07022000
2008-06-18,612000.0,07022000
2008-06-19,634000.0,07022000
2008-06-20,657000.0,07022000
2008-06-21,671000.0,07022000
2008-06-22,678000.0,07022000
2008-06-23,682000.0,07022000
2008-06-24,682000.0,07022000
2008-06-25,683000.0,07022000
2008-06-26,684000.0,07022000
2008-06-27,688000.0,07022000
2008-06-28,691000.0,07022000
2008-06-29,695000.0,07022000
2008-06-30,703000.0,07022000
2008-07-01,707000.0,07022000
2008-07-02,710000.0,07022000
2008-07-03,710000.0,07022000
2008-07-04,707000.0,07022000
2008-07-05,701000.0,07022000
2008-07-06,691000.0,07022000
2008-07-07,677000.0,07022000
2008-07-08,653000.0,07022000
2008-07-09,623000.0,07022000
2008-07-10,590000.0,07022000
2008-07-11,561000.0,07022000
2008-07-12,539000.0,07022000
2008-07-13,520000.0,07022000
2008-07-14,497000.0,07022000
2008-07-15,475000.0,07022000
2008-07-16,456000.0,07022000
2008-07-17,436000.0,07022000
2008-07-18,416000.0,07022000
2008-07-19,397000.0,07022000
2008-07-20,381000.0,07022000
2008-07-21,366000.0,07022000
2008-07-22,352000.0,07022000
2008-07-23,344000.0,07022000
2008-07-24,348000.0,07022000
2008-07-25,362000.0,07022000
2008-07-26,373000.0,07022000
2008-07-27,381000.0,07022000
2008-07-28,400000.0,07022000
2008-07-29,429000.0,07022000
2008-07-30,452000.0,07022000
2008-07-31,481000.0,07022000
2008-08-01,496000.0,07022000
2008-08-02,509000.0,07022000
2008-08-03,520000.0,07022000
2008-08-04,518000.0,07022000
2008-08-05,497000.0,07022000
2008-08-06,454000.0,07022000
2008-08-07,390000.0,07022000
2008-08-08,338000.0,07022000
2008-08-09,304000.0,07022000
2008-08-10,282000.0,07022000
2008-08-11,263000.0,07022000
2008-08-12,247000.0,07022000
2008-08-13,229000.0,07022000
2008-08-14,209000.0,07022000
2008-08-15,185000.0,07022000
2008-08-16,177000.0,07022000
2008-08-17,177000.0,07022000
2008-08-18,175000.0,07022000
2008-08-19,170000.0,07022000
2008-08-20,162000.0,07022000
2008-08-21,156000.0,07022000
2008-08-22,158000.0,07022000
2008-08-23,155000.0,07022000
2008-08-24,148000.0,07022000
2008-08-25,141000.0,07022000
2008-08-26,131000.0,07022000
2008-08-27,124000.0,07022000
2008-08-28,120000.0,07022000
2008-08-29,117000.0,07022000
2008-08-30,114000.0,07022000
2008-08-31,119000.0,07022000
2008-09-01,122000.0,07022000
2008-09-02,120000.0,07022000
2008-09-03,118000.0,07022000
2008-09-04,116000.0,07022000
2008-09-05,127000.0,07022000
2008-09-06,185000.0,07022000
2008-09-07,277000.0,07022000
2008-09-08,282000.0,07022000
2008-09-09,245000.0,07022000
2008-09-10,205000.0,07022000
2008-09-11,182000.0,07022000
2008-09-12,167000.0,07022000
2008-09-13,169000.0,07022000
2008-09-14,202000.0,07022000
2008-09-15,313000.0,07022000
2008-09-16,444000.0,07022000
2008-09-17,513000.0,07022000
2008-09-18,572000.0,07022000
2008-09-19,619000.0,07022000
2008-09-20,645000.0,07022000
2008-09-21,640000.0,07022000
2008-09-22,605000.0,07022000
2008-09-23,555000.0,07022000
2008-09-24,479000.0,07022000
2008-09-25,394000.0,07022000
2008-09-26,328000.0,07022000
2008-09-27,293000.0,07022000
2008-09-28,273000.0,07022000
2008-09-29,261000.0,07022000
2008-09-30,258000.0,07022000
2008-10-01,255000.0,07022000
2008-10-02,248000.0,07022000
2008-10-03,236000.0,07022000
2008-10-04,226000.0,07022000
2008-10-05,217000.0,07022000
2008-10-06,210000.0,07022000
2008-10-07,204000.0,07022000
2008-10-08,195000.0,07022000
2008-10-09,191000.0,07022000
2008-10-10,189000.0,07022000
2008-10-11,187000.0,07022000
2008-10-12,178000.0,07022000
2008-10-13,168000.0,07022000
2008-10-14,162000.0,07022000
2008-10-15,160000.0,07022000
2008-10-16,157000.0,07022000
2008-10-17,155000.0,07022000
2008-10-18,156000.0,07022000
2008-10-19,158000.0,07022000
2008-10-20,160000.0,07022000
2008-10-21,157000.0,07022000
2008-10-22,152000.0,07022000
2008-10-23,146000.0,07022000
2008-10-24,146000.0,07022000
2008-10-25,153000.0,07022000
2008-10-26,159000.0,07022000
2008-10-27,179000.0,07022000
2008-10-28,218000.0,07022000
2008-10-29,235000.0,07022000
2008-10-30,231000.0,07022000
2008-10-31,220000.0,07022000
2008-11-01,209000.0,07022000
2008-11-02,198000.0,07022000
2008-11-03,185000.0,07022000
2008-11-04,173000.0,07022000
2008-11-05,161000.0,07022000
2008-11-06,153000.0,07022000
2008-11-07,146000.0,07022000
2008-11-08,142000.0,07022000
2008-11-09,137000.0,07022000
2008-11-10,142000.0,07022000
2008-11-11,165000.0,07022000
2008-11-12,177000.0,07022000
2008-11-13,172000.0,07022000
2008-11-14,167000.0,07022000
2008-11-15,164000.0,07022000
2008-11-16,160000.0,07022000
2008-11-17,155000.0,07022000
2008-11-18,151000.0,07022000
2008-11-19,150000.0,07022000
2008-11-20,150000.0,07022000
2008-11-21,152000.0,07022000
2008-11-22,153000.0,07022000
2008-11-23,151000.0,07022000
2008-11-24,145000.0,07022000
2008-11-25,140000.0,07022000
2008-11-26,136000.0,07022000
2008-11-27,131000.0,07022000
2008-11-28,126000.0,07022000
2008-11-29,126000.0,07022000
2008-11-30,125000.0,07022000
2008-12-01,119000.0,07022000
2008-12-02,120000.0,07022000
2008-12-03,120000.0,07022000
2008-12-04,115000.0,07022000
2008-12-05,111000.0,07022000
2008-12-06,110000.0,07022000
2008-12-07,109000.0,07022000
2008-12-08,107000.0,07022000
2008-12-09,106000.0,07022000
2008-12-10,101000.0,07022000
2008-12-11,102000.0,07022000
2008-12-12,107000.0,07022000
2008-12-13,108000.0,07022000
2008-12-14,110000.0,07022000
2008-12-15,114000.0,07022000
2008-12-16,119000.0,07022000
2008-12-17,127000.0,07022000
2008-12-18,128000.0,07022000
2008-12-19,122000.0,07022000
2008-12-20,120000.0,07022000
2008-12-21,129000.0,07022000
2008-12-22,133000.0,07022000
2008-12-23,125000.0,07022000
2008-12-24,117000.0,07022000
2008-12-25,127000.0,07022000
2008-12-26,145000.0,07022000
2008-12-27,148000.0,07022000
2008-12-28,157000.0,07022000
2008-12-29,248000.0,07022000
2008-12-30,345000.0,07022000
2008-12-31,401000.0,07022000
2009-01-01,418000.0,07022000
2009-01-02,408000.0,07022000
2009-01-03,383000.0,07022000
2009-01-04,353000.0,07022000
2009-01-05,327000.0,07022000
2009-01-06,305000.0,07022000
2009-01-07,277000.0,07022000
2009-01-08,253000.0,07022000
2009-01-09,244000.0,07022000
2009-01-10,236000.0,07022000
2009-01-11,231000.0,07022000
2009-01-12,220000.0,07022000
2009-01-13,207000.0,07022000
2009-01-14,200000.0,07022000
2009-01-15,191000.0,07022000
2009-01-16,181000.0,07022000
2009-01-17,167000.0,07022000
2009-01-18,155000.0,07022000
2009-01-19,155000.0,07022000
2009-01-20,160000.0,07022000
2009-01-21,156000.0,07022000
2009-01-22,148000.0,07022000
2009-01-23,143000.0,07022000
2009-01-24,140000.0,07022000
2009-01-25,140000.0,07022000
2009-01-26,140000.0,07022000
2009-01-27,137000.0,07022000
2009-01-28,135000.0,07022000
2009-01-29,134000.0,07022000
2009-01-30,133000.0,07022000
2009-01-31,135000.0,07022000
2009-02-01,136000.0,07022000
2009-02-02,136000.0,07022000
2009-02-03,136000.0,07022000
2009-02-04,132000.0,07022000
2009-02-05,124000.0,07022000
2009-02-06,117000.0,07022000
2009-02-07,121000.0,07022000
2009-02-08,138000.0,07022000
2009-02-09,139000.0,07022000
2009-02-10,136000.0,07022000
2009-02-11,146000.0,07022000
2009-02-12,218000.0,07022000
2009-02-13,271000.0,07022000
2009-02-14,305000.0,07022000
2009-02-15,326000.0,07022000
2009-02-16,326000.0,07022000
2009-02-17,317000.0,07022000
2009-02-18,310000.0,07022000
2009-02-19,297000.0,07022000
2009-02-20,281000.0,07022000
2009-02-21,271000.0,07022000
2009-02-22,255000.0,07022000
2009-02-23,236000.0,07022000
2009-02-24,215000.0,07022000
2009-02-25,200000.0,07022000
2009-02-26,195000.0,07022000
2009-02-27,198000.0,07022000
2009-02-28,206000.0,07022000
2009-03-01,218000.0,07022000
2009-03-02,236000.0,07022000
2009-03-03,246000.0,07022000
2009-03-04,239000.0,07022000
2009-03-05,216000.0,07022000
2009-03-06,202000.0,07022000
2009-03-07,202000.0,07022000
2009-03-08,196000.0,07022000
2009-03-09,188000.0,07022000
2009-03-10,197000.0,07022000
2009-03-11,236000.0,07022000
2009-03-12,292000.0,07022000
2009-03-13,380000.0,07022000
2009-03-14,437000.0,07022000
2009-03-15,463000.0,07022000
2009-03-16,476000.0,07022000
2009-03-17,480000.0,07022000
2009-03-18,473000.0,07022000
2009-03-19,457000.0,07022000
2009-03-20,433000.0,07022000
2009-03-21,401000.0,07022000
2009-03-22,364000.0,07022000
2009-03-23,335000.0,07022000
2009-03-24,319000.0,07022000
2009-03-25,316000.0,07022000
2009-03-26,311000.0,07022000
2009-03-27,328000.0,07022000
2009-03-28,365000.0,07022000
2009-03-29,401000.0,07022000
2009-03-30,427000.0,07022000
2009-03-31,455000.0,07022000
2009-04-01,480000.0,07022000
2009-04-02,489000.0,07022000
2009-04-03,481000.0,07022000
2009-04-04,467000.0,07022000
2009-04-05,453000.0,07022000
2009-04-06,440000.0,07022000
2009-04-07,424000.0,07022000
2009-04-08,408000.0,07022000
2009-04-09,396000.0,07022000
2009-04-10,392000.0,07022000
2009-04-11,402000.0,07022000
2009-04-12,411000.0,07022000
2009-04-13,421000.0,07022000
2009-04-14,443000.0,07022000
2009-04-15,460000.0,07022000
2009-04-16,461000.0,07022000
2009-04-17,451000.0,07022000
2009-04-18,436000.0,07022000
2009-04-19,424000.0,07022000
2009-04-20,427000.0,07022000
2009-04-21,422000.0,07022000
2009-04-22,420000.0,07022000
2009-04-23,423000.0,07022000
2009-04-24,413000.0,07022000
2009-04-25,394000.0,07022000
2009-04-26,374000.0,07022000
2009-04-27,355000.0,07022000
2009-04-28,355000.0,07022000
2009-04-29,368000.0,07022000
2009-04-30,401000.0,07022000
2009-05-01,461000.0,07022000
2009-05-02,504000.0,07022000
2009-05-03,540000.0,07022000
2009-05-04,565000.0,07022000
2009-05-05,575000.0,07022000
2009-05-06,576000.0,07022000
2009-05-07,572000.0,07022000
2009-05-08,563000.0,07022000
2009-05-09,566000.0,07022000
2009-05-10,559000.0,07022000
2009-05-11,555000.0,07022000
2009-05-12,552000.0,07022000
2009-05-13,550000.0,07022000
2009-05-14,538000.0,07022000
2009-05-15,523000.0,07022000
2009-05-16,510000.0,07022000
2009-05-17,497000.0,07022000
2009-05-18,483000.0,07022000
2009-05-19,520000.0,07022000
2009-05-20,558000.0,07022000
2009-05-21,581000.0,07022000
2009-05-22,596000.0,07022000
2009-05-23,596000.0,07022000
2009-05-24,585000.0,07022000
2009-05-25,563000.0,07022000
2009-05-26,539000.0,07022000
2009-05-27,508000.0,07022000
2009-05-28,484000.0,07022000
2009-05-29,470000.0,07022000
2009-05-30,458000.0,07022000
2009-05-31,448000.0,07022000
2009-06-01,435000.0,07022000
2009-06-02,414000.0,07022000
2009-06-03,395000.0,07022000
2009-06-04,382000.0,07022000
2009-06-05,369000.0,07022000
2009-06-06,358000.0,07022000
2009-06-07,352000.0,07022000
2009-06-08,345000.0,07022000
2009-06-09,339000.0,07022000
2009-06-10,333000.0,07022000
2009-06-11,333000.0,07022000
2009-06-12,349000.0,07022000
2009-06-13,387000.0,07022000
2009-06-14,425000.0,07022000
2009-06-15,434000.0,07022000
2009-06-16,423000.0,07022000
2009-06-17,428000.0,07022000
2009-06-18,452000.0,07022000
2009-06-19,480000.0,07022000
2009-06-20,501000.0,07022000
2009-06-21,513000.0,07022000
2009-06-22,505000.0,07022000
2009-06-23,484000.0,07022000
2009-06-24,462000.0,07022000
2009-06-25,444000.0,07022000
2009-06-26,436000.0,07022000
2009-06-27,434000.0,07022000
2009-06-28,431000.0,07022000
2009-06-29,419000.0,07022000
2009-06-30,398000.0,07022000
2009-07-01,369000.0,07022000
2009-07-02,340000.0,07022000
2009-07-03,318000.0,07022000
2009-07-04,303000.0,07022000
2009-07-05,314000.0,07022000
2009-07-06,347000.0,07022000
2009-07-07,353000.0,07022000
2009-07-08,321000.0,07022000
2009-07-09,296000.0,07022000
2009-07-10,280000.0,07022000
2009-07-11,271000.0,07022000
2009-07-12,269000.0,07022000
2009-07-13,274000.0,07022000
2009-07-14,278000.0,07022000
2009-07-15,275000.0,07022000
2009-07-16,279000.0,07022000
2009-07-17,294000.0,07022000
2009-07-18,292000.0,07022000
2009-07-19,278000.0,07022000
2009-07-20,253000.0,07022000
2009-07-21,228000.0,07022000
2009-07-22,210000.0,07022000
2009-07-23,199000.0,07022000
2009-07-24,196000.0,07022000
2009-07-25,197000.0,07022000
2009-07-26,198000.0,07022000
2009-07-27,194000.0,07022000
2009-07-28,189000.0,07022000
2009-07-29,195000.0,07022000
2009-07-30,200000.0,07022000
2009-07-31,197000.0,07022000
2009-08-01,186000.0,07022000
2009-08-02,177000.0,07022000
2009-08-03,165000.0,07022000
2009-08-04,157000.0,07022000
2009-08-05,156000.0,07022000
2009-08-06,148000.0,07022000
2009-08-07,145000.0,07022000
2009-08-08,143000.0,07022000
2009-08-09,138000.0,07022000
2009-08-10,133000.0,07022000
2009-08-11,135000.0,07022000
2009-08-12,142000.0,07022000
2009-08-13,153000.0,07022000
2009-08-14,163000.0,07022000
2009-08-15,166000.0,07022000
2009-08-16,166000.0,07022000
2009-08-17,165000.0,07022000
2009-08-18,167000.0,07022000
2009-08-19,179000.0,07022000
2009-08-20,201000.0,07022000
2009-08-21,230000.0,07022000
2009-08-22,284000.0,07022000
2009-08-23,302000.0,07022000
2009-08-24,279000.0,07022000
2009-08-25,244000.0,07022000
