timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-12T20:44:38,gulf_hypoxia,23770392-06ac-4755-a020-71a3e41d2236,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.970287916017696,0.0002932243175153,4.972407764617699e-06,42.5,0.0,6.0,0.0006960948272092,0.0,9.826174069118376e-05,0.0007943565679004,0.0,United States,USA,virginia,,,macOS-14.4-arm64-arm-64bit,3.11.8,3.0.8,11,Apple M3 Pro,,,-77.1199,38.8315,18.0,machine,N,1.0,0.0
2025-11-12T20:48:13,gulf_hypoxia,baa4a28b-0971-453e-98f0-9f7fe830e11f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.488199833082035,0.0001664891334927,4.971576087176709e-06,42.5,0.0,6.0,0.0003952368751758,0.0,5.5788939445046707e-05,0.0004510258146208,0.0,United States,USA,virginia,,,macOS-14.4-arm64-arm-64bit,3.11.8,3.0.8,11,Apple M3 Pro,,,-77.1199,38.8315,18.0,machine,N,1.0,0.0
2025-12-03T05:44:25,gulf_hypoxia,b40f7a99-00ba-4a88-a99e-ead1d6f5c185,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.15819829213433,0.0003637849159472,4.972578937696011e-06,42.5,0.0,6.0,0.0008635984962713,0.0,0.0001219095943755,0.0009855080906469,0.0,United States,USA,virginia,,,macOS-14.4-arm64-arm-64bit,3.11.8,3.0.8,11,Apple M3 Pro,,,-77.1199,38.8315,18.0,machine,N,1.0,0.0
2025-12-03T12:51:22,gulf_hypoxia,5db387d9-21b8-44e8-ba1d-bbbf60e23c4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,60.338471916969866,0.0003000154539408396,4.972208350812774e-06,42.5,0.0,6.0,0.0007122212520309,0.0,0.00010053277986162963,0.0008127540318925297,0.0,United States,USA,virginia,,,macOS-14.4-arm64-arm-64bit,3.11.8,3.0.8,11,Apple M3 Pro,,,-77.1199,38.8315,18.0,machine,N,1.0,0.0
