Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,323,6/11/2017,23:14:06,17,1,96,33.53,W,27,10.32,N,-96.558833,27.172,98.1,96,3.5058
OREGON II,323,6/12/2017,4:07:06,18,1,96,21.59,W,27,32.46,N,-96.359833,27.541,91.1,88,3.6257
OREGON II,323,6/12/2017,6:21:21,19,1,96,24.04,W,27,27.25,N,-96.400667,27.454167,96.2,94,3.4829
OREGON II,323,6/12/2017,9:11:08,20,1,96,37.9,W,27,19.3,N,-96.631667,27.321667,75.4,73,4.3826
OREGON II,323,6/12/2017,11:16:42,21,1,96,39.19,W,27,16.82,N,-96.653167,27.280333,78.8,73,4.007
OREGON II,323,6/12/2017,14:10:23,22,1,96,49.37,W,27,9.6,N,-96.822833,27.16,60.4,57,3.4646
OREGON II,323,6/12/2017,17:03:40,23,1,97,0.98,W,27,8.73,N,-97.016333,27.1455,38.5,36,5.919
OREGON II,323,6/12/2017,19:17:16,24,1,96,55.57,W,27,14.76,N,-96.926167,27.246,43.1,44,4.5865
OREGON II,323,6/12/2017,23:01:31,25,1,97,12.21,W,27,20.04,N,-97.2035,27.334,21.7,20,5.4614
OREGON II,323,6/13/2017,6:31:41,28,1,97,3.71,W,27,36.74,N,-97.061833,27.612333,23.6,19,5.8092
OREGON II,323,6/13/2017,8:15:36,29,1,97,3.49,W,27,39.04,N,-97.058167,27.650667,19.4,16,6.2676
OREGON II,323,6/13/2017,10:44:09,30,1,96,51.89,W,27,35.55,N,-96.864833,27.5925,32.3,30,2.5257
OREGON II,323,6/13/2017,13:06:14,31,1,96,49.04,W,27,36.61,N,-96.817333,27.610167,34.2,33,3.6105
OREGON II,323,6/13/2017,2:06:14,26,1,96,55.56,W,27,28.56,N,-96.926,27.476,33.4,29,6.3486
OREGON II,323,6/13/2017,4:09:18,27,1,97,1.35,W,27,31.26,N,-97.0225,27.521,25.9,23,6.3183
OREGON II,323,6/13/2017,4:37:38 PM,32,1,96,46.84,W,27,54.67,N,-96.780667,27.911167,21.1,19,4.9323
OREGON II,323,6/14/2017,6:59:54 PM,33,1,96,35.96,W,27,51.48,N,-96.599333,27.858,31.7,31,2.4832
OREGON II,323,6/14/2017,8:32:50 PM,34,1,96,33.53,W,27,50.24,N,-96.558833,27.837333,36.7,32,3.6793
OREGON II,323,6/14/2017,10:36:01 PM,35,1,96,24.5,W,27,45.92,N,-96.408333,27.765333,54.9,54,3.9216
OREGON II,323,6/15/2017,3:19:09 AM,36,1,96,28.59,W,28,10.76,N,-96.4765,28.179333,18.03,18,5.4375
OREGON II,323,6/15/2017,6:22:52 AM,37,1,96,17.59,W,28,15,N,-96.293167,28.25,21.6,20,2.5354
OREGON II,323,6/15/2017,9:13:02 AM,38,1,96,6.24,W,28,20.49,N,-96.104,28.3415,20.8,20,5.3117
OREGON II,323,6/15/2017,11:13:05 AM,39,1,96,3.92,W,28,16.08,N,-96.065333,28.268,23.8,22,5.9049
OREGON II,323,6/15/2017,1:59:31 PM,40,1,96,5.09,W,27,59.74,N,-96.084833,27.995667,44.3,44,3.7991
OREGON II,323,6/15/2017,1:17:27 PM,41,1,95,30.28,W,27,47.04,N,-95.504667,27.784,97.8,95,3.4946
OREGON II,323,6/15/2017,9:46:25 PM,42,1,95,23.71,W,28,2.1,N,-95.395167,28.035,55.6,53,4.5148
OREGON II,323,6/16/2017,12:39:53 AM,43,1,95,32.96,W,28,12.57,N,-95.549333,28.2095,39.9,37,2.6963
OREGON II,323,6/16/2017,4:12:53 AM,44,1,95,52.29,W,28,26.84,N,-95.8715,28.447333,20.1,19,1.373
OREGON II,323,6/16/2017,5:57:54 AM,45,1,95,47,W,28,30.13,N,-95.783333,28.502167,18.8,16,3.4303
OREGON II,323,6/16/2017,7:45:37 AM,46,1,95,43.96,W,28,34.71,N,-95.732667,28.5785,15.8,14,4.1358
OREGON II,323,6/16/2017,9:56:55 AM,47,1,95,31.34,W,28,35.49,N,-95.522333,28.5915,19.3,17,3.2476
OREGON II,323,6/16/2017,11:47:47 AM,48,1,95,29.71,W,28,42.3,N,-95.495167,28.705,15.6,13,5.9344
OREGON II,323,6/16/2017,1:11:14 PM,49,1,95,25.17,W,28,40.46,N,-95.4195,28.674333,18.3,16,3.6221
OREGON II,323,6/16/2017,3:18:45 PM,50,1,95,15.07,W,28,45.64,N,-95.251167,28.760667,20.3,18,3.4545
OREGON II,323,6/16/2017,4:58:34 PM,51,1,95,13.39,W,28,47.02,N,-95.223167,28.783667,19.8,19,3.6933
OREGON II,323,6/16/2017,7:01:41 PM,52,1,95,17.61,W,28,42.39,N,-95.2935,28.7065,21.6,20,3.2478
OREGON II,323,6/16/2017,10:01:32 PM,53,1,95,19.02,W,28,23.9,N,-95.317,28.398333,34.2,33,2.803
OREGON II,323,6/17/2017,12:21:08 AM,54,1,95,18.65,W,28,18.6,N,-95.310833,28.31,37,34,3.8023
OREGON II,323,6/17/2017,3:19:49 AM,55,1,95,12.26,W,28,2.24,N,-95.204333,28.037333,61.7,59,4.1128
OREGON II,323,6/17/2017,5:15:53 AM,56,1,95,5.48,W,28,4.76,N,-95.091333,28.079333,58.2,56,3.9227
OREGON II,323,6/17/2017,8:16:48 AM,57,1,94,57.85,W,28,16.81,N,-94.964167,28.280167,45.7,42,3.8825
OREGON II,323,6/17/2017,11:27:48 AM,58,1,94,53.96,W,28,9.99,N,-94.899333,28.1665,52.2,50,3.7251
OREGON II,323,6/17/2017,1:25:15 PM,59,1,94,48.42,W,28,5.1,N,-94.807,28.085,59.1,57,3.858
OREGON II,323,6/17/2017,3:18:13 PM,60,1,94,42.7,W,28,4.68,N,-94.711667,28.078,59.4,58,4.5198
OREGON II,323,6/17/2017,5:58:47 PM,61,1,94,28.65,W,28,3.42,N,-94.4775,28.057,60.2,58,4.6468
OREGON II,323,6/17/2017,9:42:59 PM,62,1,94,33.32,W,28,19.73,N,-94.555333,28.328833,44.14,44,4.3531
OREGON II,323,6/18/2017,2:03:59 AM,63,1,94,29.16,W,28,40.68,N,-94.486,28.678,28.2,28,4.1417
OREGON II,323,6/18/2017,4:36:36 AM,64,1,94,31.32,W,28,50.93,N,-94.522,28.848833,21.3,20,2.5539
OREGON II,323,6/18/2017,6:04:27 PM,65,1,94,30.17,W,29,21.25,N,-94.502833,29.354167,13.7,12,1.549
OREGON II,323,6/18/2017,8:32:38 PM,66,1,94,22.58,W,29,26.13,N,-94.376333,29.4355,12.4,11,3.539
OREGON II,323,6/18/2017,10:05:33 PM,67,1,94,17.24,W,29,25.55,N,-94.287333,29.425833,13.2,12,2.6043
OREGON II,323,6/18/2017,11:11:01 PM,68,1,94,16.25,W,29,23.12,N,-94.270833,29.385333,13.4,13,3.094
OREGON II,323,6/19/2017,1:17:53 AM,69,1,94,11.95,W,29,15.37,N,-94.199167,29.256167,13.5,13,3.2167
OREGON II,323,6/19/2017,5:12:12 AM,70,1,93,53.93,W,29,32.82,N,-93.898833,29.547,12.2,10,3.4044
OREGON II,323,6/19/2017,10:28:06 AM,71,1,93,59.26,W,29,9.26,N,-93.987667,29.154333,17.8,17,1.3817
OREGON II,323,6/19/2017,12:55:13 PM,72,1,93,43.87,W,29,8.31,N,-93.731167,29.1385,19.6,17,3.6127
OREGON II,323,6/19/2017,3:45:24 PM,73,1,93,36.53,W,29,17.53,N,-93.608833,29.292167,13.8,11,4.8305
OREGON II,323,6/19/2017,5:59:55 PM,74,1,93,35.78,W,29,23.08,N,-93.596333,29.384667,15.1,13,3.5407
OREGON II,323,6/19/2017,7:51:48 PM,75,1,93,33.68,W,29,27.82,N,-93.561333,29.463667,12,11,0.8487
OREGON II,323,6/19/2017,10:04:29 PM,76,1,93,22.75,W,29,23.08,N,-93.379167,29.384667,13.5,12,1.0235
OREGON II,323,6/24/2017,3:15:11,77,1,94,39.55,W,28,50.84,N,-94.659167,28.847333,20.3,20,4.2561
OREGON II,323,6/24/2017,5:38:06,78,1,94,49.7,W,28,46.31,N,-94.828333,28.771833,23.6,20,2.9204
OREGON II,323,6/24/2017,8:06:10,79,1,94,42.9,W,28,44.79,N,-94.715,28.7465,23.9,22,4.4277
OREGON II,323,6/24/2017,13:02:41,80,1,94,56.71,W,28,38.81,N,-94.945167,28.646833,28.4,27,3.4682
OREGON II,323,6/24/2017,14:53:49,81,1,94,58.65,W,28,32.21,N,-94.9775,28.536833,33.1,32,4.014
OREGON II,323,6/24/2017,18:11:47,82,1,94,55.57,W,28,29.52,N,-94.926167,28.492,35.2,33,3.6111
OREGON II,323,6/24/2017,18:15:42,83,1,94,18.7,W,28,26.52,N,-94.311667,28.442,41.9,39,5.4777
OREGON II,323,6/25/2017,4:20:42,84,1,94,19.3,W,28,53.53,N,-94.321667,28.892167,22.5,20,4.3477
OREGON II,323,6/25/2017,8:43:58,85,1,93,56.71,W,29,0.99,N,-93.945167,29.0165,20.1,18,4.3941
OREGON II,323,6/25/2017,11:04:21,86,1,93,59.37,W,28,49.63,N,-93.9895,28.827167,24.6,22,5.5519
OREGON II,323,6/25/2017,13:21:42,87,1,94,1.12,W,28,37.96,N,-94.018667,28.632667,32.2,31,5.5979
OREGON II,323,6/25/2017,15:45:12,88,1,94,0.28,W,28,27.79,N,-94.004667,28.463167,44.1,42,5.3326
OREGON II,323,6/25/2017,17:27:07,89,1,93,59.16,W,28,24.39,N,-93.986,28.4065,49.4,48,4.9081
OREGON II,323,6/25/2017,19:21:47,90,1,94,7.65,W,28,22.04,N,-94.1275,28.367333,49.1,47,5.0669
OREGON II,323,6/25/2017,21:03:55,91,1,94,2.85,W,28,16.16,N,-94.0475,28.269333,58.2,57,3.5012
OREGON II,323,6/25/2017,23:41:43,92,1,93,55.08,W,28,16.82,N,-93.918,28.280333,60.9,58,3.3757
OREGON II,323,6/26/2017,3:27:18,93,1,94,7.42,W,28,5.32,N,-94.123667,28.088667,67.2,66,4.5407
OREGON II,323,6/26/2017,7:15:04,94,1,93,43.42,W,27,55.6,N,-93.723667,27.926667,104.6,102,3.6804
OREGON II,323,6/26/2017,10:57:29,95,1,93,29.17,W,28,3.42,N,-93.486167,28.057,87.6,83,3.2067
OREGON II,323,6/26/2017,13:08:35,96,1,93,38.79,W,28,9.31,N,-93.6465,28.155167,68.3,64,4.648
OREGON II,323,6/26/2017,15:23:59,97,1,93,41.78,W,28,16.58,N,-93.696333,28.276333,61.4,59,3.4602
OREGON II,323,6/26/2017,19:15:21,98,1,93,46.71,W,28,33.41,N,-93.7785,28.556833,37.3,35,5.2813
OREGON II,323,6/26/2017,20:57:52,99,1,93,48.14,W,28,39.57,N,-93.802333,28.6595,29.4,27,5.3149
OREGON II,323,6/27/2017,0:59:01,100,1,93,42.68,W,28,51.9,N,-93.711333,28.865,23,21,5.4195
OREGON II,323,6/27/2017,3:17:10,101,1,93,35.62,W,28,43.17,N,-93.593667,28.7195,26,24,5.1145
OREGON II,323,6/27/2017,7:20:38,102,1,93,17.04,W,28,59.81,N,-93.284,28.996833,24.4,22,5.3168
OREGON II,323,6/27/2017,9:10:41,103,1,93,10.21,W,29,3.68,N,-93.170167,29.061333,23.9,21,4.7754
OREGON II,323,6/27/2017,11:33:20,104,1,93,8.87,W,28,54.43,N,-93.147833,28.907167,25.1,23,5.4145
OREGON II,323,6/27/2017,15:02:36,105,1,93,24.13,W,28,43.71,N,-93.402167,28.7285,30.6,29,5.2756
OREGON II,323,6/27/2017,16:44:44,106,1,93,23.56,W,28,39.34,N,-93.392667,28.655667,31.9,31,5.0298
OREGON II,323,6/27/2017,20:40:51,107,1,93,30.45,W,28,17.34,N,-93.5075,28.289,60.4,59,3.9481
OREGON II,323,6/27/2017,23:20:52,108,1,93,17.63,W,28,24.26,N,-93.293833,28.404333,52.3,50,5.0457
OREGON II,323,6/28/2017,1:14:10,109,1,93,15.15,W,28,18.96,N,-93.2525,28.316,56.2,56,4.3532
OREGON II,323,6/28/2017,4:20:18,110,1,92,58.99,W,28,13.75,N,-92.983167,28.229167,66.3,64,4.1628
OREGON II,323,6/28/2017,8:07:36,111,1,92,52.08,W,28,17.6,N,-92.868,28.293333,56.7,54,4.4895
OREGON II,323,6/28/2017,10:30:15,112,1,92,53.46,W,28,7.85,N,-92.891,28.130833,81.2,80,4.1206
OREGON II,323,6/28/2017,21:01:26,113,1,92,23.06,W,28,5.07,N,-92.384333,28.0845,95.6,95,4.006
OREGON II,323,6/29/2017,0:22:39,114,1,92,23.08,W,28,17.15,N,-92.384667,28.285833,64.1,63,4.819
OREGON II,323,6/29/2017,2:19:03,115,1,92,21.12,W,28,20.12,N,-92.352,28.335333,61.7,62,4.6015
OREGON II,323,6/29/2017,4:35:41,116,1,92,14.79,W,28,23.56,N,-92.2465,28.392667,58.2,56,4.5279
OREGON II,323,6/29/2017,7:41:28,117,1,92,33.12,W,28,26.08,N,-92.552,28.434667,55.7,53,4.2671
OREGON II,323,6/29/2017,9:48:32,118,1,92,32.99,W,28,30.04,N,-92.549833,28.500667,50.2,48,5.1632
OREGON II,323,6/29/2017,14:05:51,119,1,92,24.82,W,28,42.99,N,-92.413667,28.7165,36.7,34,5.686
OREGON II,323,6/29/2017,16:41:43,120,1,92,26.1,W,28,53.62,N,-92.435,28.893667,29.3,28,5.0226
OREGON II,323,6/29/2017,18:54:48,121,1,92,36.85,W,28,51.64,N,-92.614167,28.860667,30.3,28,5.3247
OREGON II,323,6/29/2017,22:07:47,122,1,92,38.92,W,29,5.03,N,-92.648667,29.083833,23.2,21,5.5312
OREGON II,323,6/30/2017,0:04:39,123,1,92,38.04,W,29,9.48,N,-92.634,29.158,20.7,19,5.4822
OREGON II,323,6/30/2017,1:48:31,124,1,92,40.71,W,29,12.5,N,-92.6785,29.208333,19.7,19,5.4083
OREGON II,323,6/30/2017,4:25:15,125,1,92,50.9,W,29,14.85,N,-92.848333,29.2475,18.4,17,5.565
OREGON II,323,6/30/2017,7:11:22,126,1,92,46.87,W,29,23.74,N,-92.781167,29.395667,15.3,13,4.6043
OREGON II,323,6/30/2017,9:41:13,127,1,92,45.31,W,29,30.65,N,-92.755167,29.510833,12.5,11,5.5639
OREGON II,323,6/30/2017,12:08:44,128,1,92,32.64,W,29,23.3,N,-92.544,29.388333,12.5,11,4.2129
OREGON II,323,6/30/2017,14:14:20,129,1,92,29.01,W,29,14.49,N,-92.4835,29.2415,14.1,13,5.6751
OREGON II,323,6/30/2017,15:54:37,130,1,92,25.92,W,29,7.93,N,-92.432,29.132167,18.4,17,5.462
OREGON II,323,6/30/2017,18:51:12,131,1,92,9.25,W,28,59.34,N,-92.154167,28.989,22.5,21,5.6212
OREGON II,323,6/30/2017,22:09:37,132,1,92,12.02,W,28,40.17,N,-92.200333,28.6695,39.5,35,5.4782
OREGON II,323,7/1/2017,0:35:16,133,1,92,9.16,W,28,28.15,N,-92.152667,28.469167,54.1,54,4.4282
OREGON II,323,7/1/2017,2:45:51,134,1,91,59.62,W,28,29.38,N,-91.993667,28.489667,51.7,49,4.9764
OREGON II,323,7/1/2017,6:41:04,135,1,91,51.85,W,28,6.25,N,-91.864167,28.104167,91.2,89,3.3374
OREGON II,323,7/1/2017,10:34:27,136,1,91,50.96,W,28,13.75,N,-91.849333,28.229167,74.3,74,3.4942
OREGON II,323,7/1/2017,13:32:11,137,1,91,36.61,W,28,16.65,N,-91.610167,28.2775,71.5,69,3.904
OREGON II,323,7/1/2017,15:26:08,138,1,91,35.12,W,28,19.9,N,-91.585333,28.331667,67.2,66,4.622
OREGON II,323,7/1/2017,16:57:17,139,1,91,33.25,W,28,17.49,N,-91.554167,28.2915,70.9,67,4.383
OREGON II,323,7/1/2017,19:07:32,140,1,91,24.82,W,28,10.04,N,-91.413667,28.167333,93.9,91,4.0552
OREGON II,323,7/1/2017,22:37:46,141,1,91,20.01,W,28,24.82,N,-91.3335,28.413667,53.7,51,4.4483
OREGON II,323,7/2/2017,1:20:29,142,1,91,2.98,W,28,24.5,N,-91.049667,28.408333,45.7,43,3.9089
OREGON II,323,7/2/2017,4:39:23,143,1,90,40.24,W,28,13.57,N,-90.670667,28.226167,75.2,73,4.0365
OREGON II,323,7/2/2017,6:45:41,144,1,90,30.62,W,28,13.85,N,-90.510333,28.230833,74.9,75,3.7027
OREGON II,323,7/2/2017,9:15:48,145,1,90,18.68,W,28,15.53,N,-90.311333,28.258833,82.8,79,3.7301
OREGON II,323,7/2/2017,23:21:40,146,1,88,55.85,W,29,7.74,N,-88.930833,29.129,42.7,40,2.7743
OREGON II,323,7/3/2017,10:50:18,147,1,87,20.57,W,29,38.59,N,-87.342833,29.643167,85.2,81,3.3004
OREGON II,323,7/3/2017,13:44:01,148,1,87,30.46,W,29,47.68,N,-87.507667,29.794667,36.7,35,4.2985
OREGON II,323,7/3/2017,16:01:56,149,1,87,24.46,W,29,53.61,N,-87.407667,29.8935,29.8,28,4.6212
OREGON II,323,7/3/2017,19:36:39,150,1,87,10.92,W,30,11.71,N,-87.182,30.195167,25.9,24,4.3284
OREGON II,323,7/3/2017,21:30:10,151,1,87,1.84,W,30,17.46,N,-87.030667,30.291,20.9,19,3.5616
OREGON II,323,7/4/2017,1:32:47,152,2,86,30.1,W,30,18.49,N,-86.501667,30.308167,26.9,26,5.0154
OREGON II,323,7/4/2017,3:58:42,153,1,86,15.73,W,30,17.5,N,-86.262167,30.291667,26.3,23,5.0971
OREGON II,323,7/4/2017,7:00:40,154,1,86,23.75,W,30,11.79,N,-86.395833,30.1965,30.6,28,4.6266
OREGON II,323,7/4/2017,10:57:37,155,1,86,33.24,W,29,50.5,N,-86.554,29.841667,111.4,111,3.3408
OREGON II,323,7/12/2017,14:55:17,156,1,86,20.21,W,29,55.93,N,-86.336833,29.932167,67.6,64,2.6885
OREGON II,323,7/12/2017,19:07:00,157,1,86,13.17,W,29,41.62,N,-86.2195,29.693667,58.5,55,3.7126
OREGON II,323,7/12/2017,23:53:53,158,1,86,3.95,W,29,58.35,N,-86.065833,29.9725,33.7,31,3.7435
OREGON II,323,7/13/2017,4:26:40,159,1,85,45.19,W,29,48.79,N,-85.753167,29.813167,31.3,30,4.1484
OREGON II,323,7/13/2017,7:33:42,160,1,85,40.02,W,29,49.59,N,-85.667,29.8265,26.2,23,4.3927
OREGON II,323,7/13/2017,10:54:58,161,1,85,36.29,W,29,55.74,N,-85.604833,29.929,23.1,20,3.9062
OREGON II,323,7/13/2017,13:57:28,162,1,85,31.21,W,29,51.31,N,-85.520167,29.855167,17.3,17,5.1413
OREGON II,323,7/13/2017,17:43:33,163,1,85,28.84,W,29,41.08,N,-85.480667,29.684667,20.1,19,4.7086
OREGON II,323,7/13/2017,20:57:59,164,1,85,41.23,W,29,32.45,N,-85.687167,29.540833,31.1,30,5.0208
OREGON II,323,7/13/2017,23:43:48,165,1,85,40.04,W,29,22.3,N,-85.667333,29.371667,45.7,43,4.0717
OREGON II,323,7/14/2017,3:50:32,166,1,85,24.87,W,29,11.95,N,-85.4145,29.199167,43.1,41,4.1125
OREGON II,323,7/14/2017,15:28:05,168,1,85,11.82,W,29,7.95,N,-85.197,29.1325,37.4,34,4.3213
OREGON II,323,7/14/2017,19:05:04,169,1,85,15.23,W,29,17.04,N,-85.253833,29.284,30.5,29,4.3926
OREGON II,323,7/14/2017,23:32:32,170,1,85,14.67,W,29,28.32,N,-85.2445,29.472,20.8,19,4.6192
OREGON II,323,7/15/2017,1:38:29,171,1,85,16.16,W,29,32.61,N,-85.269333,29.5435,13.7,12,5.3926
OREGON II,323,7/15/2017,6:56:02,172,1,84,50.82,W,29,30.21,N,-84.847,29.5035,16.3,15,4.715
OREGON II,323,7/15/2017,10:46:39,173,1,84,50.87,W,29,17.35,N,-84.847833,29.289167,28.7,27,4.8054
OREGON II,323,7/15/2017,14:40:18,174,1,84,52.74,W,29,6.16,N,-84.879,29.102667,36.4,34,4.9417
OREGON II,323,7/15/2017,17:45:42,175,1,84,45.19,W,28,58.07,N,-84.753167,28.967833,40.1,41,5.2683
OREGON II,323,7/15/2017,21:08:13,176,1,84,37.35,W,29,3.19,N,-84.6225,29.053167,34.2,31,5.6787
OREGON II,323,7/16/2017,0:16:45,177,1,84,44.28,W,29,9.63,N,-84.738,29.1605,34.6,32,5.4057
OREGON II,323,7/16/2017,3:29:59,178,1,84,30.63,W,29,16.37,N,-84.5105,29.272833,29,28,5.4923
OREGON II,323,7/14/2017,6:42:55,167,1,85,17.53,W,29,10.96,N,-85.292167,29.182667,37.5,35,3.7512
OREGON II,323,7/16/2017,5:55:34,179,1,84,30.79,W,29,19.75,N,-84.513167,29.329167,30.5,28,5.3358
OREGON II,323,7/16/2017,13:13:30,181,1,84,25.37,W,29,30.26,N,-84.422833,29.504333,24.5,22,5.0243
OREGON II,323,7/16/2017,16:50:44,182,1,84,23.46,W,29,11.17,N,-84.391,29.186167,28.74,28,5.4499
OREGON II,323,7/16/2017,19:15:50,183,1,84,13.9,W,29,9.34,N,-84.231667,29.155667,28.41,27,5.3213
OREGON II,323,7/16/2017,21:42:04,184,1,84,9.45,W,29,12.96,N,-84.1575,29.216,27,24,5.4523
OREGON II,323,7/17/2017,0:43:36,185,1,84,7.31,W,29,2.02,N,-84.121833,29.033667,29.5,27,5.4713
OREGON II,323,7/17/2017,3:36:28,186,1,84,1.57,W,29,3.81,N,-84.026167,29.0635,27.2,25,5.4338
OREGON II,323,7/17/2017,6:49:46,187,1,84,3.46,W,29,14.99,N,-84.057667,29.249833,25,22,5.3278
OREGON II,323,7/17/2017,15:51:26,188,1,84,3.74,W,29,14.03,N,-84.062333,29.233833,24.9,22,5.1594
OREGON II,323,7/17/2017,19:57:11,189,1,84,2.35,W,29,35.53,N,-84.039167,29.592167,17.1,16,4.2642
OREGON II,323,7/18/2017,0:05:53,190,1,83,39.63,W,29,26.71,N,-83.6605,29.445167,13.4,12,5.2164
OREGON II,323,7/18/2017,5:38:38,191,1,83,54.64,W,28,55.9,N,-83.910667,28.931667,27.1,25,5.3897
OREGON II,323,7/18/2017,8:56:24,192,1,83,47.62,W,28,49.39,N,-83.793667,28.823167,24.6,22,5.2763
OREGON II,323,7/18/2017,12:36:10,193,1,83,46.46,W,28,33.48,N,-83.774333,28.558,29.8,27,5.2021
OREGON II,323,7/18/2017,17:26:54,194,1,83,21.17,W,28,39.65,N,-83.352833,28.660833,17.9,17,5.3349
OREGON II,323,7/18/2017,21:16:04,195,1,83,22.28,W,28,24.28,N,-83.371333,28.404667,20.8,19,4.7661
OREGON II,323,7/19/2017,0:09:17,196,1,83,38.32,W,28,19.9,N,-83.638667,28.331667,30,27,5.5525
OREGON II,323,7/19/2017,4:36:27,197,1,83,57.3,W,28,24.12,N,-83.955,28.402,36.1,34,5.5609
