Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL,Temperature,Fluorescence
OREGON II,276,6/27/2007,10:31 PM,126,0,94,59.6502,W,28,57.6102,N,-94.994170,28.960170,0,18.2,1.02032,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/126C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/126C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,02:05 AM,127,0,95,27.6702,W,28,44.9298,N,-95.461170,28.748830,0,13.4,5.30019,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/127C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/127C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,04:14 AM,128,0,95,46.7400,W,28,30.6498,N,-95.779000,28.510830,0,19.0,1.78283,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/128C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/128C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,07:30 AM,129,0,95,30.0798,W,28,29.8800,N,-95.501330,28.498000,0,26.3,1.04766,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/129C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/129C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,08:43 AM,130,0,95,24.3498,W,28,37.2198,N,-95.405830,28.620330,0,22.1,0.56760,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/130C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/130C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,11:21 AM,131,0,95,18.5700,W,28,39.0900,N,-95.309500,28.651500,0,24.3,0.96554,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/131C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/131C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,02:46 PM,132,0,95,27.8898,W,28,46.2402,N,-95.464830,28.770670,0,11.9,5.26936,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/132C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/132C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,04:04 PM,133,0,95,29.9700,W,28,43.4802,N,-95.499500,28.724670,0,14.2,4.95426,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/133C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/133C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,06:40 PM,134,0,95,45.8898,W,28,36.6198,N,-95.764830,28.610330,0,14.7,5.78482,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/134C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/134C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,08:17 PM,135,0,95,45.7398,W,28,31.5600,N,-95.762330,28.526000,0,18.6,1.73576,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/135C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/135C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/28/2007,10:09 PM,136,0,95,37.6302,W,28,27.6798,N,-95.627170,28.461330,0,25.4,1.05177,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/136C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/136C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,01:13 AM,137,0,95,58.7502,W,28,26.9400,N,-95.979170,28.449000,0,18.2,2.18664,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/137C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/137C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,03:55 AM,138,0,95,57.7500,W,28,14.6802,N,-95.962500,28.244670,0,26.2,2.56716,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/138C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/138C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,06:01 AM,139,0,95,48.6798,W,28,15.8400,N,-95.811330,28.264000,0,28.8,2.19968,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/139C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/139C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,07:14 AM,140,0,95,47.8098,W,28,12.4998,N,-95.796830,28.208330,0,33.2,4.19399,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/140C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/140C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,10:08 AM,141,0,95,31.1898,W,28,17.6802,N,-95.519830,28.294670,0,34.2,3.94471,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/141C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/141C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,11:36 AM,142,0,95,29.5002,W,28,19.3398,N,-95.491670,28.322330,0,32.7,3.57041,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/142C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/142C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,01:31 PM,143,0,95,39.7500,W,28,18.1500,N,-95.662500,28.302500,0,29.5,2.04108,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/143C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/143C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/29/2007,03:53 PM,144,0,95,23.8302,W,28,10.5102,N,-95.397170,28.175170,0,45.7,5.00552,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/144C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/144C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/30/2007,01:10 AM,148,0,95,24.2598,W,28,10.6098,N,-95.404330,28.176830,0,45.0,5.12522,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/148C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/148C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/30/2007,07:57 AM,152,0,95,17.8500,W,27,58.7802,N,-95.297500,27.979670,0,67.1,5.57160,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/152C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/152C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/30/2007,11:53 AM,153,0,95,40.7598,W,27,43.9998,N,-95.679330,27.733330,0,88.4,5.15262,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/153C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/153C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/30/2007,12:47 PM,154,0,95,45.0402,W,27,49.3800,N,-95.750670,27.823000,0,63.1,5.80979,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/154C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/154C01_proc_flS_xmiss_density.jpg
OREGON II,276,6/30/2007,05:55 PM,156,0,95,33.7398,W,27,48.0702,N,-95.562330,27.801170,0,78.3,5.24363,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/156C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/156C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,01:02 AM,157,0,95,58.8300,W,27,44.7600,N,-95.980500,27.746000,0,79.8,5.81401,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/157C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/157C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,04:13 AM,158,0,95,56.4702,W,27,38.7900,N,-95.941170,27.646500,0,123.1,4.24094,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/158C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/158C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,05:59 AM,159,0,95,44.7798,W,27,49.7298,N,-95.746330,27.828830,0,63.1,6.04595,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/159C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/159C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,12:20 PM,161,0,95,0.1302,W,27,59.8998,N,-95.002170,27.998330,0,81.1,4.96697,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/161C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/161C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,03:51 PM,162,0,94,29.9100,W,27,59.9202,N,-94.498500,27.998670,0,71.6,5.94045,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/162C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/162C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,06:56 PM,163,0,94,0.1098,W,27,59.8998,N,-94.001830,27.998330,0,81.5,5.44024,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/163C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/163C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,08:20 PM,164,0,93,51.7602,W,28,1.8798,N,-93.862670,28.031330,0,72.7,5.62908,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/164C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/164C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/1/2007,10:52 PM,165,0,93,50.8602,W,27,57.0102,N,-93.847670,27.950170,0,93.0,4.85270,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/165C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/165C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/2/2007,12:52 AM,166,0,93,52.5798,W,28,1.7100,N,-93.876330,28.028500,0,70.3,6.06294,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/166C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/166C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/2/2007,04:04 AM,167,0,93,37.5402,W,28,9.5802,N,-93.625670,28.159670,0,64.1,6.48046,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/167C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/167C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/2/2007,10:26 AM,170,0,93,22.4298,W,27,58.4700,N,-93.373830,27.974500,0,58.1,4.64242,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/170C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/170C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/2/2007,11:30 AM,171,0,93,28.7598,W,28,0.1098,N,-93.479330,28.001830,0,94.9,4.78322,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/171C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/171C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/2/2007,01:13 PM,172,0,93,22.9302,W,28,11.0298,N,-93.382170,28.183830,0,63.7,6.53150,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/172C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/172C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/2/2007,06:00 PM,174,0,93,1.3002,W,28,0.3198,N,-93.021670,28.005330,0,103.3,4.92160,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/174C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/174C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/3/2007,01:23 AM,177,0,92,51.9102,W,28,29.5398,N,-92.865170,28.492330,0,47.7,4.37518,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/177C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/177C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/3/2007,02:48 AM,178,0,93,1.8000,W,28,30.6498,N,-93.030000,28.510830,0,44.3,5.55731,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/178C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/178C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/3/2007,05:24 AM,179,0,93,29.8800,W,28,30.4998,N,-93.498000,28.508330,0,41.8,5.69408,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/179C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/179C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/7/2007,06:16 PM,180,0,93,53.6802,W,29,1.9698,N,-93.894670,29.032830,0,19.9,4.62597,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/180C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/180C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/7/2007,10:02 PM,181,0,93,31.5000,W,29,0.5802,N,-93.525000,29.009670,0,23.4,4.85736,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/181C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/181C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/8/2007,01:40 AM,182,0,93,36.4902,W,29,27.2298,N,-93.608170,29.453830,0,13.5,3.68746,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/182C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/182C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/8/2007,05:50 AM,183,0,94,1.6200,W,29,33.4302,N,-94.027000,29.557170,0,9.2,3.18801,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/183C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/183C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/27/2007,12:21 AM,187,0,88,26.9598,W,30,10.8300,N,-88.449330,30.180500,0,12.3,5.20323,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/187C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/187C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/27/2007,02:47 AM,188,0,88,36.1098,W,30,11.6700,N,-88.601830,30.194500,0,12.2,4.51407,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/188C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/188C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/28/2007,11:54 AM,190,0,93,35.1102,W,28,27.5802,N,-93.585170,28.459670,0,46.6,3.77763,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/190C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/190C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/28/2007,02:13 PM,191,0,93,28.4298,W,28,47.3700,N,-93.473830,28.789500,0,27.2,0.93643,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/191C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/191C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/28/2007,05:36 PM,192,0,93,6.5700,W,28,49.3302,N,-93.109500,28.822170,0,27.5,2.62781,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/192C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/192C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/28/2007,07:54 PM,193,0,93,6.0402,W,28,37.3998,N,-93.100670,28.623330,0,35.8,3.61418,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/193C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/193C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,01:21 AM,194,0,92,36.4800,W,28,40.1202,N,-92.608000,28.668670,0,35.3,1.87164,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/194C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/194C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,02:16 AM,195,0,92,43.9302,W,28,42.4800,N,-92.732170,28.708000,0,32.8,2.36828,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/195C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/195C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,05:58 AM,196,0,93,8.8998,W,28,44.2002,N,-93.148330,28.736670,0,29.3,2.62851,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/196C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/196C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,08:23 AM,197,0,93,3.1098,W,28,52.2402,N,-93.051830,28.870670,0,25.5,2.22975,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/197C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/197C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,10:21 AM,198,0,93,1.2600,W,29,0.1902,N,-93.021000,29.003170,0,25.0,0.89134,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/198C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/198C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,11:45 AM,199,0,93,2.8200,W,29,7.3200,N,-93.047000,29.122000,0,20.3,0.69411,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/199C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/199C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,01:25 PM,200,0,92,57.9900,W,29,14.6298,N,-92.966500,29.243830,0,18.6,2.77308,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/200C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/200C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,05:27 PM,202,0,92,41.1498,W,29,8.1102,N,-92.685830,29.135170,0,21.8,0.00768,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/202C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/202C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,08:56 PM,203,0,92,32.2098,W,28,59.5002,N,-92.536830,28.991670,0,26.1,1.77612,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/203C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/203C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/29/2007,10:22 PM,204,0,92,29.1600,W,28,49.9398,N,-92.486000,28.832330,0,31.6,3.26946,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/204C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/204C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,02:46 AM,205,0,92,14.1300,W,29,7.2900,N,-92.235500,29.121500,0,13.9,0.01588,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/205C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/205C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,04:20 AM,206,0,92,29.5002,W,29,11.6502,N,-92.491670,29.194170,0,16.9,0.00263,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/206C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/206C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,07:21 AM,207,0,92,48.0402,W,29,4.0998,N,-92.800670,29.068330,0,24.2,0.00714,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/207C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/207C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,01:00 PM,209,0,92,34.7400,W,29,29.8998,N,-92.579000,29.498330,0,11.3,0.00599,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/209C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/209C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,03:01 PM,210,0,92,26.0802,W,29,13.8402,N,-92.434670,29.230670,0,13.0,0.37641,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/210C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/210C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,06:45 PM,211,0,91,55.8498,W,29,4.2498,N,-91.930830,29.070830,0,14.7,0.89722,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/211C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/211C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/30/2007,08:37 PM,212,0,91,59.5398,W,29,0.4698,N,-91.992330,29.007830,0,19.5,2.20015,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/212C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/212C01_proc_flS_xmiss_density.jpg
OREGON II,276,7/31/2007,03:21 AM,214,0,92,4.8000,W,29,5.5200,N,-92.080000,29.092000,0,15.0,0.28273,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Temperature/214C01_proc.jpg,https://www.ncei.noaa.gov/waf/hypoxia-waf/documents/hypoxia/DataPlots/2007/Fluorescence/214C01_proc_flS_xmiss_density.jpg
