Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,340,17-Jul-21,12:46:08,85,1,93,10.59,W,28,39.93,N,-93.1765,28.6655,33.8,32,7.4398
OREGON II,340,17-Jul-21,14:27:24,86,1,93,7.07,W,28,46.65,N,-93.11783333,28.7775,29.3,30,6.654
OREGON II,340,17-Jul-21,17:08:43,87,1,93,23.22,W,28,58.88,N,-93.387,28.98133333,24,25,6.1668
OREGON II,340,17-Jul-21,19:43:27,88,1,93,4.09,W,29,3.8,N,-93.06816667,29.06333333,24,24,3.1373
OREGON II,340,17-Jul-21,22:30:24,89,1,93,4.36,W,29,23.13,N,-93.07266667,29.3855,15.3,16,5.1314
OREGON II,340,18-Jul-21,0:40:44,90,1,92,53.06,W,29,34.14,N,-92.88433333,29.569,11.5,12,2.7746
OREGON II,340,18-Jul-21,2:42:40,91,1,92,43.99,W,29,31.09,N,-92.73316667,29.51816667,12.1,12,7.6701
OREGON II,340,18-Jul-21,6:12:25,92,1,92,34.13,W,29,7.73,N,-92.56883333,29.12883333,21.2,20,3.6937
OREGON II,340,18-Jul-21,8:53:09,93,1,92,52.5,W,28,58.2,N,-92.875,28.97,23.3,22,5.8854
OREGON II,340,18-Jul-21,10:45:39,94,1,92,42.05,W,28,53.55,N,-92.70083333,28.8925,26.8,26,6.8158
OREGON II,340,18-Jul-21,13:43:45,95,1,92,19.89,W,28,50.98,N,-92.3315,28.84966667,,28,7.1537
OREGON II,340,18-Jul-21,16:31:05,96,1,92,14.52,W,29,8.53,N,-92.242,29.14216667,12.3,11,7.5522
OREGON II,340,18-Jul-21,18:43:37,97,1,92,8.75,W,28,56.08,N,-92.14583333,28.93466667,24.3,25,6.5547
OREGON II,340,18-Jul-21,21:49:47,98,1,91,46.4,W,28,43.43,N,-91.77333333,28.72383333,27.2,31,6.8326
OREGON II,340,18-Jul-21,23:19:20,99,1,91,53.47,W,28,38.23,N,-91.89116667,28.63716667,38.5,39,8.996
OREGON II,340,19-Jul-21,1:45:12,100,1,92,12.63,W,28,41.69,N,-92.2105,28.69483333,38.1,39,7.7952
OREGON II,340,19-Jul-21,3:59:55,101,1,92,6.79,W,28,33.69,N,-92.11316667,28.5615,43.9,46,7.7666
OREGON II,340,19-Jul-21,5:48:10,102,1,92,9,W,28,25.43,N,-92.15,28.42383333,56.8,55,7.6482
OREGON II,340,19-Jul-21,7:58:30,103,1,91,56.55,W,28,25.15,N,-91.9425,28.41916667,57.5,56,7.3221
OREGON II,340,19-Jul-21,9:53:12,104,1,91,49.55,W,28,18.63,N,-91.82583333,28.3105,65.7,63,7.5473
OREGON II,340,19-Jul-21,13:56:03,105,1,92,15.27,W,28,11.82,N,-92.2545,28.197,70.6,69,6.7977
OREGON II,340,19-Jul-21,16:50:28,106,1,92,1.45,W,28,2.61,N,-92.02416667,28.0435,105.9,108,5.4163
OREGON II,340,19-Jul-21,20:38:25,107,1,91,38.65,W,28,12.25,N,-91.64416667,28.20416667,78,80,5.1556
OREGON II,340,20-Jul-21,0:15:27,108,1,91,11.74,W,28,17.91,N,-91.19566667,28.2985,66.9,69,6.0625
OREGON II,340,20-Jul-21,3:13:39,109,1,90,58.32,W,28,8.98,N,-90.972,28.14966667,97.4,99,5.5413
OREGON II,340,20-Jul-21,8:32:37,110,1,90,12.19,W,28,18.18,N,-90.20316667,28.303,81.2,80,5.6496
