Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,328,6/29/2018,18:40:56,30,1,94,20.79,W,28,19.35,N,-94.3465,28.3225,47,48,6.0238
OREGON II,328,6/29/2018,21:19:34,31,1,94,32.16,W,28,14.59,N,-94.536,28.24316667,50.3,51,5.6499
OREGON II,328,6/29/2018,23:42:03,32,1,94,36.01,W,28,19.25,N,-94.60016667,28.32083333,44.8,45,4.9837
OREGON II,328,6/30/2018,2:36:06,33,1,94,49.14,W,28,22.32,N,-94.819,28.372,40.8,40,5.8726
OREGON II,328,6/30/2018,5:35:48,34,1,94,46.01,W,28,7.9,N,-94.76683333,28.13166667,55.3,54,6.5111
OREGON II,328,6/30/2018,9:46:35,35,1,95,10.45,W,28,7.26,N,-95.17416667,28.121,54.7,52,6.2085
OREGON II,328,6/30/2018,13:48:04,36,2,95,20.08,W,27,52.78,N,-95.33466667,27.87966667,30.9,94,4.2501
OREGON II,328,6/30/2018,17:13:58,37,1,95,36.96,W,28,1.61,N,-95.616,28.02683333,51.9,52,5.6116
OREGON II,328,6/30/2018,20:39:26,38,1,95,46.85,W,28,18.42,N,-95.78083333,28.307,27,27,5.2748
OREGON II,328,6/30/2018,22:52:40,39,1,95,50.38,W,28,27.16,N,-95.83966667,28.45266667,20.9,22,3.0244
OREGON II,328,7/1/2018,1:39:01,40,1,95,43.1,W,28,40.17,N,-95.71833333,28.6695,11.5,10,4.7785
OREGON II,328,7/1/2018,3:20:24,41,1,95,38.79,W,28,35.76,N,-95.6465,28.596,16.2,16,5.4343
OREGON II,328,7/1/2018,6:07:36,42,1,95,20.42,W,28,41.32,N,-95.34033333,28.68866667,20.3,19,3.6009
OREGON II,328,7/1/2018,8:08:51,43,1,95,21.02,W,28,32.32,N,-95.35033333,28.53866667,28.4,25,6.3674
OREGON II,328,7/1/2018,10:05:11,44,1,95,23.5,W,28,24.19,N,-95.39166667,28.40316667,31.7,29,5.3692
OREGON II,328,7/1/2018,12:00:54,45,1,95,15.61,W,28,20.09,N,-95.26016667,28.33483333,36.4,35,6.1904
OREGON II,328,7/1/2018,15:19:19,46,1,95,1.79,W,28,37.35,N,-95.02983333,28.6225,29.7,27,5.4284
OREGON II,328,7/1/2018,17:11:22,47,1,94,56.32,W,28,37.56,N,-94.93866667,28.626,29.7,29,5.4615
OREGON II,328,7/1/2018,19:44:54,48,1,94,47.71,W,28,45.32,N,-94.79516667,28.75533333,24.3,24,6.3867
OREGON II,328,7/1/2018,22:45:06,49,1,94,38.92,W,28,55.93,N,-94.64866667,28.93216667,19.1,19,4.8414
OREGON II,328,7/2/2018,0:45:02,50,1,94,35.29,W,28,46.68,N,-94.58816667,28.778,23.9,24,5.6993
OREGON II,328,7/2/2018,5:57:06,51,1,94,10.52,W,28,35.63,N,-94.17533333,28.59383333,35.2,33,6.0791
OREGON II,328,7/2/2018,7:43:20,52,1,94,8.85,W,28,38.64,N,-94.1475,28.644,32.6,31,6.0018
OREGON II,328,7/2/2018,10:31:23,53,1,94,11.42,W,28,49.53,N,-94.19033333,28.8255,25.8,22,5.6839
OREGON II,328,7/2/2018,13:47:48,54,1,93,54.58,W,28,56.67,N,-93.90966667,28.9445,22.5,22,4.8623
OREGON II,328,7/2/2018,16:25:32,55,1,93,58.06,W,29,8.79,N,-93.96766667,29.1465,18.6,17,5.4348
OREGON II,328,7/2/2018,17:26:06,55,2,93,58.19,W,29,6.3,N,-93.96983333,29.105,19.4,19,3.4958
OREGON II,328,7/2/2018,19:03:02,56,1,94,9.37,W,29,14.71,N,-94.15616667,29.24516667,15.4,15,4.2766
OREGON II,328,7/2/2018,21:32:44,57,1,94,23.35,W,29,12.79,N,-94.38916667,29.21316667,16.2,16,6.0455
OREGON II,328,7/2/2018,23:28:58,58,1,94,12.9,W,29,22.12,N,-94.215,29.36866667,14.5,15,3.8508
OREGON II,328,7/3/2018,1:30:09,59,1,94,1.28,W,29,16.32,N,-94.02133333,29.272,14.8,14,3.5097
OREGON II,328,7/3/2018,3:57:02,60,1,93,53.07,W,29,21.85,N,-93.8845,29.36416667,12.9,12,6.0953
OREGON II,328,7/3/2018,7:13:44,61,1,93,35.41,W,29,26.65,N,-93.59016667,29.44416667,13.2,11,5.5928
OREGON II,328,7/3/2018,9:19:31,62,1,93,28.96,W,29,25.87,N,-93.48266667,29.43116667,13.4,12,4.447
OREGON II,328,7/3/2018,13:44:43,63,1,93,16.67,W,29,28.67,N,-93.27783333,29.47783333,13.7,12,6.1287
OREGON II,328,7/3/2018,16:49:17,64,1,93,5.7,W,29,36.71,N,-93.095,29.61183333,11.6,10,2.6879
OREGON II,328,7/3/2018,17:46:50,64,2,93,7.38,W,29,34.93,N,-93.123,29.58216667,12.4,12,2.4634
OREGON II,328,7/3/2018,19:18:40,65,1,92,51.06,W,29,34.24,N,-92.851,29.57066667,11.1,11,0.6373
OREGON II,328,7/3/2018,22:39:44,66,1,92,35.41,W,29,29.92,N,-92.59016667,29.49866667,11,11,0.2584
OREGON II,328,7/4/2018,2:39:16,67,1,92,46.39,W,29,4.65,N,-92.77316667,29.0775,23.9,24,0.9949
OREGON II,328,7/4/2018,5:25:04,68,1,92,35.17,W,28,54.41,N,-92.58616667,28.90683333,27.5,27,2.7076
OREGON II,328,7/4/2018,7:31:10,69,1,92,27.04,W,28,49.17,N,-92.45066667,28.8195,32.8,32,3.7352
OREGON II,328,7/11/2018,5:08:49,70,1,93,6.42,W,28,18.42,N,-93.107,28.307,56.4,54,4.7985
OREGON II,328,7/11/2018,7:11:12,71,1,93,3.74,W,28,11.03,N,-93.06233333,28.18383333,70.8,70,4.5889
OREGON II,328,7/11/2018,9:31:39,72,1,93,17.49,W,28,7.39,N,-93.2915,28.12316667,77.6,75,4.0971
OREGON II,328,7/11/2018,13:05:04,73,1,93,45.62,W,28,11.04,N,-93.76033333,28.184,66.5,65,4.0167
OREGON II,328,7/11/2018,15:08:04,74,1,93,56.24,W,28,17.65,N,-93.93733333,28.29416667,59.4,58,4.9725
OREGON II,328,7/11/2018,17:47:42,75,1,93,45.42,W,28,27.23,N,-93.757,28.45383333,47.1,47,4.7747
OREGON II,328,7/11/2018,19:23:45,76,1,93,47.64,W,28,32.74,N,-93.794,28.54566667,37.9,39,4.3778
OREGON II,328,7/11/2018,20:42:55,77,1,93,52.08,W,28,35.96,N,-93.868,28.59933333,33.7,33,5.9791
OREGON II,328,7/11/2018,23:05:35,78,1,93,38.43,W,28,46.38,N,-93.6405,28.773,24.4,25,4.6475
OREGON II,328,7/12/2018,0:57:09,79,1,93,33.19,W,28,56.85,N,-93.55316667,28.9475,22.1,21,6.019
OREGON II,328,7/12/2018,4:54:03,80,1,93,6.37,W,29,12.76,N,-93.10616667,29.21266667,18.3,16,5.4684
OREGON II,328,7/12/2018,6:32:33,81,1,93,9.65,W,29,21.42,N,-93.16083333,29.357,16.2,15,1.8186
OREGON II,328,7/12/2018,8:49:30,82,1,92,54.02,W,29,17.46,N,-92.90033333,29.291,18.1,18,4.5125
OREGON II,328,7/12/2018,11:12:28,83,1,92,57.85,W,29,7.28,N,-92.96416667,29.12133333,21.6,20,5.8083
OREGON II,328,7/12/2018,12:44:16,84,1,93,2.87,W,29,0.82,N,-93.04783333,29.01366667,24.7,22,6.0313
OREGON II,328,7/12/2018,14:16:54,85,1,92,57.62,W,28,56.03,N,-92.96033333,28.93383333,22.4,22,5.3315
OREGON II,328,7/12/2018,16:09:39,86,1,92,47.9,W,28,48.17,N,-92.79833333,28.80283333,28.6,28,2.5605
OREGON II,328,7/12/2018,18:14:06,87,1,92,50.17,W,28,37.1,N,-92.83616667,28.61833333,35.8,36,3.8993
OREGON II,328,7/12/2018,19:43:57,88,1,92,56,W,28,40.99,N,-92.93333333,28.68316667,34.3,35,3.5161
OREGON II,328,7/12/2018,21:50:38,89,1,93,8.3,W,28,43.96,N,-93.13833333,28.73266667,29.1,29,5.6104
OREGON II,328,7/12/2018,23:55:53,90,1,93,18.16,W,28,45.62,N,-93.30266667,28.76033333,28.8,28,4.6852
OREGON II,328,7/13/2018,2:18:29,91,1,93,26.99,W,28,43.6,N,-93.44983333,28.72666667,30.3,30,3.7587
OREGON II,328,7/13/2018,4:48:55,92,1,93,22.96,W,28,38.96,N,-93.38266667,28.64933333,33.6,32,3.6109
OREGON II,328,7/13/2018,6:23:24,93,1,93,25.37,W,28,35.96,N,-93.42283333,28.59933333,37.3,36,3.5129
OREGON II,328,7/13/2018,8:27:43,94,1,93,30.98,W,28,32,N,-93.51633333,28.53333333,38.8,37,5.0831
OREGON II,328,7/13/2018,11:53:16,95,1,93,8.53,W,28,35.04,N,-93.14216667,28.584,38.9,40,4.488
OREGON II,328,7/13/2018,13:57:39,96,1,92,57.31,W,28,30.43,N,-92.95516667,28.50716667,46.3,44,3.6533
OREGON II,328,7/13/2018,16:36:15,97,1,92,46.46,W,28,18.59,N,-92.77433333,28.30983333,61.3,57,5.0381
OREGON II,328,7/13/2018,21:42:49,99,1,92,25.96,W,28,29.03,N,-92.43266667,28.48383333,52.3,51,4.4258
OREGON II,328,7/13/2018,23:14:21,100,1,92,34.06,W,28,29.12,N,-92.56766667,28.48533333,49.8,49,4.3855
OREGON II,328,7/14/2018,1:03:27,101,1,92,39.04,W,28,36.59,N,-92.65066667,28.60983333,36.4,36,5.7454
OREGON II,328,7/14/2018,4:52:40,102,1,92,14.63,W,28,51.38,N,-92.24383333,28.85633333,29.3,29,0.3092
OREGON II,328,7/14/2018,6:48:14,103,1,92,12.21,W,28,41.21,N,-92.2035,28.68683333,38.3,37,2.5185
OREGON II,328,7/14/2018,8:43:30,104,1,92,15.78,W,28,35.61,N,-92.263,28.5935,42.5,41,3.7727
OREGON II,328,7/14/2018,11:42:09,105,1,91,59.42,W,28,24.21,N,-91.99033333,28.4035,58.6,57,5.1154
OREGON II,328,7/14/2018,13:58:54,106,1,92,1.03,W,28,11.32,N,-92.01716667,28.18866667,75.5,74,3.7108
OREGON II,328,7/14/2018,17:34:08,107,1,91,44.25,W,28,23.39,N,-91.7375,28.38983333,60.1,60,4.9045
OREGON II,328,7/14/2018,19:54:39,108,1,91,31.89,W,28,28.49,N,-91.5315,28.47483333,50.4,48,4.967
OREGON II,328,7/15/2018,3:38:45,111,1,91,15.5,W,28,12.79,N,-91.25833333,28.21316667,83.4,85,4.0277
OREGON II,328,7/15/2018,5:50:38,112,1,91,5,W,28,11.65,N,-91.08333333,28.19416667,86.3,64,5.5448
OREGON II,328,7/15/2018,9:23:50,113,1,90,39.39,W,28,15.07,N,-90.6565,28.25116667,67.4,65,2.0375
OREGON II,328,7/15/2018,16:43:35,116,1,90,12.5,W,28,25.84,N,-90.20833333,28.43066667,58.4,58,5.2469
OREGON II,328,7/15/2018,23:44:09,117,1,89,28.5,W,28,50.37,N,-89.475,28.8395,52.9,55,4.8347
OREGON II,328,7/16/2018,2:43:31,118,1,89,10.76,W,28,52.76,N,-89.17933333,28.87933333,89.9,89,3.5808
OREGON II,328,7/16/2018,23:33:19,119,1,85,25.02,W,29,25.08,N,-85.417,29.418,29,29,5.7374
OREGON II,328,7/17/2018,2:57:01,120,1,85,6.49,W,29,24.9,N,-85.10816667,29.415,21.1,21,5.9855
OREGON II,328,7/17/2018,5:37:52,121,1,85,13.71,W,29,33.85,N,-85.2285,29.56416667,12.5,12,6.3283
OREGON II,328,7/17/2018,9:54:55,122,1,85,32.19,W,29,36.65,N,-85.5365,29.61083333,22.8,22,5.3627
OREGON II,328,7/17/2018,12:56:19,123,1,85,27.01,W,29,46.64,N,-85.45016667,29.77733333,12.3,11,5.8551
OREGON II,328,7/17/2018,15:03:39,124,1,85,32.04,W,29,47.12,N,-85.534,29.78533333,22.7,21,5.5035
OREGON II,328,7/17/2018,19:01:37,125,1,85,50.6,W,29,36.09,N,-85.84333333,29.6015,36.2,35,5.9058
OREGON II,328,7/17/2018,21:54:44,126,1,85,56.1,W,29,46.61,N,-85.935,29.77683333,40,41,5.1982
OREGON II,328,7/18/2018,0:54:52,127,1,86,5.38,W,29,42.06,N,-86.08966667,29.701,47.6,47,4.7744
OREGON II,328,7/18/2018,4:10:44,128,1,86,16.13,W,29,51.76,N,-86.26883333,29.86266667,64.1,64,4.2485
OREGON II,328,7/18/2018,7:41:56,129,1,86,4.19,W,29,54.6,N,-86.06983333,29.91,38.3,38,5.0472
OREGON II,328,7/18/2018,12:54:59,130,1,85,38.39,W,29,59.17,N,-85.63983333,29.98616667,20.5,20,4.994
OREGON II,328,7/18/2018,17:25:20,131,1,85,52.59,W,30,7.41,N,-85.8765,30.1235,25.3,25,5.8022
OREGON II,328,7/18/2018,20:48:12,132,1,86,0.96,W,30,10.61,N,-86.016,30.17683333,26.4,36,5.7679
OREGON II,328,7/19/2018,2:47:36,133,1,86,38.9,W,30,1.35,N,-86.64833333,30.0225,73.1,69,4.3119
OREGON II,328,7/19/2018,9:53:41,135,1,86,55.84,W,30,20.08,N,-86.93066667,30.33466667,21.8,19,5.7952
OREGON II,328,7/19/2018,13:56:56,137,1,86,51.65,W,30,5.02,N,-86.86083333,30.08366667,93.1,91,3.7569
OREGON II,328,7/19/2018,18:11:29,138,1,87,13.02,W,29,50.41,N,-87.217,29.84016667,77.4,76,4.1145
OREGON II,328,7/19/2018,21:10:01,139,1,87,23.09,W,29,50.56,N,-87.38483333,29.84266667,38.5,38,5.1654
