Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
Oregon II,332,6/14/2019,18:13:59,48,1,95,6.14,W,28,24.04,N,-95.10233333,28.40066667,35.9,36,5.1807
Oregon II,332,6/14/2019,19:47:52,49,1,94,59.81,W,28,23.9,N,-94.99683333,28.39833333,38.7,40,4.1687
Oregon II,332,6/14/2019,22:01:40,50,1,95,3.62,W,28,34.04,N,-95.06033333,28.56733333,30.4,31,4.7434
Oregon II,332,6/15/2019,3:06:19,52,1,94,57.08,W,28,44,N,-94.95133333,28.73333333,24.5,26,1.7971
Oregon II,332,6/15/2019,5:49:28,53,1,95,7.87,W,28,42.24,N,-95.13116667,28.704,23.7,22,2.2365
Oregon II,332,6/15/2019,9:34:34,54,1,95,11.31,W,28,57.56,N,-95.1885,28.95933333,14.2,12,2.2393
Oregon II,332,6/15/2019,12:01:42,55,1,95,8.19,W,29,0.68,N,-95.1365,29.01133333,13.5,11,4.1987
Oregon II,332,6/15/2019,13:09:14,56,1,95,5.84,W,29,2.38,N,-95.09733333,29.03966667,13.2,11,1.352
Oregon II,332,6/15/2019,18:00:33,58,1,94,40.93,W,29,7.65,N,-94.68216667,29.1275,18.6,19,0.9386
Oregon II,332,6/15/2019,20:56:04,59,1,94,35.17,W,28,50.85,N,-94.58616667,28.8475,19.2,21,2.5977
Oregon II,332,6/15/2019,22:37:30,60,1,94,30.74,W,28,44.74,N,-94.51233333,28.74566667,25.4,25,1.7159
Oregon II,332,6/16/2019,2:00:14,61,1,94,9.19,W,28,39.25,N,-94.15316667,28.65416667,31.1,32,3.5316
Oregon II,332,6/16/2019,6:32:46,62,1,94,7.74,W,29,6.99,N,-94.129,29.1165,18.7,17,0.562
Oregon II,332,6/16/2019,9:16:05,63,1,94,17.81,W,29,10.42,N,-94.29683333,29.17366667,15.9,14,1.8432
Oregon II,332,6/16/2019,10:34:01,63,2,94,16.39,W,29,8.29,N,-94.27316667,29.13816667,15,13,2.5962
Oregon II,332,6/16/2019,12:31:50,64,1,94,15.17,W,29,11.76,N,-94.25283333,29.196,14.5,13,2.5189
Oregon II,332,6/16/2019,15:39:40,65,1,94,25.9,W,29,18.7,N,-94.43166667,29.31166667,15.5,14,1.3147
Oregon II,332,6/16/2019,18:41:39,66,1,94,9.9,W,29,26.01,N,-94.165,29.4335,13.6,15,0
Oregon II,332,6/16/2019,21:06:21,67,1,93,59.26,W,29,31.82,N,-93.98766667,29.53033333,12.1,13,0.1489
Oregon II,332,6/16/2019,22:36:09,68,1,93,53.89,W,29,32.96,N,-93.89816667,29.54933333,12.1,13,0.0254
Oregon II,332,6/16/2019,23:57:01,69,1,93,51.29,W,29,33.82,N,-93.85483333,29.56366667,11.5,12,0.0687
Oregon II,332,6/17/2019,10:36:38,70,1,93,42.68,W,29,35.09,N,-93.71133333,29.58483333,12.2,11,0
Oregon II,332,6/17/2019,12:19:34,71,1,93,36.65,W,29,37.67,N,-93.61083333,29.62783333,11.2,10,5.8024
Oregon II,332,6/17/2019,13:35:46,72,1,93,32.68,W,29,37.35,N,-93.54466667,29.6225,11.7,10,5.6725
Oregon II,332,6/17/2019,16:47:05,73,1,93,16.87,W,29,28.92,N,-93.28116667,29.482,13.3,12,5.1508
Oregon II,332,6/17/2019,22:47:30,74,1,93,49.74,W,28,57.6,N,-93.829,28.96,21.7,23,2.8684
Oregon II,332,6/18/2019,1:06:52,75,1,94,0.73,W,28,48.84,N,-94.01216667,28.814,24.8,25,2.6434
Oregon II,332,6/18/2019,4:34:40,76,1,93,48.01,W,28,30.85,N,-93.80016667,28.51416667,40.9,39,5.0832
Oregon II,332,6/18/2019,7:01:23,77,1,93,58.13,W,28,28.76,N,-93.96883333,28.47933333,43.6,43,5.0212
Oregon II,332,6/18/2019,9:02:49,78,1,93,54.15,W,28,23.25,N,-93.9025,28.3875,52.6,51,5.1838
Oregon II,332,6/18/2019,11:29:56,79,1,93,56.6,W,28,15.34,N,-93.94333333,28.25566667,62.8,60,5.0596
Oregon II,332,6/18/2019,15:55:56,81,1,94,6.79,W,28,12.9,N,-94.11316667,28.215,57.7,55,5.1217
Oregon II,332,6/18/2019,20:26:35,83,1,94,7.82,W,27,53.76,N,-94.13033333,27.896,100.1,103,4.3189
Oregon II,332,6/18/2019,22:54:34,84,1,94,21.9,W,27,56.57,N,-94.365,27.94283333,106.2,109,3.3985
Oregon II,332,6/19/2019,3:15:19,85,1,94,30.43,W,28,7.73,N,-94.50716667,28.12883333,58.2,60,4.9672
Oregon II,332,6/19/2019,5:22:20,86,1,94,34.58,W,28,10.81,N,-94.57633333,28.18016667,54.7,53,4.001
Oregon II,332,6/19/2019,7:52:35,87,1,94,44.23,W,28,8.56,N,-94.73716667,28.14266667,54.5,53,4.9992
Oregon II,332,6/19/2019,11:36:08,88,1,94,31.31,W,28,24.6,N,-94.52183333,28.41,42.2,40,4.0138
Oregon II,332,6/19/2019,14:18:16,89,1,94,28.17,W,28,32.87,N,-94.4695,28.54783333,35.7,34,2.5866
Oregon II,332,6/27/2019,8:55:19,90,1,93,41.79,W,28,19.57,N,-93.6965,28.32616667,57.2,60,4.9513
Oregon II,332,6/27/2019,11:31:21,91,1,93,35.1,W,28,6.04,N,-93.585,28.10066667,69.1,69,4.8211
Oregon II,332,6/27/2019,13:31:05,92,1,93,26.74,W,28,11.29,N,-93.44566667,28.18816667,62.1,63,5.3068
Oregon II,332,6/27/2019,15:34:36,93,1,93,27.9,W,28,22.9,N,-93.465,28.38166667,53.8,55,5.1789
Oregon II,332,6/27/2019,18:26:08,94,1,93,16.5,W,28,33.48,N,-93.275,28.558,37.7,39,4.169
Oregon II,332,6/27/2019,20:06:08,95,1,93,9.93,W,28,37.48,N,-93.1655,28.62466667,36.4,36,3.9434
Oregon II,332,6/27/2019,21:57:51,96,1,93,10.3,W,28,41.48,N,-93.17166667,28.69133333,31.2,31,2.3494
Oregon II,332,6/27/2019,23:54:09,97,1,93,7.19,W,28,52.82,N,-93.11983333,28.88033333,24.3,25,2.8987
Oregon II,332,6/28/2019,1:16:24,98,1,93,6.82,W,28,59.24,N,-93.11366667,28.98733333,24.5,26,1.5682
Oregon II,332,6/28/2019,3:10:39,99,1,93,14.42,W,28,54.82,N,-93.24033333,28.91366667,24.5,26,2.6261
Oregon II,332,6/28/2019,5:04:37,100,1,93,17.96,W,29,3.78,N,-93.29933333,29.063,23.6,24,1.3616
Oregon II,332,6/28/2019,7:26:15,101,1,93,27.96,W,28,57.46,N,-93.466,28.95766667,22.3,22,2.0992
Oregon II,332,6/28/2019,10:14:59,102,1,93,35.39,W,29,15.38,N,-93.58983333,29.25633333,14.8,15,2.3967
Oregon II,332,6/29/2019,4:53:15,109,2,92,46.89,W,28,45.19,N,-92.7815,28.75316667,31,30,2.7648
Oregon II,332,6/29/2019,6:47:25,110,1,92,45.65,W,28,39.43,N,-92.76083333,28.65716667,36.7,35,3.1871
Oregon II,332,6/29/2019,8:42:28,111,1,92,49.99,W,28,37.12,N,-92.83316667,28.61866667,36.3,38,3.726
Oregon II,332,6/29/2019,11:07:11,112,1,92,43.19,W,28,29.14,N,-92.71983333,28.48566667,49.5,49,4.8461
Oregon II,332,6/29/2019,12:51:00,113,1,92,43.74,W,28,20.85,N,-92.729,28.3475,56.3,58,4.2065
Oregon II,332,6/29/2019,15:51:57,114,1,93,1.14,W,28,10.32,N,-93.019,28.172,73.4,74,3.7352
Oregon II,332,6/29/2019,18:29:44,115,1,92,47.6,W,28,9.25,N,-92.79333333,28.15416667,76.3,78,4.2247
Oregon II,332,6/29/2019,22:25:41,116,1,92,13.63,W,28,4.96,N,-92.22716667,28.08266667,95.3,98,3.4174
Oregon II,332,6/30/2019,0:36:53,117,1,92,0.46,W,28,7.62,N,-92.00766667,28.127,87.8,89,3.8939
Oregon II,332,6/30/2019,2:56:13,118,1,92,14.85,W,28,10.29,N,-92.2475,28.1715,75.1,77,3.5252
Oregon II,332,6/30/2019,4:51:38,119,1,92,12.41,W,28,19.41,N,-92.20683333,28.3235,62.8,62,5.3711
Oregon II,332,6/30/2019,6:52:12,120,1,92,20.79,W,28,27.48,N,-92.3465,28.458,55.3,55,4.8719
Oregon II,332,6/30/2019,8:47:15,121,1,92,18.96,W,28,33.73,N,-92.316,28.56216667,44.7,45,4.5916
Oregon II,332,6/30/2019,10:42:36,122,1,92,29.14,W,28,41.42,N,-92.48566667,28.69033333,35.8,37,3.767
Oregon II,332,6/30/2019,12:33:00,123,1,92,24.29,W,28,44.74,N,-92.40483333,28.74566667,35.9,35,3.282
Oregon II,332,7/1/2019,2:02:12,130,1,91,53.35,W,28,28.71,N,-91.88916667,28.4785,53.3,54,5.5994
Oregon II,332,7/1/2019,3:56:04,131,1,91,52.9,W,28,20.84,N,-91.88166667,28.34733333,62.4,61,5.4839
Oregon II,332,7/1/2019,5:29:59,132,1,91,47.73,W,28,20.32,N,-91.7955,28.33866667,63.9,64,5.0697
Oregon II,332,7/1/2019,7:22:01,133,1,91,49.46,W,28,11.87,N,-91.82433333,28.19783333,77.4,79,4.3433
Oregon II,332,7/1/2019,8:59:52,134,1,91,42.52,W,28,8.13,N,-91.70866667,28.1355,87.3,88,4.3865
Oregon II,332,7/1/2019,12:14:01,135,1,91,19.26,W,28,14.25,N,-91.321,28.2375,79.8,81,4.3112
Oregon II,332,7/1/2019,17:18:44,136,1,90,49.6,W,28,15.6,N,-90.82666667,28.26,67.8,69,4.7425
Oregon II,332,7/1/2019,20:40:07,137,1,90,21.81,W,28,13.26,N,-90.3635,28.221,95.4,98,3.8507
Oregon II,332,7/2/2019,10:45:55,139,1,88,42.32,W,29,20.7,N,-88.70533333,29.345,56.1,56,3.6765
Oregon II,332,7/2/2019,12:17:54,140,1,88,44.13,W,29,27.09,N,-88.7355,29.4515,27.4,28,3.8603
Oregon II,332,7/2/2019,13:38:13,141,1,88,38.5,W,29,29.68,N,-88.64166667,29.49466667,35.5,36,2.9234
Oregon II,332,7/2/2019,15:23:49,142,1,88,33.89,W,29,23.79,N,-88.56483333,29.3965,57.2,58,3.7439
Oregon II,332,7/2/2019,17:02:29,143,1,88,24.7,W,29,21.93,N,-88.41166667,29.3655,59.1,60,3.8513
Oregon II,332,7/2/2019,20:49:54,144,1,88,3.92,W,29,24.67,N,-88.06533333,29.41116667,63.3,65,4.2661
Oregon II,332,7/2/2019,22:33:52,145,1,87,56.52,W,29,32.53,N,-87.942,29.54216667,40.9,42,4.7574
Oregon II,332,7/2/2019,23:33:54,145,2,87,58.46,W,29,34.17,N,-87.97433333,29.5695,42,43,4.6891
Oregon II,332,7/3/2019,1:20:12,146,1,88,16.19,W,29,35.89,N,-88.26983333,29.59816667,39.7,41,4.1381
Oregon II,332,7/3/2019,3:19:16,147,1,88,25.14,W,29,44.01,N,-88.419,29.7335,37.4,37,3.6261
Oregon II,332,7/3/2019,5:04:01,148,1,88,26.63,W,29,48.59,N,-88.44383333,29.80983333,33.6,34,2.7288
Oregon II,332,7/3/2019,7:38:26,149,1,88,42.85,W,29,43.03,N,-88.71416667,29.71716667,18,18,1.2051
Oregon II,332,7/3/2019,9:22:18,150,1,88,37.68,W,29,52.65,N,-88.628,29.8775,22.4,23,1.1048
Oregon II,332,7/3/2019,10:46:11,151,1,88,44.29,W,29,57.07,N,-88.73816667,29.95116667,15.7,15,0.2009
Oregon II,332,7/11/2019,3:16:41,152,1,83,5.79,W,27,55.5,N,-83.0965,27.925,17.7,19,5.4204
Oregon II,332,7/11/2019,7:33:31,153,1,83,8.98,W,28,3.25,N,-83.14966667,28.05416667,18.3,19,5.4767
Oregon II,332,7/11/2019,18:27:18,156,1,83,19.32,W,28,25.5,N,-83.322,28.425,19.3,21,5.7535
Oregon II,332,7/11/2019,22:33:18,157,1,83,19.76,W,28,37.53,N,-83.32933333,28.6255,17.2,18,5.5658
Oregon II,332,7/12/2019,3:13:29,158,1,83,22.7,W,28,56.28,N,-83.37833333,28.938,14.2,15,5.7506
Oregon II,332,7/12/2019,8:00:08,159,1,83,21.5,W,28,51.12,N,-83.35833333,28.852,16.9,17,5.5814
Oregon II,332,7/13/2019,17:49:44,163,1,83,33.1,W,29,8.78,N,-83.55166667,29.14633333,14.4,16,5.5324
Oregon II,332,7/13/2019,21:57:18,164,1,83,35.35,W,29,22.52,N,-83.58916667,29.37533333,12.9,13,5.5283
Oregon II,332,7/14/2019,2:31:49,165,1,83,45.42,W,29,33.42,N,-83.757,29.557,12.8,14,5.4617
Oregon II,332,7/14/2019,20:56:40,174,1,84,4.04,W,29,5.16,N,-84.06733333,29.086,26.5,27,5.4053
Oregon II,332,7/15/2019,1:41:20,176,1,83,45.79,W,28,59.82,N,-83.76316667,28.997,22.8,24,5.6103
Oregon II,332,7/15/2019,7:51:41,179,1,83,44.21,W,28,44.53,N,-83.73683333,28.74216667,25.2,26,5.4938
Oregon II,332,7/16/2019,1:45:44,186,1,84,25.02,W,28,19.96,N,-84.417,28.33266667,56.2,58,4.6096
Oregon II,332,7/16/2019,3:58:27,187,1,84,39.34,W,28,23.65,N,-84.65566667,28.39416667,64.4,65,4.6575
Oregon II,332,7/16/2019,6:11:51,188,1,84,35.57,W,28,33.55,N,-84.59283333,28.55916667,53.2,55,5.5667
Oregon II,332,7/16/2019,16:04:47,191,1,84,40.46,W,28,51.02,N,-84.67433333,28.85033333,43.9,45,5.4155
Oregon II,332,7/16/2019,18:14:02,192,1,84,44.09,W,28,50.38,N,-84.73483333,28.83966667,44.1,45,5.0499
Oregon II,332,7/16/2019,21:19:00,193,1,84,58.75,W,28,50.75,N,-84.97916667,28.84583333,49.1,50,4.6664
Oregon II,332,7/17/2019,0:09:55,194,1,85,10.63,W,28,44.35,N,-85.17716667,28.73916667,106.6,108,3.6166
Oregon II,332,7/17/2019,2:46:57,195,1,85,11.6,W,28,56.93,N,-85.19333333,28.94883333,54.2,55,4.3794
Oregon II,332,7/17/2019,6:56:17,196,1,85,0.34,W,29,2.28,N,-85.00566667,29.038,41.8,43,5.1436
Oregon II,332,7/17/2019,12:15:58,197,1,84,51.23,W,29,15.46,N,-84.85383333,29.25766667,29.4,30,5.5775
Oregon II,332,7/17/2019,21:51:22,199,1,84,34.42,W,29,41.35,N,-84.57366667,29.68916667,15.2,15,5.2294
Oregon II,332,7/18/2019,1:46:23,200,1,84,51.42,W,29,30.9,N,-84.857,29.515,14.7,14,5.2205
Oregon II,332,7/18/2019,5:35:24,201,1,85,8.68,W,29,15.52,N,-85.14466667,29.25866667,33.9,34,5.5538
Oregon II,332,7/18/2019,9:08:53,202,1,85,12.89,W,29,14.87,N,-85.21483333,29.24783333,34,37,5.4718
Oregon II,332,7/18/2019,13:11:49,203,1,85,9.58,W,29,27.39,N,-85.15966667,29.4565,22.4,22,4.2573
