Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,295,27-Jun-11,12:20:41,19,1,97,11.96,W,26,59.82,N,-97.199333,26.997,26.9,26,3.87617
OREGON II,295,27-Jun-11,14:55:31,20,1,96,49.74,W,26,56.74,N,-96.829,26.945667,63.5,64,4.50988
OREGON II,295,27-Jun-11,17:13:36,21,1,96,36.65,W,26,58.14,N,-96.610833,26.969,95.9,91,4.88777
OREGON II,295,27-Jun-11,19:38:51,22,1,96,41.19,W,27,6.08,N,-96.6865,27.101333,79.3,75,5.11991
OREGON II,295,27-Jun-11,22:15:33,23,1,96,54.71,W,27,11.15,N,-96.911833,27.185833,46.8,43,5.97937
OREGON II,295,28-Jun-11,0:21:53,24,1,96,42.08,W,27,16.17,N,-96.701333,27.2695,68.3,65,4.87339
OREGON II,295,28-Jun-11,3:02:08,25,1,96,55.07,W,27,18.59,N,-96.917833,27.309833,41.6,38,5.37886
OREGON II,295,28-Jun-11,4:40:01,26,1,96,54.09,W,27,23.24,N,-96.9015,27.387333,39.1,38,3.58558
OREGON II,295,28-Jun-11,8:32:51,27,1,97,10.63,W,27,23.42,N,-97.177167,27.390333,21.8,21,5.63443
OREGON II,295,28-Jun-11,10:03:42,28,1,96,59.95,W,27,29.82,N,-96.999167,27.497,28.7,27,3.56422
OREGON II,295,28-Jun-11,13:15:20,29,1,96,56.92,W,27,52.5,N,-96.948667,27.875,14.4,13,5.60366
OREGON II,295,28-Jun-11,14:31:18,30,1,96,55.45,W,27,52.38,N,-96.924167,27.873,15.7,14,5.08356
OREGON II,295,28-Jun-11,16:50:22,31,1,96,43.19,W,27,54.08,N,-96.719833,27.901333,23.5,22,5.51123
OREGON II,295,28-Jun-11,18:43:52,32,1,96,35.1,W,27,50.49,N,-96.585,27.8415,32.5,31,4.11861
OREGON II,295,28-Jun-11,20:43:06,33,1,96,39.08,W,27,42,N,-96.651333,27.7,39.5,36,4.51129
OREGON II,295,28-Jun-11,22:34:08,34,1,96,29.48,W,27,37.65,N,-96.491333,27.6275,60.1,59,4.79035
OREGON II,295,29-Jun-11,0:26:27,35,1,96,30.19,W,27,30.06,N,-96.503167,27.501,71.9,66,4.35042
OREGON II,295,29-Jun-11,2:22:00,36,1,96,22.17,W,27,38.58,N,-96.3695,27.643,70.5,65,4.92104
OREGON II,295,29-Jun-11,4:36:04,37,1,96,12.48,W,27,45.21,N,-96.208,27.7535,70.3,70,4.35874
OREGON II,295,29-Jun-11,7:05:26,38,1,95,58.15,W,27,47.85,N,-95.969167,27.7975,62.9,59,5.27392
OREGON II,295,29-Jun-11,8:58:20,39,1,96,3.63,W,27,49.39,N,-96.0605,27.823167,66.4,65,5.22308
OREGON II,295,29-Jun-11,11:10:17,40,1,96,11.04,W,27,55.17,N,-96.184,27.9195,49.9,48,4.5201
OREGON II,295,29-Jun-11,13:47:49,41,1,96,24.96,W,27,57.5,N,-96.416,27.958333,28.9,33,1.74073
OREGON II,295,29-Jun-11,15:11:07,42,1,96,23.68,W,27,58.48,N,-96.394667,27.974667,33.4,32,2.61796
OREGON II,295,29-Jun-11,17:07:20,43,1,96,30.02,W,27,59.87,N,-96.500333,27.997833,26.5,24,3.55959
OREGON II,295,29-Jun-11,18:20:49,44,1,96,32.68,W,28,2.38,N,-96.544667,28.039667,22.8,20,4.74096
OREGON II,295,29-Jun-11,20:55:51,45,1,96,20.55,W,28,6.21,N,-96.3425,28.1035,25.9,23,5.12244
OREGON II,295,29-Jun-11,23:16:14,46,1,96,6.9,W,28,5.96,N,-96.115,28.099333,32.3,29,5.8315
OREGON II,295,30-Jun-11,0:48:15,47,1,96,2.26,W,28,1.21,N,-96.037667,28.020167,42.7,41,4.90123
OREGON II,295,30-Jun-11,4:48:45,48,2,95,39.06,W,27,57.68,N,-95.651,27.961333,53.2,52,4.79169
OREGON II,295,30-Jun-11,6:17:34,49,1,95,30.08,W,27,59.96,N,-95.501333,27.999333,54.5,55,4.75368
OREGON II,295,30-Jun-11,9:08:46,50,1,95,8.65,W,27,57.04,N,-95.144167,27.950667,84.5,85,5.1718
OREGON II,295,30-Jun-11,11:01:39,51,1,94,59.98,W,27,59.96,N,-94.999667,27.999333,80.2,78,5.14525
OREGON II,295,30-Jun-11,14:36:01,52,1,95,2,W,28,16.19,N,-95.033333,28.269833,44.8,44,3.28106
OREGON II,295,30-Jun-11,16:29:12,53,1,95,8.04,W,28,19.12,N,-95.134,28.318667,38.8,36,5.63976
OREGON II,295,30-Jun-11,18:33:20,54,1,95,15.55,W,28,19.73,N,-95.259167,28.328833,35.3,33,4.43972
OREGON II,295,30-Jun-11,20:37:06,55,1,95,21.96,W,28,19.76,N,-95.366,28.329333,34.6,31,3.79376
OREGON II,295,30-Jun-11,22:18:01,56,1,95,27.23,W,28,20.81,N,-95.453833,28.346833,31.9,28,2.2674
OREGON II,295,30-Jun-11,23:53:16,57,1,95,23.9,W,28,14.29,N,-95.398333,28.238167,38.2,37,4.01904
OREGON II,295,1-Jul-11,1:23:22,58,1,95,27.6,W,28,14.24,N,-95.46,28.237333,37.7,36,2.69631
OREGON II,295,1-Jul-11,3:49:22,59,1,95,42.46,W,28,15.08,N,-95.707667,28.251333,30.8,28,5.24149
OREGON II,295,1-Jul-11,5:54:25,60,1,95,48.46,W,28,18.67,N,-95.807667,28.311167,25.5,24,4.82751
OREGON II,295,1-Jul-11,9:55:35,61,1,96,4.79,W,28,25.65,N,-96.079833,28.4275,17.8,17,2.00102
OREGON II,295,1-Jul-11,10:44:33,62,1,96,2.76,W,28,30.37,N,-96.046,28.506167,13.5,12,5.74463
OREGON II,295,1-Jul-11,15:02:15,63,1,95,29.02,W,28,30.17,N,-95.483667,28.502833,25.8,26,0.86343
OREGON II,295,1-Jul-11,17:08:22,64,1,95,22.06,W,28,33.81,N,-95.367667,28.5635,27.2,25,1.35421
OREGON II,295,1-Jul-11,18:44:57,65,1,95,22.04,W,28,29.21,N,-95.367333,28.486833,30.1,28,2.45273
OREGON II,295,1-Jul-11,20:50:58,66,1,95,13.76,W,28,34.19,N,-95.229333,28.569833,28.4,27,2.82615
OREGON II,295,1-Jul-11,22:58:03,67,1,95,0.01,W,28,29.9,N,-95.000167,28.498333,33.2,30,6.1772
OREGON II,295,2-Jul-11,1:33:44,68,1,94,47.06,W,28,16.79,N,-94.784333,28.279833,45.8,43,4.66108
OREGON II,295,2-Jul-11,3:23:12,69,1,94,43.63,W,28,13.92,N,-94.727167,28.232,48.4,46,4.4787
OREGON II,295,2-Jul-11,4:58:59,70,1,94,33.01,W,28,10.16,N,-94.550167,28.169333,55.4,54,4.50673
OREGON II,295,2-Jul-11,6:57:17,71,1,94,29.71,W,27,59.76,N,-94.495167,27.996,71.5,71,4.9227
OREGON II,295,2-Jul-11,9:45:20,72,1,94,27.46,W,28,18.68,N,-94.457667,28.311333,47.2,46,3.85682
OREGON II,295,2-Jul-11,11:59:48,73,1,94,20.81,W,28,27.9,N,-94.346833,28.465,39.5,39,3.30396
OREGON II,295,2-Jul-11,14:11:08,74,1,94,30.76,W,28,29.76,N,-94.512667,28.496,36.7,35,3.41893
OREGON II,295,2-Jul-11,16:37:44,75,1,94,34.64,W,28,20.42,N,-94.577333,28.340333,43.5,40,4.51744
OREGON II,295,2-Jul-11,19:05:17,76,1,94,39.35,W,28,28.64,N,-94.655833,28.477333,37.2,35,3.70802
OREGON II,295,2-Jul-11,21:29:39,77,1,94,35,W,28,39.85,N,-94.583333,28.664167,29.2,27,5.24789
OREGON II,295,2-Jul-11,23:24:09,78,1,94,47.32,W,28,38.5,N,-94.788667,28.641667,28.5,28,5.02882
OREGON II,295,3-Jul-11,1:07:55,79,1,94,48.64,W,28,42.53,N,-94.810667,28.708833,24.8,23,4.89894
OREGON II,295,3-Jul-11,2:32:49,80,1,94,55.31,W,28,52.31,N,-94.921833,28.871833,18,16,3.31174
OREGON II,295,3-Jul-11,4:11:54,81,1,95,1.12,W,28,57.37,N,-95.018667,28.956167,17.9,16,1.20972
OREGON II,295,3-Jul-11,6:50:36,82,1,94,50.28,W,29,4.89,N,-94.838,29.0815,17.5,16,3.36409
OREGON II,295,3-Jul-11,8:49:12,83,1,94,41.99,W,28,57.01,N,-94.699833,28.950167,16.4,15,5.32401
OREGON II,295,3-Jul-11,10:45:28,84,1,94,29.87,W,29,0.08,N,-94.497833,29.001333,18.8,17,4.24742
OREGON II,295,3-Jul-11,14:03:26,85,1,94,14.71,W,29,11.61,N,-94.245167,29.1935,14.6,13,5.51287
OREGON II,295,3-Jul-11,16:27:24,86,1,94,26.21,W,29,17.81,N,-94.436833,29.296833,15.3,12,5.32759
OREGON II,295,3-Jul-11,18:12:25,87,1,94,26.57,W,29,23.39,N,-94.442833,29.389833,13,12,4.50917
OREGON II,295,3-Jul-11,20:35:11,88,1,94,11.62,W,29,30.5,N,-94.193667,29.508333,12.7,11,2.57492
OREGON II,295,3-Jul-11,22:13:31,89,1,94,7.81,W,29,28.71,N,-94.130167,29.4785,12.5,12,3.50926
OREGON II,295,3-Jul-11,23:12:26,90,1,93,59.53,W,29,29.73,N,-93.992167,29.4955,12.7,12,4.00261
OREGON II,295,4-Jul-11,1:29:31,91,1,94,14.45,W,29,19.68,N,-94.240833,29.328,14.6,14,5.01228
OREGON II,295,6-Jul-11,22:59:08,92,1,94,7.84,W,29,5.37,N,-94.130667,29.0895,18.3,18,0.31616
OREGON II,295,7-Jul-11,0:15:51,93,1,94,5.32,W,29,2.7,N,-94.088667,29.045,18.2,17,1.5658
OREGON II,295,7-Jul-11,1:34:39,94,1,93,59.87,W,28,59.93,N,-93.997833,28.998833,20.2,19,4.80946
OREGON II,295,7-Jul-11,2:50:52,95,1,93,51.16,W,28,59.75,N,-93.852667,28.995833,21,20,3.74931
OREGON II,295,7-Jul-11,5:15:08,96,1,93,51.62,W,28,47.42,N,-93.860333,28.790333,24.1,22,4.97748
OREGON II,295,7-Jul-11,8:56:58,97,1,94,22.71,W,28,50.04,N,-94.3785,28.834,25.1,23,5.98596
OREGON II,295,7-Jul-11,11:29:09,98,1,94,11.32,W,28,36.74,N,-94.188667,28.612333,33.2,31,3.03075
OREGON II,295,7-Jul-11,13:29:13,99,1,94,0.12,W,28,30.02,N,-94.002,28.500333,40.4,38,6.06394
OREGON II,295,7-Jul-11,15:31:27,100,1,94,1.02,W,28,15.81,N,-94.017,28.2635,57.8,57,4.90318
OREGON II,295,7-Jul-11,19:00:44,101,1,94,7.31,W,27,57.45,N,-94.121833,27.9575,82,81,4.45933
OREGON II,295,7-Jul-11,20:46:33,102,1,93,59.82,W,28,0.04,N,-93.997,28.000667,80.5,79,4.84962
OREGON II,295,7-Jul-11,22:37:49,103,1,93,47.03,W,28,2.17,N,-93.783833,28.036167,76,75,5.0357
OREGON II,295,8-Jul-11,1:01:21,104,1,93,34.96,W,28,8.34,N,-93.582667,28.139,65.7,64,5.88927
OREGON II,295,8-Jul-11,3:06:48,105,1,93,32.04,W,28,3.03,N,-93.534,28.0505,85.8,85,4.64012
OREGON II,295,8-Jul-11,5:57:02,106,1,93,26.17,W,27,59.96,N,-93.436167,27.999333,99.6,98,4.30733
OREGON II,295,8-Jul-11,8:28:57,107,1,93,29.84,W,28,11.48,N,-93.497333,28.191333,60.8,59,6.20865
OREGON II,295,8-Jul-11,16:55:21,108,1,93,30.81,W,28,23.46,N,-93.5135,28.391,52.1,52,5.83529
OREGON II,295,8-Jul-11,19:01:50,109,1,93,36.13,W,28,24.17,N,-93.602167,28.402833,50.8,50,5.76945
OREGON II,295,8-Jul-11,20:48:15,110,1,93,51.73,W,28,27.71,N,-93.862167,28.461833,45,44,4.38216
OREGON II,295,9-Jul-11,0:57:02,111,1,93,58.32,W,28,36.19,N,-93.972,28.603167,33.4,32,4.50146
OREGON II,295,9-Jul-11,2:45:27,112,1,93,52.93,W,28,37.24,N,-93.882167,28.620667,32.1,30,5.84489
OREGON II,295,9-Jul-11,4:26:00,113,1,93,47.48,W,28,35.79,N,-93.791333,28.5965,33.8,32,4.39702
OREGON II,295,9-Jul-11,6:59:48,114,1,93,30.19,W,28,30.39,N,-93.503167,28.5065,42.2,41,4.81
OREGON II,295,9-Jul-11,9:12:11,115,1,93,40.38,W,28,39.04,N,-93.673,28.650667,33.1,31,1.44315
OREGON II,295,9-Jul-11,12:08:59,116,1,93,23.76,W,28,46.28,N,-93.396,28.771333,27.6,27,1.23308
OREGON II,295,9-Jul-11,13:56:49,117,1,93,32.28,W,28,47.16,N,-93.538,28.786,26.8,25,1.21722
OREGON II,295,9-Jul-11,16:19:19,118,1,93,27.16,W,28,59.34,N,-93.452667,28.989,24.2,23,1.65237
OREGON II,295,9-Jul-11,18:13:42,119,1,93,15.61,W,29,4.9,N,-93.260167,29.081667,22.4,21,1.15117
OREGON II,295,9-Jul-11,20:11:38,120,1,93,16.08,W,29,11.5,N,-93.268,29.191667,18.2,17,0.17631
OREGON II,295,9-Jul-11,21:34:04,121,1,93,21.71,W,29,9.96,N,-93.361833,29.166,17.5,16,2.71619
OREGON II,295,9-Jul-11,23:09:59,122,1,93,22.16,W,29,14.15,N,-93.369333,29.235833,16.3,15,0.41726
OREGON II,295,10-Jul-11,2:19:48,124,1,93,31.29,W,29,27.96,N,-93.5215,29.466,12,11,1.08561
OREGON II,295,10-Jul-11,3:02:20,125,1,93,32.32,W,29,32.52,N,-93.538667,29.542,12,11,1.14127
OREGON II,295,10-Jul-11,4:08:27,126,1,93,38.42,W,29,34.76,N,-93.640333,29.579333,12.3,11,1.66205
OREGON II,295,10-Jul-11,5:56:38,127,1,93,33.6,W,29,35.39,N,-93.56,29.589833,12.7,10,1.05185
OREGON II,295,10-Jul-11,8:32:18,128,1,93,10.65,W,29,29.59,N,-93.1775,29.493167,13.6,13,2.42513
OREGON II,295,10-Jul-11,9:57:29,129,1,93,6.19,W,29,27.45,N,-93.103167,29.4575,14.3,13,3.96047
OREGON II,295,10-Jul-11,11:19:47,130,1,92,59.92,W,29,29.98,N,-92.998667,29.499667,14,13,3.30439
OREGON II,295,10-Jul-11,14:48:23,131,1,92,33.6,W,29,24.13,N,-92.56,29.402167,13.2,12,2.43473
OREGON II,295,10-Jul-11,15:31:51,132,1,92,27.21,W,29,22.76,N,-92.4535,29.379333,11.2,10,0.02146
OREGON II,295,10-Jul-11,18:17:21,133,1,92,42.42,W,29,7.58,N,-92.707,29.126333,21.7,21,0.82454
OREGON II,295,10-Jul-11,19:58:58,134,1,92,51.93,W,29,9.3,N,-92.8655,29.155,20.3,19,2.17083
OREGON II,295,10-Jul-11,21:31:52,135,1,92,55.38,W,29,6.9,N,-92.923,29.115,21.3,21,0.7113
OREGON II,295,10-Jul-11,22:36:53,136,1,93,0.03,W,28,59.61,N,-93.0005,28.9935,23.8,23,0.86804
OREGON II,295,10-Jul-11,23:30:03,137,1,93,3.99,W,28,57.13,N,-93.0665,28.952167,23.5,21,0.81813
OREGON II,295,11-Jul-11,1:08:14,138,1,93,5.15,W,28,53.04,N,-93.085833,28.884,23.2,22,2.18104
OREGON II,295,11-Jul-11,2:22:02,139,1,93,9.74,W,28,44.23,N,-93.162333,28.737167,28.8,28,2.29761
OREGON II,295,11-Jul-11,4:18:31,140,1,93,7.16,W,28,33.73,N,-93.119333,28.562167,40.4,38,3.00544
OREGON II,295,11-Jul-11,5:36:28,141,1,93,4.87,W,28,30.46,N,-93.081167,28.507667,43.7,43,3.51273
OREGON II,295,11-Jul-11,7:04:52,142,2,92,59.87,W,28,30.14,N,-92.997833,28.502333,45.2,43,3.08381
OREGON II,295,11-Jul-11,9:15:48,143,1,92,49.81,W,28,24.42,N,-92.830167,28.407,53.9,52,3.47198
OREGON II,295,11-Jul-11,11:11:23,144,1,92,46.06,W,28,14.5,N,-92.767667,28.241667,60.7,60,3.43078
OREGON II,295,11-Jul-11,13:04:19,145,1,92,51.64,W,28,8.42,N,-92.860667,28.140333,77.9,76,4.54991
OREGON II,295,11-Jul-11,15:06:28,146,1,93,0.19,W,28,0.65,N,-93.003167,28.010833,102.8,102,4.42479
OREGON II,295,11-Jul-11,17:38:45,147,1,92,48.92,W,28,3.19,N,-92.815333,28.053167,92.8,92,4.10808
OREGON II,295,11-Jul-11,19:42:50,148,1,92,37.15,W,28,1.85,N,-92.619167,28.030833,110.1,108,4.33922
OREGON II,295,11-Jul-11,22:06:44,149,1,92,29.9,W,28,0,N,-92.498333,28,103.9,103,4.09769
OREGON II,295,12-Jul-11,7:48:32,150,1,92,29.85,W,28,8.08,N,-92.4975,28.134667,80.8,79,3.83308
OREGON II,295,12-Jul-11,11:26:15,151,1,92,37.43,W,28,26.9,N,-92.623833,28.448333,50.7,49,4.72352
OREGON II,295,12-Jul-11,13:11:57,152,1,92,30.04,W,28,30.01,N,-92.500667,28.500167,49.6,49,4.80589
OREGON II,295,12-Jul-11,15:41:20,153,1,92,42.64,W,28,41.42,N,-92.710667,28.690333,34.2,32,3.32019
OREGON II,295,12-Jul-11,18:23:47,154,1,92,47.52,W,28,56.87,N,-92.792,28.947833,24,24,2.22499
OREGON II,295,12-Jul-11,21:02:24,156,1,92,44.06,W,29,0.42,N,-92.734333,29.007,25.3,23,1.2885
OREGON II,295,12-Jul-11,22:03:34,157,1,92,36.13,W,29,2.62,N,-92.602167,29.043667,24.1,22,1.98495
OREGON II,295,12-Jul-11,23:15:19,158,1,92,32.46,W,29,0.03,N,-92.541,29.0005,24,23,2.48143
OREGON II,295,13-Jul-11,1:52:02,159,1,92,10.73,W,29,2.06,N,-92.178833,29.034333,19.8,19,2.48569
OREGON II,295,13-Jul-11,3:20:45,160,1,92,3.32,W,29,0.42,N,-92.055333,29.007,20,18,3.84881
OREGON II,295,13-Jul-11,4:11:42,161,1,92,3.79,W,28,57.98,N,-92.063167,28.966333,22.3,21,4.81128
OREGON II,295,13-Jul-11,5:57:39,162,1,92,8.38,W,28,57.85,N,-92.139667,28.964167,23.5,22,4.60642
OREGON II,295,13-Jul-11,7:21:35,163,1,92,9.24,W,28,48.76,N,-92.154,28.812667,30.8,29,5.3258
OREGON II,295,13-Jul-11,9:28:09,164,1,92,11.62,W,28,43.73,N,-92.193667,28.728833,36.6,35,4.98804
OREGON II,295,13-Jul-11,10:01:56,165,1,92,13.61,W,28,42.87,N,-92.226833,28.7145,37.3,35,4.76929
OREGON II,295,13-Jul-11,11:41:33,166,1,92,20.78,W,28,41.35,N,-92.346333,28.689167,37.8,36,3.4417
OREGON II,295,13-Jul-11,13:36:05,167,1,92,9.55,W,28,34.63,N,-92.159167,28.577167,41.8,40,4.08409
OREGON II,295,13-Jul-11,15:32:56,168,1,92,19.55,W,28,29.07,N,-92.325833,28.4845,52.4,51,4.44898
OREGON II,295,13-Jul-11,17:41:49,169,1,92,13.98,W,28,15.42,N,-92.233,28.257,65.6,64,3.80675
OREGON II,295,13-Jul-11,21:09:05,170,1,91,58.92,W,28,0.26,N,-91.982,28.004333,116,114,3.96903
OREGON II,295,13-Jul-11,23:43:49,171,1,91,45.65,W,28,3.24,N,-91.760833,28.054,101.9,100,4.22237
OREGON II,295,14-Jul-11,1:57:12,172,1,91,56.5,W,28,9.79,N,-91.941667,28.163167,79,78,4.55564
OREGON II,295,14-Jul-11,4:38:49,173,1,91,59.46,W,28,26.7,N,-91.991,28.445,55.4,53,3.83803
OREGON II,295,14-Jul-11,5:53:42,174,1,92,0.02,W,28,29.65,N,-92.000333,28.494167,50,49,4.74498
OREGON II,295,14-Jul-11,10:29:16,175,1,91,32.49,W,28,58.19,N,-91.5415,28.969833,14.4,12,0.68447
OREGON II,295,14-Jul-11,13:16:00,176,1,91,15.46,W,28,40.71,N,-91.257667,28.6785,21.1,20,3.92189
OREGON II,295,14-Jul-11,15:08:41,177,1,91,14.35,W,28,30.13,N,-91.239167,28.502167,38.8,38,4.41767
OREGON II,295,14-Jul-11,18:45:27,178,1,91,29.87,W,28,29.99,N,-91.497833,28.499833,46.4,46,3.94331
OREGON II,295,14-Jul-11,20:25:06,179,1,91,32.38,W,28,25.17,N,-91.539667,28.4195,55,54,3.5819
OREGON II,295,14-Jul-11,23:13:53,180,2,91,22.21,W,28,14.85,N,-91.370167,28.2475,76,75,4.84562
OREGON II,295,15-Jul-11,2:17:54,181,1,91,0.1,W,28,29.99,N,-91.001667,28.499833,33.2,31,4.84497
OREGON II,295,15-Jul-11,5:09:00,182,1,90,50.52,W,28,9.61,N,-90.842,28.160167,94.2,93,4.28299
OREGON II,295,15-Jul-11,8:36:56,183,1,90,41.12,W,28,32.93,N,-90.685333,28.548833,26.4,25,1.71262
OREGON II,295,15-Jul-11,11:17:59,184,1,90,33.08,W,28,52.74,N,-90.551333,28.879,17.8,17,0.09212
OREGON II,295,15-Jul-11,12:42:52,185,1,90,32.19,W,28,46.02,N,-90.5365,28.767,18.8,17,3.95858
OREGON II,295,15-Jul-11,16:11:29,186,1,90,30.01,W,28,29.99,N,-90.500167,28.499833,39,37,2.8292
OREGON II,295,15-Jul-11,19:23:08,187,1,89,59.74,W,28,29.96,N,-89.995667,28.499333,98.5,100,4.00234
OREGON II,295,16-Jul-11,0:16:47,188,1,89,59.89,W,29,0.39,N,-89.998167,29.0065,24.3,22,0.461
OREGON II,295,16-Jul-11,2:43:30,189,1,89,50.9,W,28,47.29,N,-89.848333,28.788167,57,55,3.8501
OREGON II,295,16-Jul-11,4:40:35,190,1,89,42.48,W,28,51.53,N,-89.708,28.858833,63.3,60,3.81041
OREGON II,295,16-Jul-11,7:06:12,191,1,89,33.15,W,28,58.01,N,-89.5525,28.966833,42.2,40,3.70867
OREGON II,295,16-Jul-11,8:39:31,192,1,89,34.17,W,28,51.32,N,-89.5695,28.855333,69.1,68,3.77084
OREGON II,295,16-Jul-11,20:18:22,193,1,87,59.6,W,29,14.99,N,-87.993333,29.249833,248.7,247,3.81298
OREGON II,295,17-Jul-11,0:03:31,194,1,87,29.28,W,29,30.96,N,-87.488,29.516,68.6,66,4.77631
