Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,318,12-Jun-16,7:49:25,25,1,96,55.32,W,27,19.49,N,-96.922,27.324833,40.3,39,4.2294
OREGON II,318,12-Jun-16,10:14:09,26,1,97,1.45,W,27,24.34,N,-97.024167,27.405667,30.2,30,3.09732
OREGON II,318,12-Jun-16,12:37:17,27,1,97,3.71,W,27,24.03,N,-97.061833,27.4005,28.7,27,2.66792
OREGON II,318,12-Jun-16,15:16:00,28,1,96,59.42,W,27,30.5,N,-96.990333,27.508333,28.8,26,2.69373
OREGON II,318,12-Jun-16,18:41:48,29,1,96,28.85,W,27,23.15,N,-96.480833,27.385833,88.4,90,4.72642
OREGON II,318,12-Jun-16,21:56:43,30,1,96,29.76,W,27,29.09,N,-96.496,27.484833,76.3,75,4.80997
OREGON II,318,13-Jun-16,1:08:09,31,1,96,53.41,W,27,41.43,N,-96.890167,27.6905,26.1,25,2.52182
OREGON II,318,13-Jun-16,4:06:36,32,1,96,53.06,W,27,55.6,N,-96.884333,27.926667,15.4,15,1.06915
OREGON II,318,13-Jun-16,5:21:05,32,2,96,51.32,W,27,55.01,N,-96.855333,27.916833,18.7,16,1.06422
OREGON II,318,13-Jun-16,6:13:37,33,1,96,49.46,W,27,55.95,N,-96.824333,27.9325,17.9,16,0.93366
OREGON II,318,13-Jun-16,7:48:09,34,1,96,42.63,W,27,57.06,N,-96.7105,27.951,21.7,21,0.8365
OREGON II,318,13-Jun-16,10:36:45,35,1,96,30.21,W,28,0.15,N,-96.5035,28.0025,27.3,27,2.3864
OREGON II,318,13-Jun-16,12:03:22,36,1,96,27.07,W,27,53.76,N,-96.451167,27.896,37.8,36,3.3662
OREGON II,318,13-Jun-16,14:40:57,37,1,96,15.3,W,28,1.08,N,-96.255,28.018,35.5,34,5.0242
OREGON II,318,13-Jun-16,16:31:15,38,1,96,13.93,W,27,54.46,N,-96.232167,27.907667,48.8,48,4.1236
OREGON II,318,13-Jun-16,19:34:22,39,1,95,56.25,W,27,49.55,N,-95.9375,27.825833,60,58,4.9822
OREGON II,318,13-Jun-16,22:40:49,40,1,95,52.21,W,27,59.29,N,-95.870167,27.988167,49,47,4.6397
OREGON II,318,14-Jun-16,1:17:56,41,1,96,0.71,W,27,59.43,N,-96.011833,27.9905,46.3,45,4.6052
OREGON II,318,14-Jun-16,2:49:45,42,1,95,58.29,W,28,9.99,N,-95.9715,28.1665,31.8,30,4.1283
OREGON II,318,14-Jun-16,5:09:52,43,1,95,52.04,W,28,15.68,N,-95.867333,28.261333,27.6,26,3.0908
OREGON II,318,14-Jun-16,7:45:30,44,1,95,58.39,W,28,13.01,N,-95.973167,28.216833,28.2,27,2.5331
OREGON II,318,14-Jun-16,9:43:13,45,1,95,59.37,W,28,18.52,N,-95.9895,28.308667,24.2,22,2.26
OREGON II,318,14-Jun-16,11:50:07,46,1,96,4.13,W,28,17.81,N,-96.068833,28.296833,23.7,22,2.5727
OREGON II,318,14-Jun-16,16:01:04,47,1,96,18.87,W,28,16.9,N,-96.3145,28.281667,20.8,20,2.2047
OREGON II,318,14-Jun-16,18:04:50,48,1,96,6.84,W,28,26.79,N,-96.114,28.4465,15.8,15,1.7694
OREGON II,318,14-Jun-16,20:13:35,49,1,95,59.23,W,28,27.87,N,-95.987167,28.4645,17.6,17,2.6466
OREGON II,318,14-Jun-16,22:18:39,50,1,95,43.61,W,28,37.34,N,-95.726833,28.622333,14.2,11,1.9056
OREGON II,318,15-Jun-16,1:22:25,51,1,95,29.9,W,28,44.15,N,-95.498333,28.735833,13.2,11,4.0753
OREGON II,318,15-Jun-16,3:18:02,52,1,95,18.39,W,28,36.31,N,-95.3065,28.605167,26,24,2.5536
OREGON II,318,15-Jun-16,6:52:11,53,1,95,37.68,W,28,33.42,N,-95.628,28.557,20.3,20,0.9423
OREGON II,318,15-Jun-16,9:15:48,54,1,95,29.5,W,28,27.71,N,-95.491667,28.461833,28.9,28,3.1392
OREGON II,318,15-Jun-16,10:09:59,55,1,95,23.06,W,28,27.35,N,-95.384333,28.455833,31.3,28,3.7972
OREGON II,318,15-Jun-16,13:49:28,56,1,95,40.3,W,28,23.5,N,-95.671667,28.391667,27.4,27,3.1489
OREGON II,318,15-Jun-16,15:40:11,57,1,95,34.37,W,28,23.23,N,-95.572833,28.387167,28.4,26,4.66447
OREGON II,318,15-Jun-16,18:20:59,58,1,95,28.42,W,28,9.13,N,-95.473667,28.152167,45.8,45,4.14021
OREGON II,318,15-Jun-16,19:56:57,59,1,95,27.99,W,28,5.46,N,-95.4665,28.091,49.5,48,4.44172
OREGON II,318,15-Jun-16,22:06:52,60,1,95,29.21,W,28,0.21,N,-95.486833,28.0035,55,56,4.76303
OREGON II,318,15-Jun-16,23:08:05,61,1,95,21.64,W,27,58.6,N,-95.360667,27.976667,62.5,63,4.91929
OREGON II,318,16-Jun-16,0:14:13,62,1,95,20.07,W,27,56.15,N,-95.3345,27.935833,75,77,5.069
OREGON II,318,16-Jun-16,2:49:51,63,1,95,12.82,W,27,55.75,N,-95.213667,27.929167,87.2,84,5.4928
OREGON II,318,16-Jun-16,5:16:47,64,1,95,4.26,W,27,57.43,N,-95.071,27.957167,88.7,86,5.2938
OREGON II,318,16-Jun-16,8:25:34,65,1,95,0.21,W,27,59.99,N,-95.0035,27.999833,81.2,78,5.131
OREGON II,318,16-Jun-16,9:46:39,66,1,95,2.87,W,28,7.58,N,-95.047833,28.126333,54.6,54,5.2095
OREGON II,318,16-Jun-16,11:35:35,67,1,95,5.92,W,28,11.14,N,-95.098667,28.185667,48.7,46,5.3563
OREGON II,318,16-Jun-16,13:25:34,68,1,95,1.65,W,28,15.73,N,-95.0275,28.262167,46.3,45,5.1325
OREGON II,318,16-Jun-16,14:53:03,69,1,94,56.41,W,28,14.76,N,-94.940167,28.246,49.1,46,4.8011
OREGON II,318,16-Jun-16,16:53:54,70,1,94,50.9,W,28,10.5,N,-94.848333,28.175,52,51,4.8632
OREGON II,318,16-Jun-16,18:17:41,71,1,94,48.35,W,28,5.5,N,-94.805833,28.091667,56,54,5.0437
OREGON II,318,16-Jun-16,19:50:55,72,1,94,49.56,W,28,2.09,N,-94.826,28.034833,72.6,71,5.5523
OREGON II,318,16-Jun-16,21:28:22,73,1,94,45.45,W,28,0.48,N,-94.7575,28.008,77.6,76,5.7198
OREGON II,318,17-Jun-16,1:28:39,74,1,94,36.61,W,28,9.82,N,-94.610167,28.163667,54.7,55,5.42149
OREGON II,318,17-Jun-16,2:49:03,75,1,94,34.81,W,28,7.95,N,-94.580167,28.1325,57,56,5.3554
OREGON II,318,17-Jun-16,5:14:54,76,1,94,30.53,W,27,59.55,N,-94.508833,27.9925,72.7,72,5.7056
OREGON II,318,17-Jun-16,8:58:55,77,1,94,3.92,W,27,55.43,N,-94.065333,27.923833,89.1,86,5.5171
OREGON II,318,17-Jun-16,11:48:57,78,1,94,0.45,W,28,0.17,N,-94.0075,28.002833,81.5,81,4.5854
OREGON II,318,17-Jun-16,14:29:26,79,1,94,3.85,W,28,17.55,N,-94.064167,28.2925,54.1,53,5.98132
OREGON II,318,17-Jun-16,17:49:56,80,1,93,59.55,W,28,29.9,N,-93.9925,28.498333,40.9,41,5.55409
OREGON II,318,17-Jun-16,20:57:41,81,1,94,19.64,W,28,35.67,N,-94.327333,28.5945,34,32,5.46692
OREGON II,318,17-Jun-16,22:52:33,82,1,94,19.08,W,28,31.14,N,-94.318,28.519,37.5,36,5.7615
OREGON II,318,18-Jun-16,1:38:35,83,1,94,31.19,W,28,29.85,N,-94.519833,28.4975,36.6,37,4.9437
OREGON II,318,18-Jun-16,3:24:26,84,1,94,46.84,W,28,24.04,N,-94.780667,28.400667,39.1,35,4.2321
OREGON II,318,18-Jun-16,5:22:17,85,1,94,54.93,W,28,27.84,N,-94.9155,28.464,36.4,34,4.4151
OREGON II,318,18-Jun-16,7:16:12,86,1,94,57.85,W,28,28.35,N,-94.964167,28.4725,36.3,34,4.1668
OREGON II,318,18-Jun-16,9:11:21,87,1,94,59.79,W,28,29.93,N,-94.9965,28.498833,34,33,3.823
OREGON II,318,18-Jun-16,11:07:30,88,1,95,2.19,W,28,45.5,N,-95.0365,28.758333,22.2,20,2.835
OREGON II,318,18-Jun-16,13:06:27,89,1,94,52.5,W,28,50.46,N,-94.875,28.841,20.3,18,3.5498
OREGON II,318,18-Jun-16,15:54:33,90,1,95,2.57,W,28,58.43,N,-95.042833,28.973833,17.2,17,2.1895
OREGON II,318,18-Jun-16,17:29:11,91,1,94,59.84,W,29,0,N,-94.997333,29,17.7,17,1.9011
OREGON II,318,18-Jun-16,18:15:42,92,1,94,53.01,W,28,59.59,N,-94.8835,28.993167,19.3,18,3.3048
OREGON II,318,18-Jun-16,20:08:41,93,1,94,54.7,W,29,4.85,N,-94.911667,29.080833,15.5,14,1.6915
OREGON II,318,18-Jun-16,21:49:59,94,1,94,46.52,W,29,6.62,N,-94.775333,29.110333,17.4,17,1.9438
OREGON II,318,19-Jun-16,0:01:54,95,1,94,37.26,W,28,56.75,N,-94.621,28.945833,19.1,18,3.006
OREGON II,318,19-Jun-16,2:28:34,96,1,94,30.14,W,29,0.02,N,-94.502333,29.000333,18.9,17,1.4671
OREGON II,318,19-Jun-16,3:05:30,97,1,94,28.63,W,28,57.08,N,-94.477167,28.951333,18.7,18,2.0561
OREGON II,318,19-Jun-16,6:27:20,98,1,94,7.92,W,29,4.43,N,-94.132,29.073833,19.6,17,1.4452
OREGON II,318,19-Jun-16,9:01:00,99,1,93,56.87,W,29,8.79,N,-93.947833,29.1465,18.7,18,1.1183
OREGON II,318,19-Jun-16,10:08:36,99,2,93,59.58,W,29,7.26,N,-93.993,29.121,19.3,18,2.0873
OREGON II,318,19-Jun-16,13:21:52,100,1,94,22.38,W,29,18.12,N,-94.373,29.302,16.2,14,1.74013
OREGON II,318,19-Jun-16,15:51:05,101,1,94,29.19,W,29,26.38,N,-94.4865,29.439667,11.4,9,0.2074
OREGON II,318,19-Jun-16,17:05:03,102,1,94,18.76,W,29,27.87,N,-94.312667,29.4645,13.3,12,0.59998
OREGON II,318,19-Jun-16,18:40:21,103,1,94,17.19,W,29,30.6,N,-94.2865,29.51,11.9,10,0.69438
OREGON II,318,19-Jun-16,20:33:50,104,1,94,10.6,W,29,29.9,N,-94.176667,29.498333,12.3,12,1.33093
OREGON II,318,19-Jun-16,21:48:56,105,1,94,9.08,W,29,29.92,N,-94.151333,29.498667,13,12,0.63453
OREGON II,318,20-Jun-16,0:07:02,106,1,93,59.59,W,29,29.79,N,-93.993167,29.4965,12.7,11,0.2586
OREGON II,318,23-Jun-16,1:02:10,107,1,93,59.82,W,28,59.5,N,-93.997,28.991667,20.3,19,0.9321
OREGON II,318,23-Jun-16,2:36:05,108,1,93,48.41,W,28,55.31,N,-93.806833,28.921833,22.8,22,2.3467
OREGON II,318,23-Jun-16,5:50:55,109,1,93,48.15,W,29,9.14,N,-93.8025,29.152333,18.6,18,0.8374
OREGON II,318,23-Jun-16,8:28:27,110,1,93,43.08,W,29,13.12,N,-93.718,29.218667,16.3,16,0.5632
OREGON II,318,23-Jun-16,11:36:05,111,1,93,34.14,W,29,24.89,N,-93.569,29.414833,15,14,0.0483
OREGON II,318,23-Jun-16,15:30:56,112,1,93,31.73,W,29,33.89,N,-93.528833,29.564833,11.7,11,0.2163
OREGON II,318,23-Jun-16,16:22:37,113,1,93,28.17,W,29,37.99,N,-93.4695,29.633167,10.8,9,2.4626
OREGON II,318,23-Jun-16,18:08:04,113,2,93,29.42,W,29,36.57,N,-93.490333,29.6095,11.1,10,0.8628
OREGON II,318,23-Jun-16,19:22:26,114,1,93,20.63,W,29,34.42,N,-93.343833,29.573667,11.8,11,0.0755
OREGON II,318,23-Jun-16,21:25:40,115,1,93,18.89,W,29,31.23,N,-93.314833,29.5205,13.5,12,0.0388
OREGON II,318,24-Jun-16,0:17:07,116,1,93,10.84,W,29,34.21,N,-93.180667,29.570167,12.2,11,0.0958
OREGON II,318,24-Jun-16,2:52:46,117,1,93,0.21,W,29,29.62,N,-93.0035,29.493667,13.2,13,0.0636
OREGON II,318,24-Jun-16,4:57:03,118,1,92,45.01,W,29,23.64,N,-92.750167,29.394,14.4,13,0.9262
OREGON II,318,24-Jun-16,7:25:22,119,1,92,34.82,W,29,17.32,N,-92.580333,29.288667,15.8,15,0.9905
OREGON II,318,24-Jun-16,10:44:50,120,1,92,20.95,W,29,8.71,N,-92.349167,29.145167,13.9,13,5.0603
OREGON II,318,24-Jun-16,13:24:30,121,1,92,31.19,W,29,0.01,N,-92.519833,29.000167,25.5,22,5.559
OREGON II,318,24-Jun-16,15:06:14,122,1,92,42.43,W,29,1.98,N,-92.707167,29.033,25.5,24,2.7534
OREGON II,318,24-Jun-16,17:36:34,123,1,92,47.95,W,29,10.58,N,-92.799167,29.176333,20.3,20,0.0534
OREGON II,318,24-Jun-16,20:24:53,124,1,93,4.9,W,29,10.53,N,-93.081667,29.1755,19.4,19,1.4083
OREGON II,318,24-Jun-16,21:20:54,124,2,93,3.13,W,29,8.73,N,-93.052167,29.1455,20.1,19,1.0565
OREGON II,318,24-Jun-16,23:06:11,125,1,93,0.48,W,28,59.55,N,-93.008,28.9925,24.3,24,2.5046
OREGON II,318,25-Jun-16,0:00:59,126,1,93,7.43,W,28,56.32,N,-93.123833,28.938667,23.8,24,3.1874
OREGON II,318,25-Jun-16,2:28:00,127,1,93,19,W,28,50.73,N,-93.316667,28.8455,25.1,25,3.6853
OREGON II,318,25-Jun-16,4:16:58,128,1,93,19.71,W,28,51.79,N,-93.3285,28.863167,23.5,23,4.0991
OREGON II,318,25-Jun-16,6:20:31,129,1,93,19.65,W,28,57.89,N,-93.3275,28.964833,23.8,22,3.2803
OREGON II,318,25-Jun-16,8:49:20,130,1,93,24.73,W,29,10.84,N,-93.412167,29.180667,17.2,16,0.7954
OREGON II,318,25-Jun-16,11:20:40,131,1,93,30.75,W,29,4.28,N,-93.5125,29.071333,21.5,21,1.5494
OREGON II,318,25-Jun-16,13:48:57,132,1,93,27.13,W,29,0.3,N,-93.452167,29.005,24.5,24,1.3228
OREGON II,318,25-Jun-16,16:59:03,133,1,93,51.5,W,28,47.13,N,-93.858333,28.7855,24.1,24,3.4212
OREGON II,318,25-Jun-16,17:56:20,133,2,93,52.75,W,28,44.73,N,-93.879167,28.7455,25.1,25,2.4041
OREGON II,318,25-Jun-16,19:08:02,134,1,94,2.81,W,28,44.68,N,-94.046833,28.744667,26.3,27,4.1874
OREGON II,318,25-Jun-16,21:22:37,135,1,93,50.16,W,28,39.3,N,-93.836,28.655,28.8,29,4.3154
OREGON II,318,25-Jun-16,23:58:36,136,1,93,39.81,W,28,28.85,N,-93.6635,28.480833,44.7,45,5.1433
OREGON II,318,26-Jun-16,2:32:28,137,1,93,30.45,W,28,29.85,N,-93.5075,28.4975,43.3,44,4.7333
OREGON II,318,26-Jun-16,3:42:52,138,1,93,22.81,W,28,26.85,N,-93.380167,28.4475,48.1,48,4.8081
OREGON II,318,26-Jun-16,6:42:55,139,1,93,38.87,W,28,21.32,N,-93.647833,28.355333,55.7,54,5.6452
OREGON II,318,26-Jun-16,9:24:43,140,1,93,34.16,W,28,18.46,N,-93.569333,28.307667,59.6,57,5.4473
OREGON II,318,26-Jun-16,12:30:10,141,1,93,37.57,W,28,5.39,N,-93.626167,28.089833,69.6,70,5.3859
OREGON II,318,26-Jun-16,15:02:52,142,1,93,29.87,W,27,59.85,N,-93.497833,27.9975,97.3,97,4.1912
OREGON II,318,26-Jun-16,15:59:33,143,1,93,27.59,W,28,6.19,N,-93.459833,28.103167,80.7,78,4.5763
OREGON II,318,26-Jun-16,17:42:06,144,1,93,18.85,W,28,4.74,N,-93.314167,28.079,82.8,83,4.5437
OREGON II,318,26-Jun-16,19:14:19,145,1,93,13.46,W,28,5.67,N,-93.224333,28.0945,86,88,3.6139
OREGON II,318,26-Jun-16,21:44:18,146,1,93,12.96,W,28,7.25,N,-93.216,28.120833,79.1,79,4.5461
OREGON II,318,27-Jun-16,0:57:22,147,1,92,59.49,W,27,59.49,N,-92.9915,27.9915,107.1,106,4.4701
OREGON II,318,27-Jun-16,2:19:46,148,1,92,53.48,W,28,7.23,N,-92.891333,28.1205,81.3,80,4.9766
OREGON II,318,27-Jun-16,6:12:26,149,1,93,5.31,W,28,17.01,N,-93.0885,28.2835,59.4,58,5.5304
OREGON II,318,27-Jun-16,8:35:17,150,1,93,13.14,W,28,20.92,N,-93.219,28.348667,55.9,54,5.5422
OREGON II,318,27-Jun-16,11:47:06,151,1,92,53.9,W,28,22.78,N,-92.898333,28.379667,54.8,53,5.4365
OREGON II,318,27-Jun-16,14:18:08,152,1,92,59.68,W,28,30.21,N,-92.994667,28.5035,45.6,44,5.387
OREGON II,318,27-Jun-16,16:33:45,153,1,93,7.14,W,28,44.85,N,-93.119,28.7475,29.2,28,4.8936
OREGON II,318,27-Jun-16,18:13:10,154,1,93,5.75,W,28,46.76,N,-93.095833,28.779333,28.8,29,5.1668
OREGON II,318,27-Jun-16,20:02:52,155,1,93,5.48,W,28,50.68,N,-93.091333,28.844667,26.1,26,3.5908
OREGON II,318,27-Jun-16,22:01:00,156,1,92,59.87,W,28,44.61,N,-92.997833,28.7435,31.1,31,5.6138
OREGON II,318,28-Jun-16,2:07:35,157,1,92,30.98,W,28,48.78,N,-92.516333,28.813,32.2,32,5.9908
OREGON II,318,28-Jun-16,5:21:32,158,1,92,30.53,W,28,29.82,N,-92.508833,28.497,51,50,5.2358
OREGON II,318,28-Jun-16,6:56:14,159,1,92,42.17,W,28,26.34,N,-92.702833,28.439,53.8,53,5.7233
OREGON II,318,28-Jun-16,9:16:23,160,1,92,50.93,W,28,19.49,N,-92.848833,28.324833,56.6,56,5.1199
OREGON II,318,28-Jun-16,12:10:02,161,1,92,41.96,W,28,6.93,N,-92.699333,28.1155,84.2,85,4.5673
OREGON II,318,28-Jun-16,15:43:44,162,1,92,29.46,W,28,0.75,N,-92.491,28.0125,102.1,100,4.365
OREGON II,318,28-Jun-16,16:45:08,163,1,92,23.24,W,28,4.61,N,-92.387333,28.076833,98.4,97,3.7201
OREGON II,318,28-Jun-16,19:15:44,164,1,92,7.68,W,28,2.9,N,-92.128,28.048333,97.1,99,4.1565
OREGON II,318,28-Jun-16,21:36:11,165,1,91,59.58,W,28,11.89,N,-91.993,28.198167,73.9,73,4.3468
OREGON II,318,28-Jun-16,23:20:27,166,1,92,1.67,W,28,9.37,N,-92.027833,28.156167,79.5,78,4.3204
OREGON II,318,29-Jun-16,4:09:07,167,1,92,30.16,W,28,11.48,N,-92.502667,28.191333,70.3,69,3.9656
OREGON II,318,29-Jun-16,7:02:38,168,1,92,26.65,W,28,24.1,N,-92.444167,28.401667,58.9,57,5.5126
OREGON II,318,29-Jun-16,10:21:28,169,1,92,7.79,W,28,32.64,N,-92.129833,28.544,45.7,44,5.5162
OREGON II,318,29-Jun-16,12:33:17,170,1,92,4.45,W,28,27.61,N,-92.074167,28.460167,55.4,55,4.4508
OREGON II,318,29-Jun-16,15:38:15,171,1,91,53.37,W,28,24.24,N,-91.8895,28.404,59.4,57,5.2474
OREGON II,318,29-Jun-16,18:11:20,172,1,91,53.24,W,28,28.9,N,-91.887333,28.481667,51.9,50,5.4265
OREGON II,318,29-Jun-16,20:23:34,173,1,91,59.26,W,28,29.96,N,-91.987667,28.499333,49.6,48,5.5129
OREGON II,318,29-Jun-16,22:53:30,174,1,91,55.68,W,28,46.04,N,-91.928,28.767333,29.9,30,4.4472
OREGON II,318,30-Jun-16,1:13:40,175,1,92,8.9,W,28,46.93,N,-92.148333,28.782167,32.5,31,5.9191
OREGON II,318,30-Jun-16,3:25:42,176,1,92,1.68,W,28,49.87,N,-92.028,28.831167,28.2,27,4.8289
OREGON II,318,30-Jun-16,4:54:17,177,1,92,0.34,W,28,52.02,N,-92.005667,28.867,26.4,25,4.1095
OREGON II,318,30-Jun-16,7:04:42,178,1,91,57.99,W,28,53.74,N,-91.9665,28.895667,24.3,23,3.0678
OREGON II,318,30-Jun-16,9:08:30,179,1,92,4.68,W,28,56.21,N,-92.078,28.936833,23.8,23,2.1872
OREGON II,318,30-Jun-16,11:21:06,180,1,92,3.57,W,28,59.23,N,-92.0595,28.987167,21.2,21,0.2478
OREGON II,318,30-Jun-16,14:01:58,181,1,91,43.15,W,28,56.58,N,-91.719167,28.943,18.6,17,5.3394
OREGON II,318,30-Jun-16,15:40:34,182,1,91,35.78,W,28,50.74,N,-91.596333,28.845667,20.8,20,4.6956
OREGON II,318,30-Jun-16,17:40:04,183,1,91,38.19,W,28,44.98,N,-91.6365,28.749667,26.5,25,4.0129
OREGON II,318,30-Jun-16,19:16:59,184,1,91,37.93,W,28,41.53,N,-91.632167,28.692167,29.7,28,4.0998
OREGON II,318,30-Jun-16,22:16:35,185,1,91,22.53,W,28,48.04,N,-91.3755,28.800667,16.2,16,1.9794
OREGON II,318,1-Jul-16,0:55:01,186,1,91,29.7,W,28,36.13,N,-91.495,28.602167,34.3,34,4.761
OREGON II,318,1-Jul-16,3:20:10,187,1,91,29.95,W,28,29.37,N,-91.499167,28.4895,47.8,47,5.5737
OREGON II,318,1-Jul-16,4:55:10,188,1,91,30.41,W,28,17.07,N,-91.506833,28.2845,72.2,71,4.6208
OREGON II,318,1-Jul-16,6:46:17,189,1,91,32.55,W,28,15.01,N,-91.5425,28.250167,76.7,74,4.0255
OREGON II,318,1-Jul-16,9:17:36,190,1,91,39.56,W,28,10.42,N,-91.659333,28.173667,82.1,83,3.7421
OREGON II,318,1-Jul-16,11:40:39,191,1,91,42.71,W,28,5.56,N,-91.711833,28.092667,97.5,97,3.685
OREGON II,318,1-Jul-16,16:45:14,192,1,90,59.71,W,28,8.17,N,-90.995167,28.136167,100.7,100,3.8563
OREGON II,318,1-Jul-16,19:26:39,193,1,91,0.32,W,28,16.57,N,-91.005333,28.276167,66.5,65,3.9429
OREGON II,318,1-Jul-16,21:46:07,194,1,91,10.76,W,28,22.63,N,-91.179333,28.377167,54.3,53,4.7368
OREGON II,318,2-Jul-16,0:08:18,195,1,90,59.93,W,28,26.82,N,-90.998833,28.447,38.3,37,3.9201
OREGON II,318,2-Jul-16,2:11:33,196,1,91,0.28,W,28,29.84,N,-91.004667,28.497333,33.8,32,3.736
OREGON II,318,2-Jul-16,4:14:35,197,1,90,51.17,W,28,38.29,N,-90.852833,28.638167,17.5,16,3.1981
OREGON II,318,2-Jul-16,6:46:14,198,1,90,44.39,W,28,43.61,N,-90.739833,28.726833,18.1,18,2.0423
OREGON II,318,2-Jul-16,9:10:01,199,1,90,41.99,W,28,49.17,N,-90.699833,28.8195,18.8,18,1.8052
OREGON II,318,2-Jul-16,12:04:38,200,1,90,35.87,W,28,33.1,N,-90.597833,28.551667,30.8,30,3.1865
OREGON II,318,2-Jul-16,13:40:29,201,1,90,27,W,28,33.52,N,-90.45,28.558667,36.4,35,2.9694
OREGON II,318,2-Jul-16,15:33:46,202,1,90,30.17,W,28,29.56,N,-90.502833,28.492667,39.5,38,3.7129
OREGON II,318,2-Jul-16,16:46:01,203,1,90,23.53,W,28,22.7,N,-90.392167,28.378333,51.6,51,3.477
OREGON II,318,2-Jul-16,19:27:26,204,1,90,11.67,W,28,27.79,N,-90.1945,28.463167,56.6,57,3.7843
OREGON II,318,2-Jul-16,20:30:59,204,2,90,12.53,W,28,25.12,N,-90.208833,28.418667,59.1,59,3.5176
OREGON II,318,2-Jul-16,21:58:39,205,1,90,7.53,W,28,32.3,N,-90.1255,28.538333,58.7,58,4.1673
OREGON II,318,3-Jul-16,0:21:28,206,1,89,59.96,W,28,29.57,N,-89.999333,28.492833,92.4,92,4.1297
OREGON II,318,3-Jul-16,0:58:33,207,1,90,1.9,W,28,26.26,N,-90.031667,28.437667,81.7,81,4.2241
OREGON II,318,3-Jul-16,2:36:32,208,1,90,0.67,W,28,21.07,N,-90.011167,28.351167,105.1,103,4.0337
OREGON II,318,3-Jul-16,9:09:39,209,1,89,36.21,W,28,48.82,N,-89.6035,28.813667,78.7,77,3.1153
OREGON II,318,3-Jul-16,11:36:38,210,1,89,40.39,W,28,47.65,N,-89.673167,28.794167,77.9,76,3.2306
OREGON II,318,3-Jul-16,13:51:06,211,1,89,38.74,W,28,43.13,N,-89.645667,28.718833,92,91,3.2523
