Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,308,25-Jun-14,13:04:05,121,1,92,54.48,W,28,10.39,N,-92.908,28.173167,72.5,70,5.77701
OREGON II,308,25-Jun-14,23:50:10,122,1,93,22.02,W,28,22.15,N,-93.367,28.369167,53.5,51,5.80619
OREGON II,308,26-Jun-14,2:00:17,123,1,93,25.82,W,28,24.98,N,-93.430333,28.416333,50.5,49,5.68304
OREGON II,308,26-Jun-14,4:31:36,124,1,93,30.76,W,28,29.76,N,-93.512667,28.496,42,40,5.92344
OREGON II,308,26-Jun-14,4:58:36,125,1,93,29.9,W,28,31.5,N,-93.498333,28.525,40.5,39,5.2125
OREGON II,308,26-Jun-14,6:45:40,126,1,93,22.13,W,28,34.59,N,-93.368833,28.5765,38.4,38,5.48419
OREGON II,308,26-Jun-14,11:23:44,127,1,93,27.68,W,28,59.87,N,-93.461333,28.997833,25.2,22,2.15744
OREGON II,308,26-Jun-14,12:08:25,128,1,93,30.46,W,29,3.02,N,-93.507667,29.050333,21.6,20,4.27912
OREGON II,308,26-Jun-14,14:20:05,129,1,93,21.92,W,29,5.82,N,-93.365333,29.097,21.3,20,2.22193
OREGON II,308,26-Jun-14,17:29:55,130,1,93,9.58,W,29,9.93,N,-93.159667,29.1655,20,19,5.65477
OREGON II,308,26-Jun-14,23:42:33,131,1,93,22.6,W,29,17.65,N,-93.376667,29.294167,16.5,15,0.38099
OREGON II,308,27-Jun-14,2:03:01,132,1,93,23.82,W,29,20.93,N,-93.397,29.348833,16,14,2.10128
OREGON II,308,27-Jun-14,3:42:50,133,1,93,29.62,W,29,16.79,N,-93.493667,29.279833,13,11,5.3787
OREGON II,308,27-Jun-14,6:57:19,134,1,93,45.42,W,29,21.21,N,-93.757,29.3535,14.1,11,5.84138
OREGON II,308,27-Jun-14,9:05:23,135,1,93,51.04,W,29,20.12,N,-93.850667,29.335333,14.3,11,5.71125
OREGON II,308,27-Jun-14,10:54:23,136,1,93,54.85,W,29,22.49,N,-93.914167,29.374833,12.5,11,5.51615
OREGON II,308,27-Jun-14,14:51:14,137,1,93,52.64,W,29,33.07,N,-93.877333,29.551167,12.6,11,5.84601
OREGON II,308,27-Jun-14,17:32:49,138,1,93,41.92,W,29,36.68,N,-93.698667,29.611333,11,11,5.32032
OREGON II,308,27-Jun-14,21:11:38,139,1,93,29.53,W,29,35.89,N,-93.492167,29.598167,11.4,11,6.28878
OREGON II,308,28-Jun-14,2:16:04,140,1,93,5.25,W,29,33.35,N,-93.0875,29.555833,13,11,5.6509
OREGON II,308,28-Jun-14,3:47:55,141,1,93,2.1,W,29,32.26,N,-93.035,29.537667,13,11,4.00743
OREGON II,308,28-Jun-14,5:24:27,142,1,93,0.34,W,29,30.19,N,-93.005667,29.503167,13.4,11,5.5346
OREGON II,308,28-Jun-14,6:40:51,143,1,92,52.46,W,29,30.96,N,-92.874333,29.516,13.2,11,2.64108
OREGON II,308,28-Jun-14,9:10:15,144,1,92,59.34,W,29,21.93,N,-92.989,29.3655,16.8,15,3.98189
OREGON II,308,28-Jun-14,11:14:28,145,1,93,1.99,W,29,13.56,N,-93.033167,29.226,18.7,17,3.35799
OREGON II,308,28-Jun-14,14:42:56,146,1,92,35.28,W,29,13.99,N,-92.588,29.233167,17.5,16,5.52321
OREGON II,308,28-Jun-14,16:41:49,147,1,92,27.5,W,29,8.98,N,-92.458333,29.149667,18.8,18,1.00492
OREGON II,308,28-Jun-14,18:15:41,148,1,92,24.58,W,29,3.02,N,-92.409667,29.050333,22,20,2.50984
OREGON II,308,28-Jun-14,19:53:25,149,1,92,28.75,W,28,59.49,N,-92.479167,28.9915,25.5,24,2.46334
OREGON II,308,28-Jun-14,21:58:21,150,1,92,47.63,W,28,53.61,N,-92.793833,28.8935,26,25,4.03025
OREGON II,308,29-Jun-14,0:32:39,151,1,92,59.26,W,29,0.21,N,-92.987667,29.0035,24.5,22,0.89536
OREGON II,308,29-Jun-14,2:12:52,152,1,93,4.31,W,28,52.19,N,-93.071833,28.869833,26,24,4.95444
OREGON II,308,29-Jun-14,3:28:55,153,1,93,5.87,W,28,52.39,N,-93.097833,28.873167,24,22,4.92932
OREGON II,308,29-Jun-14,4:56:18,154,1,93,10.14,W,28,48.67,N,-93.169,28.811167,26,22,4.84766
OREGON II,308,29-Jun-14,7:29:14,155,1,92,59.62,W,28,43.21,N,-92.993667,28.720167,33,30,4.80062
OREGON II,308,29-Jun-14,10:32:48,156,1,93,6.61,W,28,31.68,N,-93.110167,28.528,41.7,40,5.35703
OREGON II,308,29-Jun-14,12:41:17,157,1,92,59.92,W,28,30,N,-92.998667,28.5,45.1,44,5.16312
OREGON II,308,29-Jun-14,13:55:56,158,1,92,56.24,W,28,33.46,N,-92.937333,28.557667,41.8,39,6.0793
OREGON II,308,29-Jun-14,16:50:12,159,1,92,44.79,W,28,37.62,N,-92.7465,28.627,36.8,35,6.14608
OREGON II,308,29-Jun-14,18:51:22,160,1,92,42.42,W,28,43.21,N,-92.707,28.720167,32,30,4.5313
OREGON II,308,29-Jun-14,20:24:15,161,1,92,41.96,W,28,46.65,N,-92.699333,28.7775,31,30,3.15677
OREGON II,308,29-Jun-14,21:55:44,162,1,92,40.12,W,28,44.82,N,-92.668667,28.747,31,31,3.98543
OREGON II,308,30-Jun-14,1:01:43,163,1,92,28.76,W,28,28.89,N,-92.479333,28.4815,51,51,3.92033
OREGON II,308,30-Jun-14,1:41:28,164,1,92,30.21,W,28,25.5,N,-92.5035,28.425,55,55,4.98399
OREGON II,308,30-Jun-14,5:19:53,165,1,92,5.73,W,28,21.82,N,-92.0955,28.363667,59.5,56,5.59832
OREGON II,308,30-Jun-14,7:34:47,166,1,92,9.93,W,28,16.08,N,-92.1655,28.268,65.9,64,5.73828
OREGON II,308,30-Jun-14,10:09:48,167,1,92,17.57,W,28,9.26,N,-92.292833,28.154333,76.5,76,5.28995
OREGON II,308,30-Jun-14,11:54:27,168,1,92,12.32,W,28,4.74,N,-92.205333,28.079,94.5,94,4.58866
OREGON II,308,30-Jun-14,16:25:35,169,1,91,44.46,W,28,3.73,N,-91.741,28.062167,101,101,4.37657
OREGON II,308,30-Jun-14,19:07:36,170,1,91,43.02,W,28,13.24,N,-91.717,28.220667,76,75,5.33401
OREGON II,308,30-Jun-14,22:05:23,171,1,91,28.63,W,28,9.24,N,-91.477167,28.154,92,90,4.29447
OREGON II,308,1-Jul-14,0:46:22,172,1,91,8.59,W,28,11.01,N,-91.143167,28.1835,88.5,86,4.25855
OREGON II,308,1-Jul-14,3:13:52,173,1,91,21.28,W,28,19.68,N,-91.354667,28.328,65,64,6.13134
OREGON II,308,1-Jul-14,5:34:56,174,1,91,13.68,W,28,28.26,N,-91.228,28.471,41.6,37,6.10728
OREGON II,308,1-Jul-14,8:42:06,175,1,91,30.56,W,28,29.67,N,-91.509333,28.4945,47.2,46,6.0288
OREGON II,308,1-Jul-14,10:10:08,176,1,91,37.93,W,28,28.24,N,-91.632167,28.470667,51.2,49,6.28439
OREGON II,308,1-Jul-14,11:46:03,177,1,91,44.6,W,28,31.19,N,-91.743333,28.519833,47.2,49,5.83981
OREGON II,308,1-Jul-14,13:22:09,178,1,91,53.25,W,28,30.79,N,-91.8875,28.513167,48.4,45,4.65141
OREGON II,308,1-Jul-14,15:16:15,179,1,92,0.82,W,28,29.82,N,-92.013667,28.497,49.4,47,3.68546
OREGON II,308,1-Jul-14,16:35:11,180,1,92,5.02,W,28,34.15,N,-92.083667,28.569167,43.5,41,3.90655
OREGON II,308,1-Jul-14,20:04:23,181,1,91,55.06,W,28,42.08,N,-91.917667,28.701333,34,32,3.4749
OREGON II,308,1-Jul-14,21:41:18,182,1,91,52.81,W,28,42.87,N,-91.880167,28.7145,32,31,3.29486
OREGON II,308,2-Jul-14,0:39:55,183,1,91,42.04,W,28,46.93,N,-91.700667,28.782167,26,24,2.23309
OREGON II,308,2-Jul-14,2:32:33,184,1,91,39.92,W,28,49.74,N,-91.665333,28.829,23,21,1.53701
OREGON II,308,2-Jul-14,5:34:31,185,1,92,1.53,W,28,51.04,N,-92.0255,28.850667,26.9,24,5.11641
OREGON II,308,2-Jul-14,8:21:18,186,1,92,0.43,W,29,0.81,N,-92.007167,29.0135,19.3,16,1.4891
OREGON II,308,2-Jul-14,8:55:45,187,1,92,3.96,W,29,1.99,N,-92.066,29.033167,18.9,15,1.60351
OREGON II,308,2-Jul-14,10:30:04,188,1,92,12.08,W,29,3.35,N,-92.201333,29.055833,19.2,16,1.64239
OREGON II,308,2-Jul-14,11:47:10,189,1,92,8.5,W,29,3.74,N,-92.141667,29.062333,17.8,15,1.49063
OREGON II,308,2-Jul-14,13:32:42,190,1,91,58.74,W,29,6.95,N,-91.979,29.115833,12.8,10,6.22886
OREGON II,308,2-Jul-14,17:24:25,191,1,91,34.82,W,28,59.32,N,-91.580333,28.988667,13,12,0.03306
OREGON II,308,2-Jul-14,19:02:20,192,1,91,30.99,W,28,57.79,N,-91.5165,28.963167,13.5,12,0.44122
OREGON II,308,2-Jul-14,21:03:40,193,1,91,20.17,W,28,52.21,N,-91.336167,28.870167,12,11,0
OREGON II,308,2-Jul-14,22:24:05,194,1,91,16.17,W,28,47.12,N,-91.2695,28.785333,13.5,12,1.42882
OREGON II,308,2-Jul-14,23:52:53,195,1,91,10.04,W,28,44.65,N,-91.167333,28.744167,13,11,3.04105
OREGON II,308,3-Jul-14,1:06:56,196,1,91,11.53,W,28,39.92,N,-91.192167,28.665333,19,18,3.82675
OREGON II,308,3-Jul-14,3:32:46,197,1,91,0.06,W,28,29.25,N,-91.001,28.4875,34,33,5.12693
OREGON II,308,3-Jul-14,5:26:38,198,1,90,49.14,W,28,15.5,N,-90.819,28.258333,67,63,6.02038
OREGON II,308,3-Jul-14,7:00:46,199,1,90,44.78,W,28,17.42,N,-90.746333,28.290333,58.4,56,4.69712
OREGON II,308,3-Jul-14,9:24:56,200,1,90,28.67,W,28,20.32,N,-90.477833,28.338667,52.1,50,4.30306
OREGON II,308,3-Jul-14,11:57:43,201,1,90,15.48,W,28,14.93,N,-90.258,28.248833,96.4,94,3.81026
OREGON II,308,3-Jul-14,14:42:08,202,1,90,2.75,W,28,25.84,N,-90.045833,28.430667,80.1,77,4.09881
OREGON II,308,3-Jul-14,16:30:51,203,1,90,2.39,W,28,29.19,N,-90.039833,28.4865,74.8,72,4.44729
OREGON II,308,3-Jul-14,18:19:31,204,1,90,2.95,W,28,32.5,N,-90.049167,28.541667,71,68,4.67755
OREGON II,308,3-Jul-14,18:50:44,205,1,90,6.34,W,28,32.56,N,-90.105667,28.542667,63,59,4.88632
OREGON II,308,3-Jul-14,21:30:37,206,1,90,22.68,W,28,39.9,N,-90.378,28.665,22,21,6.17693
OREGON II,308,3-Jul-14,22:57:57,207,1,90,22.57,W,28,35.99,N,-90.376167,28.599833,34,32,3.12364
OREGON II,308,4-Jul-14,1:39:37,208,1,90,30.45,W,28,29.75,N,-90.5075,28.495833,38.5,37,4.08035
OREGON II,308,4-Jul-14,2:15:42,209,1,90,30.49,W,28,33.14,N,-90.508167,28.552333,33.5,32,2.82899
OREGON II,308,4-Jul-14,4:59:29,210,1,90,42.1,W,28,35.96,N,-90.701667,28.599333,19.5,17,6.23678
OREGON II,308,4-Jul-14,6:12:22,211,1,90,44.42,W,28,37.21,N,-90.740333,28.620167,17.8,15,6.18783
OREGON II,308,4-Jul-14,8:33:25,212,1,90,49.82,W,28,35.71,N,-90.830333,28.595167,20.4,17,4.5255
OREGON II,308,4-Jul-14,9:54:08,213,1,90,56.21,W,28,37.04,N,-90.936833,28.617333,19.4,17,4.73638
OREGON II,308,4-Jul-14,13:49:37,215,1,90,41.71,W,28,45.08,N,-90.695167,28.751333,18.5,16,4.05789
OREGON II,308,4-Jul-14,17:12:50,216,1,90,29.04,W,28,58.79,N,-90.484,28.979833,12.5,12,0.63872
OREGON II,308,4-Jul-14,20:41:57,217,1,90,0.31,W,29,0.7,N,-90.005167,29.011667,23.5,23,2.32717
OREGON II,308,4-Jul-14,22:03:35,218,1,89,54.79,W,28,57.79,N,-89.913167,28.963167,33,32,1.80302
OREGON II,308,5-Jul-14,1:45:44,219,1,89,33.1,W,28,58.55,N,-89.551667,28.975833,35,33,3.14316
OREGON II,308,5-Jul-14,6:14:32,220,1,89,43.26,W,28,40.68,N,-89.721,28.678,94.8,91,4.1336
OREGON II,308,5-Jul-14,8:44:46,221,1,89,41.39,W,28,39.17,N,-89.689833,28.652833,100.6,96,4.07358
