Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,290,7/8/2010,12:25 AM,90,0,96,36.79,W,27,20.52,N,-96.613167,27.342000,0,74.3,4.82387
OREGON II,290,7/9/2010,01:09 PM,91,0,95,49.14,W,28,0.90,N,-95.819000,28.015000,0,48.2,3.92807
OREGON II,290,7/9/2010,03:41 PM,92,0,95,59.48,W,27,59.56,N,-95.991333,27.992667,0,46.4,4.46598
OREGON II,290,7/9/2010,05:47 PM,93,0,95,57.99,W,27,46.46,N,-95.966500,27.774333,0,67.1,5.90398
OREGON II,290,7/9/2010,08:08 PM,94,0,96,8.30,W,27,49.85,N,-96.138333,27.830833,0,62.9,5.43994
OREGON II,290,7/9/2010,10:08 PM,95,0,96,7.68,W,27,41.17,N,-96.128000,27.686167,0,90.7,4.86243
OREGON II,290,7/10/2010,01:50 AM,96,0,96,26.55,W,27,23.35,N,-96.442500,27.389167,0,96.0,4.96477
OREGON II,290,7/10/2010,07:14 AM,97,0,95,56.82,W,27,56.82,N,-95.947000,27.947000,0,61.0,5.77082
OREGON II,290,7/10/2010,10:13 AM,98,0,95,36.64,W,27,44.08,N,-95.610667,27.734667,0,107.8,4.08428
OREGON II,290,7/10/2010,12:34 PM,99,0,95,37.98,W,27,50.16,N,-95.633000,27.836000,0,65.9,3.24626
OREGON II,290,7/10/2010,01:43 PM,100,0,95,43.76,W,27,57.85,N,-95.729333,27.964167,0,52.7,4.42201
OREGON II,290,7/10/2010,04:01 PM,101,0,95,34.90,W,27,54.65,N,-95.581667,27.910833,0,60.3,2.87636
OREGON II,290,7/10/2010,05:55 PM,102,0,95,33.74,W,27,54.75,N,-95.562333,27.912500,0,61.2,2.92465
OREGON II,290,7/10/2010,07:24 PM,103,0,95,27.79,W,27,55.85,N,-95.463167,27.930833,0,63.7,3.73977
OREGON II,290,7/10/2010,09:36 PM,104,0,95,21.93,W,27,57.01,N,-95.365500,27.950167,0,67.9,3.52525
OREGON II,290,7/10/2010,10:28 PM,105,0,95,23.52,W,27,56.32,N,-95.392000,27.938667,0,67.8,3.55384
OREGON II,290,7/11/2010,12:07 AM,106,0,95,30.17,W,27,59.96,N,-95.502833,27.999333,0,53.9,3.65456
OREGON II,290,7/11/2010,01:45 AM,107,0,95,34.76,W,28,6.62,N,-95.579333,28.110333,0,45.6,4.15069
OREGON II,290,7/11/2010,03:31 AM,108,0,95,39.09,W,28,12.26,N,-95.651500,28.204333,0,36.5,3.81272
OREGON II,290,7/11/2010,06:20 AM,109,0,95,24.06,W,28,10.68,N,-95.401000,28.178000,0,45.5,2.92939
OREGON II,290,7/11/2010,07:32 AM,110,0,95,24.09,W,28,13.64,N,-95.401500,28.227333,0,40.6,2.61254
OREGON II,290,7/11/2010,09:29 AM,111,0,95,19.46,W,28,15.32,N,-95.324333,28.255333,0,40.4,2.40397
OREGON II,290,7/11/2010,11:54 AM,112,0,95,18.32,W,28,17.50,N,-95.305333,28.291667,0,38.1,2.28732
OREGON II,290,7/11/2010,01:24 PM,113,0,95,24.15,W,28,20.61,N,-95.402500,28.343500,0,34.1,2.90710
OREGON II,290,7/11/2010,03:28 PM,114,0,95,17.58,W,28,20.03,N,-95.293000,28.333833,0,35.6,2.70545
OREGON II,290,7/11/2010,05:45 PM,115,0,95,20.37,W,28,25.61,N,-95.339500,28.426833,0,32.3,2.69717
OREGON II,290,7/11/2010,08:23 PM,116,0,94,59.85,W,28,30.08,N,-94.997500,28.501333,0,34.0,6.10321
OREGON II,290,7/11/2010,10:11 PM,117,0,94,57.64,W,28,29.13,N,-94.960667,28.485500,0,34.8,6.18649
OREGON II,290,7/11/2010,11:32 PM,118,0,94,58.14,W,28,18.65,N,-94.969000,28.310833,0,42.2,3.46061
OREGON II,290,7/12/2010,01:32 AM,119,0,94,57.45,W,28,14.14,N,-94.957500,28.235667,0,48.3,3.88132
OREGON II,290,7/12/2010,03:10 AM,120,0,95,9.34,W,28,19.57,N,-95.155667,28.326167,0,36.7,2.36514
OREGON II,290,7/12/2010,05:50 AM,121,0,95,15.04,W,28,4.99,N,-95.250667,28.083167,0,54.7,3.55956
OREGON II,290,7/12/2010,07:53 AM,122,0,95,17.07,W,28,0.68,N,-95.284500,28.011333,0,61.5,3.18140
OREGON II,290,7/12/2010,08:46 AM,123,0,95,12.81,W,28,5.96,N,-95.213500,28.099333,0,53.9,3.43472
OREGON II,290,7/12/2010,10:31 AM,124,0,95,6.76,W,28,4.06,N,-95.112667,28.067667,0,59.1,3.83536
OREGON II,290,7/12/2010,12:25 PM,125,0,94,59.62,W,28,0.50,N,-94.993667,28.008333,0,79.4,5.02164
OREGON II,290,7/12/2010,03:11 PM,126,0,94,40.82,W,28,1.60,N,-94.680333,28.026667,0,70.0,4.80687
OREGON II,290,7/12/2010,06:52 PM,127,0,94,36.53,W,28,8.82,N,-94.608833,28.147000,0,56.4,3.82292
OREGON II,290,7/12/2010,08:37 PM,128,0,94,30.16,W,28,3.28,N,-94.502667,28.054667,0,58.1,4.48803
OREGON II,290,7/13/2010,12:32 AM,129,0,94,9.79,W,28,7.02,N,-94.163167,28.117000,0,61.1,4.41263
OREGON II,290,7/13/2010,05:29 AM,130,0,94,15.95,W,28,12.42,N,-94.265833,28.207000,0,53.1,3.98287
OREGON II,290,7/13/2010,07:32 AM,132,0,94,8.99,W,28,29.26,N,-94.149833,28.487667,0,39.9,3.74241
OREGON II,290,7/13/2010,11:22 AM,133,0,94,36.26,W,28,26.42,N,-94.604333,28.440333,0,38.1,2.19531
OREGON II,290,7/13/2010,01:18 PM,134,0,94,38.12,W,28,22.30,N,-94.635333,28.371667,0,42.7,2.68542
OREGON II,290,7/13/2010,02:39 PM,135,0,94,29.80,W,28,29.14,N,-94.496667,28.485667,0,37.4,1.99378
OREGON II,290,7/13/2010,05:13 PM,136,0,94,33.90,W,28,40.39,N,-94.565000,28.673167,0,29.1,1.55734
OREGON II,290,7/13/2010,08:38 PM,137,0,94,57.61,W,28,41.56,N,-94.960167,28.692667,0,27.3,5.02078
OREGON II,290,7/13/2010,09:57 PM,138,0,94,55.32,W,28,42.04,N,-94.922000,28.700667,0,26.8,4.81801
OREGON II,290,7/13/2010,12:39 AM,139,0,94,43.74,W,28,49.31,N,-94.729000,28.821833,0,20.7,3.40189
OREGON II,290,7/13/2010,02:54 AM,140,0,94,35.37,W,28,54.02,N,-94.589500,28.900333,0,20.9,3.71850
OREGON II,290,7/14/2010,04:41 AM,141,0,94,37.03,W,28,50.00,N,-94.617167,28.833333,0,20.0,3.87995
OREGON II,290,7/14/2010,05:47 AM,142,0,94,35.99,W,28,47.39,N,-94.599833,28.789833,0,24.0,2.20455
OREGON II,290,7/14/2010,07:27 AM,143,0,94,30.35,W,28,47.43,N,-94.505833,28.790500,0,24.5,0.98784
OREGON II,290,7/14/2010,09:40 AM,144,0,94,19.31,W,28,47.26,N,-94.321833,28.787667,0,28.4,4.15944
OREGON II,290,7/14/2010,12:14 PM,145,0,94,18.24,W,29,1.00,N,-94.304000,29.016667,0,18.4,2.80857
OREGON II,290,7/14/2010,01:58 PM,146,0,94,20.74,W,28,57.85,N,-94.345667,28.964167,0,15.2,4.32785
OREGON II,290,7/14/2010,03:36 PM,147,0,94,29.80,W,28,59.91,N,-94.496667,28.998500,0,17.4,4.81884
OREGON II,290,7/14/2010,05:14 PM,148,0,94,21.14,W,29,5.96,N,-94.352333,29.099333,0,15.3,4.29544
OREGON II,290,7/14/2010,08:24 PM,149,0,94,27.08,W,29,22.25,N,-94.451333,29.370833,0,13.9,4.94925
OREGON II,290,7/14/2010,09:53 PM,150,0,94,18.65,W,29,20.60,N,-94.310833,29.343333,0,15.5,4.40890
OREGON II,290,7/14/2010,11:25 PM,151,0,94,8.81,W,29,22.35,N,-94.146833,29.372500,0,14.1,2.96927
OREGON II,290,7/15/2010,02:24 AM,152,0,94,10.50,W,29,31.15,N,-94.175000,29.519167,0,12.6,3.77130
OREGON II,290,7/15/2010,03:35 AM,153,0,94,2.10,W,29,28.95,N,-94.035000,29.482500,0,13.1,2.42214
OREGON II,290,7/15/2010,06:47 AM,154,0,93,51.82,W,29,13.04,N,-93.863667,29.217333,0,15.9,3.96284
OREGON II,290,7/15/2010,09:06 AM,155,0,93,53.63,W,29,0.65,N,-93.893833,29.010833,0,20.7,4.97949
OREGON II,290,7/15/2010,10:32 AM,156,0,93,59.40,W,29,1.01,N,-93.990000,29.016833,0,20.9,4.95500
OREGON II,290,7/15/2010,02:43 PM,157,0,93,54.31,W,28,38.62,N,-93.905167,28.643667,0,30.1,3.87379
OREGON II,290,7/15/2010,04:48 PM,158,0,94,0.01,W,28,29.96,N,-94.000167,28.499333,0,40.8,3.58604
OREGON II,290,7/15/2010,06:28 PM,159,0,93,51.78,W,28,32.04,N,-93.863000,28.534000,0,39.3,4.39484
OREGON II,290,7/27/2010,01:22 PM,164,0,91,14.15,W,28,26.79,N,-91.235833,28.446500,0,46.3,3.53593
OREGON II,290,7/27/2010,04:41 PM,165,0,91,13.85,W,28,31.32,N,-91.230833,28.522000,0,36.5,1.89971
OREGON II,290,7/27/2010,07:24 PM,166,0,91,8.08,W,28,39.85,N,-91.134667,28.664167,0,18.3,5.67088
OREGON II,290,7/27/2010,10:39 PM,167,0,91,22.21,W,28,49.71,N,-91.370167,28.828500,0,15.7,4.25567
OREGON II,290,7/28/2010,01:06 AM,168,0,91,31.68,W,28,55.81,N,-91.528000,28.930167,0,16.0,0.10999
OREGON II,290,7/28/2010,02:51 AM,169,0,91,36.38,W,28,51.96,N,-91.606333,28.866000,0,20.4,5.27294
OREGON II,290,7/28/2010,05:43 AM,170,0,91,51.41,W,28,56.10,N,-91.856833,28.935000,0,21.4,1.84157
OREGON II,290,7/28/2010,07:58 AM,171,0,91,55.61,W,29,4.59,N,-91.926833,29.076500,0,14.3,0.86800
OREGON II,290,7/28/2010,10:55 AM,172,0,92,16.21,W,29,5.03,N,-92.270167,29.083833,0,20.8,0.63235
OREGON II,290,7/28/2010,02:16 PM,173,0,92,35.76,W,29,17.32,N,-92.596000,29.288667,0,16.3,1.42856
OREGON II,290,7/28/2010,04:03 PM,174,0,92,38.76,W,29,21.41,N,-92.646000,29.356833,0,15.4,2.66146
OREGON II,290,7/28/2010,06:50 PM,175,0,92,37.73,W,29,16.30,N,-92.628833,29.271667,0,17.6,0.30097
OREGON II,290,7/28/2010,07:47 PM,176,0,92,38.79,W,29,14.26,N,-92.646500,29.237667,0,18.7,0.67220
OREGON II,290,7/28/2010,08:28 PM,177,0,92,43.87,W,29,12.63,N,-92.731167,29.210500,0,19.9,3.06497
OREGON II,290,7/29/2010,12:13 AM,178,0,92,55.81,W,29,35.50,N,-92.930167,29.591667,0,11.4,0.78066
OREGON II,290,7/29/2010,02:02 AM,179,0,92,57.14,W,29,31.64,N,-92.952333,29.527333,0,13.1,1.10981
OREGON II,290,7/29/2010,04:38 AM,180,0,93,14.26,W,29,37.14,N,-93.237667,29.619000,0,12.2,5.04716
OREGON II,290,7/29/2010,07:48 AM,181,0,93,35.13,W,29,37.17,N,-93.585500,29.619500,0,10.5,3.48716
OREGON II,290,7/29/2010,03:13 PM,182,0,93,22.87,W,29,13.09,N,-93.381167,29.218167,0,17.4,0.42672
OREGON II,290,7/29/2010,05:21 PM,183,0,93,21.87,W,29,8.26,N,-93.364500,29.137667,0,20.5,0.10633
OREGON II,290,7/29/2010,07:59 PM,185,0,93,30.90,W,29,9.48,N,-93.515000,29.158000,0,19.9,0.05765
OREGON II,290,7/29/2010,08:30 PM,186,0,93,32.26,W,29,7.23,N,-93.537667,29.120500,0,19.0,0.42146
OREGON II,290,7/29/2010,10:01 PM,187,0,93,24.99,W,29,5.06,N,-93.416500,29.084333,0,21.4,5.38532
OREGON II,290,7/29/2010,11:22 PM,188,0,93,19.25,W,29,2.17,N,-93.320833,29.036167,0,24.0,2.71013
OREGON II,290,7/30/2010,01:17 AM,189,0,93,29.63,W,28,59.70,N,-93.493833,28.995000,0,23.9,0.92045
OREGON II,290,7/30/2010,03:39 AM,190,0,93,41.96,W,28,46.55,N,-93.699333,28.775833,0,21.2,2.87727
OREGON II,290,7/30/2010,05:26 AM,191,0,93,37.92,W,28,43.71,N,-93.632000,28.728500,0,22.7,4.21376
OREGON II,290,7/30/2010,07:06 AM,192,0,93,46.52,W,28,38.71,N,-93.775333,28.645167,0,31.4,3.51428
OREGON II,290,7/30/2010,08:47 AM,193,0,93,36.55,W,28,36.08,N,-93.609167,28.601333,0,35.9,4.55613
OREGON II,290,7/30/2010,10:21 AM,194,0,93,30.29,W,28,30.71,N,-93.504833,28.511833,0,41.5,4.45635
OREGON II,290,7/30/2010,12:33 PM,195,0,93,41.07,W,28,25.48,N,-93.684500,28.424667,0,48.6,3.99905
OREGON II,290,7/30/2010,01:57 PM,196,0,93,37.73,W,28,23.04,N,-93.628833,28.384000,0,52.3,4.41226
OREGON II,290,7/30/2010,04:10 PM,197,0,93,38.17,W,28,23.99,N,-93.636167,28.399833,0,51.4,4.31625
OREGON II,290,7/30/2010,05:28 PM,198,0,93,26.23,W,28,22.96,N,-93.437167,28.382667,0,53.5,4.07341
OREGON II,290,7/30/2010,07:09 PM,199,0,93,32.59,W,28,17.63,N,-93.543167,28.293833,0,59.1,3.83719
OREGON II,290,7/30/2010,08:42 PM,200,0,93,36.63,W,28,10.76,N,-93.610500,28.179333,0,62.4,4.03270
OREGON II,290,7/30/2010,10:40 PM,201,0,93,36.78,W,28,6.13,N,-93.613000,28.102167,0,68.3,4.16396
OREGON II,290,7/30/2010,11:48 PM,202,0,93,45.53,W,28,1.71,N,-93.758833,28.028500,0,83.0,4.76035
OREGON II,290,7/31/2010,02:29 AM,203,0,93,52.65,W,27,59.23,N,-93.877500,27.987167,0,85.3,5.03369
OREGON II,290,7/31/2010,02:58 AM,204,0,93,53.35,W,27,59.96,N,-93.889167,27.999333,0,76.5,4.83039
OREGON II,290,7/31/2010,04:33 AM,205,0,93,57.99,W,27,58.75,N,-93.966500,27.979167,0,81.8,4.58324
OREGON II,290,7/31/2010,08:05 AM,206,0,93,29.98,W,27,59.89,N,-93.499667,27.998167,0,94.4,4.60425
OREGON II,290,7/31/2010,09:45 AM,207,0,93,22.95,W,28,7.29,N,-93.382500,28.121500,0,84.0,4.90690
OREGON II,290,7/31/2010,01:13 PM,208,0,93,14.65,W,28,28.87,N,-93.244167,28.481167,0,42.5,4.11654
OREGON II,290,7/31/2010,03:14 PM,209,0,93,1.93,W,28,27.16,N,-93.032167,28.452667,0,46.0,3.77238
OREGON II,290,7/31/2010,04:41 PM,210,0,93,0.00,W,28,30.00,N,-93.000000,28.500000,0,45.3,3.95940
OREGON II,290,7/31/2010,07:08 PM,211,0,93,12.99,W,28,31.73,N,-93.216500,28.528833,0,39.9,4.56909
OREGON II,290,7/31/2010,09:15 PM,212,0,93,24.48,W,28,39.85,N,-93.408000,28.664167,0,31.4,3.54604
OREGON II,290,7/31/2010,11:39 PM,213,0,93,16.32,W,28,53.46,N,-93.272000,28.891000,0,25.3,4.12907
OREGON II,290,8/1/2010,02:09 AM,214,0,92,59.96,W,28,59.96,N,-92.999333,28.999333,0,24.5,4.99316
OREGON II,290,8/1/2010,04:53 AM,215,0,92,42.19,W,29,4.61,N,-92.703167,29.076833,0,23.9,4.00205
OREGON II,290,8/1/2010,07:01 AM,216,0,92,26.61,W,29,4.24,N,-92.443500,29.070667,0,22.3,3.58519
OREGON II,290,8/1/2010,08:49 AM,217,0,92,14.71,W,28,59.61,N,-92.245167,28.993500,0,23.5,5.00024
OREGON II,290,8/1/2010,10:53 AM,218,0,92,28.56,W,28,59.09,N,-92.476000,28.984833,0,25.9,4.28830
OREGON II,290,8/1/2010,01:12 PM,219,0,92,24.10,W,28,46.21,N,-92.401667,28.770167,0,34.5,5.90938
OREGON II,290,8/1/2010,04:33 PM,220,0,92,15.50,W,28,25.92,N,-92.258333,28.432000,0,55.6,3.41095
OREGON II,290,8/1/2010,06:36 PM,221,0,92,28.06,W,28,30.73,N,-92.467667,28.512167,0,49.0,3.02777
OREGON II,290,8/1/2010,09:27 PM,222,0,92,43.79,W,28,25.24,N,-92.729833,28.420667,0,53.6,4.02219
OREGON II,290,8/1/2010,11:38 PM,223,0,92,34.43,W,28,23.81,N,-92.573833,28.396833,0,56.5,4.71788
OREGON II,290,8/2/2010,03:06 AM,224,0,92,5.61,W,28,21.92,N,-92.093500,28.365333,0,59.5,4.70911
