Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,352,6/11/2024,08:06:14,39,1,-96,39.01,W,27,57.00,N,-96.650167,27.950000,24.90,23,2.8145
OREGON II,352,6/11/2024,10:49:01,40,1,-96,30.53,W,28,5.43,N,-96.508833,28.090500,23.21,22,2.0670
OREGON II,352,6/11/2024,12:44:54,41,1,-96,21.94,W,28,9.87,N,-96.365667,28.164500,25.40,24,4.0964
OREGON II,352,6/11/2024,17:24:39,42,1,-96,6.98,W,28,30.65,N,-96.116333,28.510833,11.20,9,0.3784
OREGON II,352,6/11/2024,19:15:47,43,1,-95,58.43,W,28,28.54,N,-95.973833,28.475667,17.40,15,2.3220
OREGON II,352,6/11/2024,21:31:16,44,1,-95,52.64,W,28,17.43,N,-95.877333,28.290500,26.00,24,4.8495
OREGON II,352,6/11/2024,23:10:09,45,1,-95,45.56,W,28,12.60,N,-95.759333,28.210000,34.50,32,5.5243
OREGON II,352,6/12/2024,01:03:58,46,1,-95,35.80,W,28,10.92,N,-95.596667,28.182000,40.00,38,5.6905
OREGON II,352,6/12/2024,03:10:06,47,1,-95,31.78,W,28,1.22,N,-95.529667,28.020333,53.00,51,5.4009
OREGON II,352,6/12/2024,05:26:16,48,1,-95,30.86,W,27,51.67,N,-95.514333,27.861167,71.50,69,4.5903
OREGON II,352,6/12/2024,08:20:09,49,1,-95,20.67,W,27,51.73,N,-95.344500,27.862167,100.90,99,4.5945
OREGON II,352,6/12/2024,12:59:16,50,1,-94,48.45,W,27,56.93,N,-94.807500,27.948833,97.60,95,5.1490
OREGON II,352,6/12/2024,16:09:49,51,1,-94,56.12,W,28,6.39,N,-94.935333,28.106500,57.90,56,5.1433
OREGON II,352,6/12/2024,18:45:24,52,1,-95,9.90,W,28,2.45,N,-95.165000,28.040833,63.00,61,4.9345
OREGON II,352,6/13/2024,00:11:11,53,1,-95,18.38,W,28,10.42,N,-95.306333,28.173667,49.00,46,5.3812
OREGON II,352,6/13/2024,02:29:59,54,1,-95,8.48,W,28,19.07,N,-95.141333,28.317833,40.00,37,5.5816
OREGON II,352,6/13/2024,05:18:57,55,1,-95,26.22,W,28,24.08,N,-95.437000,28.401333,30.00,29,5.8378
OREGON II,352,6/13/2024,07:24:35,56,1,-95,30.03,W,28,28.84,N,-95.500500,28.480667,27.80,26,4.5845
OREGON II,352,6/13/2024,09:49:20,57,1,-95,23.20,W,28,32.34,N,-95.386667,28.539000,20.20,27,3.7494
OREGON II,352,6/13/2024,12:21:49,58,1,-95,29.09,W,28,45.60,N,-95.484833,28.760000,12.00,11,0.4214
OREGON II,352,6/13/2024,15:49:11,59,1,-95,9.57,W,28,35.76,N,-95.159500,28.596000,29.90,29,2.9902
OREGON II,352,6/13/2024,18:24:44,60,1,-94,52.81,W,28,34.28,N,-94.880167,28.571333,32.00,30,5.1770
OREGON II,352,6/13/2024,21:16:15,61,1,-94,48.16,W,28,17.06,N,-94.802667,28.284333,47.50,45,4.7731
OREGON II,352,6/14/2024,00:34:28,62,1,-94,35.99,W,28,28.39,N,-94.599833,28.473167,39.30,37,5.0618
OREGON II,352,6/14/2024,03:34:57,63,1,-94,22.72,W,28,20.74,N,-94.378667,28.345667,47.00,42,4.9210
OREGON II,352,6/14/2024,06:03:27,64,1,-94,17.14,W,28,13.86,N,-94.285667,28.231000,53.40,51,5.2841
OREGON II,352,6/14/2024,08:18:24,65,1,-94,21.53,W,28,8.44,N,-94.358833,28.140667,60.40,59,5.6070
OREGON II,352,6/14/2024,10:55:39,66,1,-94,8.40,W,28,5.02,N,-94.140000,28.083667,69.80,68,5.8190
OREGON II,352,6/14/2024,12:42:27,67,1,-94,0.45,W,28,8.44,N,-94.007500,28.140667,68.20,67,5.7303
OREGON II,352,6/14/2024,15:47:48,68,1,-93,59.01,W,27,58.19,N,-93.983500,27.969833,85.20,84,5.9201
OREGON II,352,6/22/2024,20:52:14,70,1,-94,37.08,W,29,20.11,N,-94.618000,29.335167,12.21,11,5.5727
OREGON II,352,6/23/2024,02:37:19,71,1,-94,33.28,W,29,24.85,N,-94.554667,29.414167,10.66,9,5.0072
OREGON II,352,6/23/2024,05:32:47,72,1,-94,22.26,W,29,17.87,N,-94.371000,29.297833,16.05,15,5.5105
OREGON II,352,6/23/2024,09:01:30,73,1,-94,2.92,W,29,16.27,N,-94.048667,29.271167,15.60,14,5.8764
OREGON II,352,6/23/2024,11:29:53,74,1,-93,59.15,W,29,6.10,N,-93.985833,29.101667,19.90,19,5.7776
OREGON II,352,6/23/2024,14:40:22,75,1,-93,51.12,W,29,14.27,N,-93.852000,29.237833,16.60,15,5.5529
OREGON II,352,6/23/2024,18:26:21,76,1,-93,44.03,W,29,14.47,N,-93.733833,29.241167,15.88,12,6.0489
OREGON II,352,6/23/2024,20:11:53,77,1,-93,38.97,W,29,12.20,N,-93.649500,29.203333,18.00,16,5.9547
OREGON II,352,6/23/2024,23:59:01,78,1,-93,12.78,W,29,10.42,N,-93.213000,29.173667,20.02,18,5.8002
OREGON II,352,6/24/2024,03:25:51,79,1,-92,51.25,W,29,18.76,N,-92.854167,29.312667,17.74,16,5.1626
OREGON II,352,6/24/2024,05:42:18,80,1,-92,59.21,W,29,21.60,N,-92.986833,29.360000,16.40,15,4.3468
OREGON II,352,6/24/2024,08:06:28,81,1,-93,7.26,W,29,21.60,N,-93.121000,29.360000,16.10,15,5.3999
OREGON II,352,6/24/2024,11:37:21,82,1,-93,20.03,W,29,29.73,N,-93.333833,29.495500,14.10,12,4.8046
OREGON II,352,6/24/2024,13:17:46,83,1,-93,19.07,W,29,34.69,N,-93.317833,29.578167,13.50,12,4.2509
OREGON II,352,6/24/2024,15:18:29,84,1,-93,30.02,W,29,37.38,N,-93.500333,29.623000,12.40,11,5.6626
OREGON II,352,6/24/2024,17:01:23,85,1,-93,34.28,W,29,31.64,N,-93.571333,29.527333,12.00,9,5.0180
OREGON II,352,6/24/2024,19:44:00,86,1,-93,50.52,W,29,27.75,N,-93.842000,29.462500,11.90,9,5.4073
OREGON II,352,6/24/2024,21:20:13,87,1,-93,49.89,W,29,33.73,N,-93.831500,29.562167,13.20,11,6.5988
OREGON II,352,6/24/2024,22:42:09,88,1,-93,56.20,W,29,31.36,N,-93.936667,29.522667,13.10,11,5.0523
OREGON II,352,6/25/2024,02:01:34,89,1,-94,18.28,W,29,24.06,N,-94.304667,29.401000,14.23,12,6.8083
OREGON II,352,6/25/2024,05:53:00,90,1,-94,20.05,W,29,2.31,N,-94.334167,29.038500,13.90,12,5.8372
OREGON II,352,6/25/2024,09:08:27,91,1,-94,31.39,W,29,2.96,N,-94.523167,29.049333,17.20,15,5.0459
OREGON II,352,6/25/2024,13:10:58,92,1,-94,48.65,W,29,11.21,N,-94.810833,29.186833,13.30,12,4.2830
OREGON II,352,6/25/2024,15:04:06,93,1,-94,48.86,W,29,5.63,N,-94.814333,29.093833,18.10,17,5.0711
OREGON II,352,6/25/2024,17:01:17,94,1,-94,57.73,W,28,59.45,N,-94.962167,28.990833,18.94,16,5.4208
OREGON II,352,6/25/2024,19:08:32,95,1,-95,1.80,W,28,48.68,N,-95.030000,28.811333,20.47,17,5.4930
OREGON II,352,6/25/2024,21:46:28,96,1,-94,44.90,W,28,42.63,N,-94.748333,28.710500,26.68,24,5.3660
OREGON II,352,6/26/2024,00:48:07,97,1,-94,31.46,W,28,57.09,N,-94.524333,28.951500,20.25,18,4.7019
OREGON II,352,6/26/2024,03:06:57,98,1,-94,29.61,W,28,43.87,N,-94.493500,28.731167,26.64,24,5.2286
OREGON II,352,6/26/2024,06:03:03,99,1,-94,12.42,W,28,43.46,N,-94.207000,28.724333,28.50,27,4.6710
OREGON II,352,6/26/2024,08:09:51,100,1,-94,3.97,W,28,42.84,N,-94.066167,28.714000,28.70,27,5.3379
OREGON II,352,6/26/2024,12:08:01,101,1,-93,36.12,W,28,55.25,N,-93.602000,28.920833,24.30,23,5.3385
OREGON II,352,6/26/2024,14:26:10,102,1,-93,38.22,W,28,44.58,N,-93.637000,28.743000,24.70,23,6.2444
OREGON II,352,6/26/2024,16:58:33,103,1,-93,38.99,W,28,38.40,N,-93.649833,28.640000,35.01,32,5.5297
OREGON II,352,6/26/2024,18:36:23,104,1,-93,34.31,W,28,32.73,N,-93.571833,28.545500,38.20,36,5.8421
OREGON II,352,6/26/2024,21:55:03,105,1,-93,54.50,W,28,34.64,N,-93.908333,28.577333,37.07,34,6.0383
OREGON II,352,6/26/2024,23:41:10,106,1,-93,49.55,W,28,28.17,N,-93.825833,28.469500,46.91,45,6.3041
OREGON II,352,6/27/2024,01:55:19,107,1,-94,0.64,W,28,22.15,N,-94.010667,28.369167,52.58,50,5.8239
OREGON II,352,6/27/2024,05:59:39,108,1,-93,48.68,W,28,16.65,N,-93.811333,28.277500,62.20,61,5.2774
OREGON II,352,6/27/2024,08:24:07,109,1,-93,42.39,W,28,8.57,N,-93.706500,28.142833,71.30,70,5.9465
OREGON II,352,6/27/2024,10:41:12,110,1,-93,43.48,W,27,58.81,N,-93.724667,27.980167,96.80,97,4.8215
OREGON II,352,6/27/2024,15:08:09,111,1,-93,25.81,W,28,13.89,N,-93.430167,28.231500,60.70,59,6.0808
OREGON II,352,6/27/2024,17:09:23,112,1,-93,24.40,W,28,22.16,N,-93.406667,28.369333,56.35,54,6.1138
OREGON II,352,6/27/2024,19:31:51,113,1,-93,21.59,W,28,32.32,N,-93.359833,28.538667,40.80,39,5.7712
OREGON II,352,6/27/2024,22:48:20,114,1,-92,57.51,W,28,29.43,N,-92.958500,28.490500,48.63,46,5.9178
OREGON II,352,6/28/2024,03:08:16,115,1,-93,4.01,W,28,1.64,N,-93.066833,28.027333,104.00,102,4.7148
OREGON II,352,6/28/2024,05:54:23,116,1,-92,56.21,W,28,0.62,N,-92.936833,28.010333,106.30,104,4.6522
OREGON II,352,6/28/2024,09:42:31,117,1,-92,37.85,W,28,15.15,N,-92.630833,28.252500,65.40,63,6.1109
OREGON II,352,6/28/2024,15:26:19,118,1,-92,20.39,W,28,48.65,N,-92.339833,28.810833,36.60,32,5.7362
OREGON II,352,6/28/2024,20:42:38,119,1,-92,22.12,W,28,14.45,N,-92.368667,28.240833,67.71,66,5.8431
OREGON II,352,6/28/2024,23:43:08,120,1,-92,2.51,W,28,12.95,N,-92.041833,28.215833,73.90,71,5.6565
OREGON II,352,6/29/2024,01:26:26,121,1,-91,56.52,W,28,8.74,N,-91.942000,28.145667,85.66,84,5.0435
OREGON II,352,6/29/2024,03:48:04,122,1,-91,45.44,W,28,8.88,N,-91.757333,28.148000,86.20,85,5.2198
OREGON II,352,6/29/2024,07:25:19,123,1,-91,27.46,W,28,18.02,N,-91.457667,28.300333,71.70,70,5.8779
OREGON II,352,6/29/2024,17:38:25,124,1,-89,43.84,W,28,39.16,N,-89.730667,28.652667,105.70,103,4.2845
OREGON II,352,6/29/2024,21:08:20,125,1,-89,25.75,W,28,45.00,N,-89.429167,28.750000,106.10,102,4.1339
OREGON II,352,6/30/2024,04:10:51,126,1,-88,49.02,W,29,18.61,N,-88.817000,29.310167,53.60,52,4.9641
OREGON II,352,6/30/2024,07:35:24,127,1,-88,56.26,W,29,26.59,N,-88.937667,29.443167,33.70,13,4.0202
OREGON II,352,6/30/2024,10:14:15,128,1,-88,47.52,W,29,25.05,N,-88.792000,29.417500,27.40,26,4.1972
OREGON II,352,6/30/2024,13:05:00,129,1,-88,32.46,W,29,35.72,N,-88.541000,29.595333,38.80,38,4.0732
OREGON II,352,6/30/2024,16:26:54,130,1,-88,22.23,W,29,24.00,N,-88.370500,29.400000,54.60,52,5.1356
OREGON II,352,6/30/2024,18:24:09,131,1,-88,24.01,W,29,17.06,N,-88.400167,29.284333,70.60,68,4.1831
OREGON II,352,7/1/2024,00:31:26,133,1,-88,7.65,W,29,24.69,N,-88.127500,29.411500,58.43,57,4.3093
OREGON II,352,7/1/2024,03:11:29,134,1,-87,47.66,W,29,24.63,N,-87.794333,29.410500,74.82,73,4.3863
OREGON II,352,7/1/2024,08:21:47,135,1,-88,10.93,W,29,45.60,N,-88.182167,29.760000,38.80,38,4.7313
OREGON II,352,7/1/2024,10:41:01,136,1,-88,17.00,W,29,39.21,N,-88.283333,29.653500,41.60,41,4.9233
OREGON II,352,7/1/2024,14:00:59,137,1,-88,20.79,W,29,52.59,N,-88.346500,29.876500,35.30,34,5.1931
OREGON II,352,7/1/2024,18:04:26,138,1,-88,2.95,W,29,53.97,N,-88.049167,29.899500,33.79,31,4.2704
OREGON II,352,7/1/2024,19:50:05,139,1,-88,11.11,W,29,56.60,N,-88.185167,29.943333,32.56,30,3.9103
OREGON II,352,7/1/2024,22:38:02,140,1,-88,23.29,W,30,5.43,N,-88.388167,30.090500,18.95,16,5.0836
OREGON II,352,7/2/2024,01:08:25,141,1,-88,36.43,W,30,5.48,N,-88.607167,30.091333,17.72,15,4.5214
OREGON II,352,7/8/2024,02:49:03,142,1,-87,40.54,W,29,42.75,N,-87.675667,29.712500,40.93,39,5.1803
OREGON II,352,7/9/2024,06:11:06,143,1,-84,4.06,W,27,30.95,N,-84.067667,27.515833,69.80,68,6.7189
OREGON II,352,7/9/2024,09:21:18,144,1,-84,17.86,W,27,24.49,N,-84.297667,27.408167,97.20,96,5.0826
OREGON II,352,7/9/2024,11:37:38,145,1,-84,10.77,W,27,21.19,N,-84.179500,27.353167,82.40,81,5.2649
OREGON II,352,7/9/2024,14:20:26,146,1,-83,55.93,W,27,28.28,N,-83.932167,27.471333,59.60,58,6.8380
OREGON II,352,7/9/2024,17:43:37,147,1,-83,33.73,W,27,24.41,N,-83.562167,27.406833,47.00,45,6.8721
OREGON II,352,7/9/2024,20:08:07,148,1,-83,43.91,W,27,19.48,N,-83.731833,27.324667,52.92,51,7.0040
OREGON II,352,7/9/2024,21:51:41,149,1,-83,36.28,W,27,17.90,N,-83.604667,27.298333,51.00,49,7.2384
OREGON II,352,7/10/2024,00:09:57,150,1,-83,35.26,W,27,10.40,N,-83.587667,27.173333,52.30,50,7.1653
OREGON II,352,7/10/2024,03:11:38,151,1,-83,52.28,W,27,8.60,N,-83.871333,27.143333,68.19,65,6.6699
OREGON II,352,7/10/2024,06:52:49,152,1,-83,52.87,W,26,58.07,N,-83.881167,26.967833,75.60,72,5.9631
OREGON II,352,7/10/2024,10:07:52,153,1,-83,37.08,W,26,55.63,N,-83.618000,26.927167,59.30,57,6.9530
OREGON II,352,7/10/2024,12:30:46,154,1,-83,48.58,W,26,49.85,N,-83.809667,26.830833,74.40,73,6.0417
OREGON II,352,7/10/2024,15:08:57,155,1,-83,52.52,W,26,43.97,N,-83.875333,26.732833,84.30,83,5.5813
OREGON II,352,7/10/2024,18:30:23,156,1,-83,35.77,W,26,49.69,N,-83.596167,26.828167,60.72,59,7.0037
OREGON II,352,7/10/2024,21:37:14,157,1,-83,27.65,W,26,40.32,N,-83.460833,26.672000,57.90,55,6.8320
