Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,304,14-Jun-13,15:35:36,48,1,95,44.24,W,28,13.41,N,-95.737333,28.2235,33.1,33,3.63005
OREGON II,304,14-Jun-13,18:52:42,49,1,95,45.85,W,27,53.61,N,-95.764167,27.8935,57.5,56,6.20409
OREGON II,304,14-Jun-13,20:50:25,50,1,95,40.71,W,27,50.73,N,-95.6785,27.8455,63.6,63,5.68117
OREGON II,304,14-Jun-13,22:27:52,51,1,95,30.39,W,27,59.46,N,-95.5065,27.991,55.6,54,4.58779
OREGON II,304,14-Jun-13,23:28:31,52,1,95,26.43,W,28,1.39,N,-95.4405,28.023167,54.3,53,5.40316
OREGON II,304,15-Jun-13,2:54:49,53,1,95,0.39,W,28,0.04,N,-95.0065,28.000667,80.8,78,5.25332
OREGON II,304,15-Jun-13,5:02:59,54,1,95,11,W,28,5.95,N,-95.183333,28.099167,53.6,54,5.87458
OREGON II,304,15-Jun-13,7:52:58,55,1,95,26.74,W,28,9.85,N,-95.445667,28.164167,45.2,45,5.02255
OREGON II,304,15-Jun-13,10:37:40,56,1,95,22.28,W,28,21.87,N,-95.371333,28.3645,33.1,33,4.83771
OREGON II,304,15-Jun-13,12:33:28,57,1,95,24.71,W,28,18.48,N,-95.411833,28.308,35.3,33,4.75818
OREGON II,304,15-Jun-13,14:01:23,58,1,95,18.25,W,28,27.76,N,-95.304167,28.462667,32.3,31,5.61548
OREGON II,304,15-Jun-13,16:32:19,59,1,95,29.56,W,28,29.76,N,-95.492667,28.496,26.1,25,4.85777
OREGON II,304,15-Jun-13,19:00:36,60,1,95,29.82,W,28,44.45,N,-95.497,28.740833,11.9,9,2.85126
OREGON II,304,15-Jun-13,22:56:25,61,1,95,1.53,W,28,49.08,N,-95.0255,28.818,18.9,17,5.09907
OREGON II,304,16-Jun-13,2:04:48,62,1,94,58.3,W,28,33.45,N,-94.971667,28.5575,31.1,30,5.68266
OREGON II,304,16-Jun-13,3:17:56,63,1,94,59.82,W,28,30.04,N,-94.997,28.500667,33.6,31,6.09633
OREGON II,304,16-Jun-13,4:45:52,64,1,94,57.25,W,28,24,N,-94.954167,28.4,39,37,5.38924
OREGON II,304,16-Jun-13,6:57:33,65,1,95,5.98,W,28,19.46,N,-95.099667,28.324333,38.8,38,5.52698
OREGON II,304,16-Jun-13,10:30:58,66,1,94,41.37,W,28,15.85,N,-94.6895,28.264167,47.2,48,5.26721
OREGON II,304,16-Jun-13,13:34:21,67,1,94,30.09,W,28,0.87,N,-94.5015,28.0145,70.2,67,4.13346
OREGON II,304,16-Jun-13,18:19:51,68,1,94,28.46,W,28,12.3,N,-94.474333,28.205,52.3,50,5.89107
OREGON II,304,16-Jun-13,19:39:02,69,1,94,29.53,W,28,15.58,N,-94.492167,28.259667,48.3,47,5.95857
OREGON II,304,16-Jun-13,22:59:48,70,1,94,15.84,W,28,27.02,N,-94.264,28.450333,41.3,39,5.15987
OREGON II,304,17-Jun-13,1:26:33,71,1,94,26.82,W,28,29.9,N,-94.447,28.498333,37,35,5.36318
OREGON II,304,17-Jun-13,3:03:22,72,1,94,29.98,W,28,30.28,N,-94.499667,28.504667,36.4,34,5.52728
OREGON II,304,17-Jun-13,7:15:35,73,1,94,16.42,W,28,43.74,N,-94.273667,28.729,28.2,29,4.5647
OREGON II,304,17-Jun-13,8:50:20,74,1,94,16.09,W,28,39.42,N,-94.268167,28.657,32.2,32,5.00257
OREGON II,304,17-Jun-13,12:19:51,75,1,94,32.5,W,28,53.15,N,-94.541667,28.885833,19.1,18,5.57567
OREGON II,304,17-Jun-13,13:56:05,76,1,94,38.15,W,28,54.5,N,-94.635833,28.908333,21.8,20,5.13699
OREGON II,304,17-Jun-13,18:11:48,77,1,94,57.76,W,28,54.99,N,-94.962667,28.9165,18.8,17,5.06137
OREGON II,304,17-Jun-13,19:53:13,78,1,94,59.6,W,28,59.93,N,-94.993333,28.998833,16.7,15,4.02007
OREGON II,304,17-Jun-13,21:56:56,79,1,94,46.14,W,29,3.73,N,-94.769,29.062167,17.8,16,4.8018
OREGON II,304,17-Jun-13,23:45:46,80,1,94,40.58,W,29,7.3,N,-94.676333,29.121667,17.4,15,4.35845
OREGON II,304,18-Jun-13,2:11:00,81,1,94,29.81,W,29,0.45,N,-94.496833,29.0075,18.2,16,4.94182
OREGON II,304,18-Jun-13,5:13:59,82,1,94,7.28,W,28,57.56,N,-94.121333,28.959333,19.3,18,4.44147
OREGON II,304,18-Jun-13,7:28:47,83,1,93,59.32,W,29,0.9,N,-93.988667,29.015,20.3,17,5.13942
OREGON II,304,18-Jun-13,9:16:45,84,1,93,50.06,W,28,57.82,N,-93.834333,28.963667,22.1,20,5.58259
OREGON II,304,18-Jun-13,10:50:20,85,1,93,48.04,W,28,52.53,N,-93.800667,28.8755,23.8,21,5.973
OREGON II,304,18-Jun-13,13:49:47,86,1,93,29.93,W,29,1.67,N,-93.498833,29.027833,22.4,21,4.90022
OREGON II,304,18-Jun-13,17:18:59,87,1,93,27.92,W,28,42.99,N,-93.465333,28.7165,28.3,26,5.62669
OREGON II,304,18-Jun-13,21:38:15,88,1,93,20.14,W,28,59.84,N,-93.335667,28.997333,23.7,21,4.80907
OREGON II,304,18-Jun-13,23:44:50,89,1,93,16.93,W,28,52.43,N,-93.282167,28.873833,24.8,23,6.00028
OREGON II,304,19-Jun-13,2:48:18,90,1,93,1.34,W,28,59.32,N,-93.022333,28.988667,23.8,21,5.41333
OREGON II,304,19-Jun-13,5:21:08,91,1,92,49.61,W,28,50.19,N,-92.826833,28.8365,27.2,27,4.57982
OREGON II,304,19-Jun-13,7:32:08,92,1,92,44.35,W,28,44.19,N,-92.739167,28.7365,31.6,26,6.31196
OREGON II,304,19-Jun-13,9:25:30,93,1,92,38.63,W,28,44.71,N,-92.643833,28.745167,32.1,30,6.05102
OREGON II,304,19-Jun-13,12:10:53,94,1,92,28.6,W,28,48.07,N,-92.476667,28.801167,32.8,31,3.73475
OREGON II,304,19-Jun-13,13:40:10,95,1,92,31.14,W,28,52.68,N,-92.519,28.878,27.8,28,3.40293
OREGON II,304,19-Jun-13,16:52:04,96,1,92,18.08,W,29,3.21,N,-92.301333,29.0535,20.6,19,0.97216
OREGON II,304,19-Jun-13,19:35:27,97,1,92,30.56,W,29,1.46,N,-92.509333,29.024333,23.9,22,1.86373
OREGON II,304,19-Jun-13,21:44:53,98,1,92,44.53,W,29,0.35,N,-92.742167,29.005833,24.6,22,4.77479
OREGON II,304,19-Jun-13,23:36:26,99,1,92,50.38,W,29,5.53,N,-92.839667,29.092167,22.2,20,4.01817
OREGON II,304,20-Jun-13,1:23:18,100,1,92,56.28,W,29,8.06,N,-92.938,29.134333,20.4,18,3.72613
OREGON II,304,20-Jun-13,5:47:14,101,1,93,0.23,W,29,29.99,N,-93.003833,29.499833,14.2,12,0.79715
OREGON II,304,20-Jun-13,9:37:36,102,1,93,29.07,W,29,32.46,N,-93.4845,29.541,12.4,10,2.35828
OREGON II,304,20-Jun-13,13:15:22,103,1,93,58.3,W,29,30.45,N,-93.971667,29.5075,12.4,11,3.30089
OREGON II,304,20-Jun-13,14:16:55,104,1,94,1.46,W,29,28.75,N,-94.024333,29.479167,12.8,12,3.58084
OREGON II,304,20-Jun-13,17:25:47,105,1,94,20.42,W,29,25.5,N,-94.340333,29.425,13.2,11,3.0117
OREGON II,304,20-Jun-13,19:14:26,106,1,94,21.76,W,29,19.55,N,-94.362667,29.325833,14.6,12,3.89479
OREGON II,304,20-Jun-13,21:04:05,107,1,94,27.87,W,29,18.74,N,-94.4645,29.312333,13.8,14,4.17438
OREGON II,304,21-Jun-13,0:09:41,108,1,94,30.04,W,29,26.95,N,-94.500667,29.449167,8.8,5,6.54708
OREGON II,304,24-Jun-13,5:08:22,109,1,93,48.82,W,28,37.34,N,-93.813667,28.622333,32.6,31,5.18685
OREGON II,304,24-Jun-13,7:14:01,110,1,93,37.3,W,28,34.46,N,-93.621667,28.574333,36.3,35,4.66895
OREGON II,304,24-Jun-13,9:29:47,111,1,93,30.28,W,28,30.73,N,-93.504667,28.512167,42.1,41,4.89311
OREGON II,304,24-Jun-13,13:04:31,112,1,93,59.71,W,28,30.12,N,-93.995167,28.502,41.3,40,5.10505
OREGON II,304,24-Jun-13,15:09:30,113,1,94,1.42,W,28,17.39,N,-94.023667,28.289833,57.9,57,3.6009
OREGON II,304,24-Jun-13,18:36:18,114,1,94,11.07,W,28,5.41,N,-94.1845,28.090167,63,64,4.82568
OREGON II,304,24-Jun-13,20:29:14,115,1,94,3.31,W,28,1.04,N,-94.055167,28.017333,78,81,4.8149
OREGON II,304,24-Jun-13,21:50:37,116,1,93,59.98,W,27,58.62,N,-93.999667,27.977,82,81,4.85241
OREGON II,304,25-Jun-13,0:29:18,117,1,93,54.87,W,28,9.65,N,-93.9145,28.160833,68,67,5.16819
OREGON II,304,25-Jun-13,2:34:28,118,1,93,43.63,W,28,6.78,N,-93.727167,28.113,68,69,5.22186
OREGON II,304,25-Jun-13,4:29:47,119,1,93,39.49,W,28,8.96,N,-93.658167,28.149333,69,68,5.18235
OREGON II,304,25-Jun-13,7:08:16,120,1,93,34.24,W,28,4.71,N,-93.570667,28.0785,71.9,71,4.98793
OREGON II,304,25-Jun-13,8:36:45,121,1,93,30.19,W,28,0.95,N,-93.503167,28.015833,83.8,82,4.85376
OREGON II,304,25-Jun-13,9:59:38,122,1,93,25.85,W,28,2.39,N,-93.430833,28.039833,90.5,90,4.72212
OREGON II,304,25-Jun-13,13:20:04,123,1,93,32.65,W,28,12.93,N,-93.544167,28.2155,64.9,64,5.47969
OREGON II,304,25-Jun-13,14:57:10,124,1,93,28.29,W,28,13.13,N,-93.4715,28.218833,59.6,58,6.14431
OREGON II,304,25-Jun-13,16:20:10,125,1,93,23.84,W,28,10.93,N,-93.397333,28.182167,64.4,63,6.018
OREGON II,304,25-Jun-13,19:45:49,126,1,93,8.43,W,28,6.13,N,-93.1405,28.102167,84.2,85,4.90874
OREGON II,304,25-Jun-13,22:12:47,127,1,93,2.96,W,28,2.02,N,-93.049333,28.033667,92.6,96,4.44224
OREGON II,304,25-Jun-13,22:59:07,128,1,93,0.35,W,28,0.21,N,-93.005833,28.0035,100.3,101,4.39269
OREGON II,304,26-Jun-13,1:05:16,129,1,92,55.21,W,28,9.92,N,-92.920167,28.165333,74.4,74,5.57104
OREGON II,304,26-Jun-13,2:34:00,130,1,92,55.32,W,28,10.08,N,-92.922,28.168,73.8,74,5.44295
OREGON II,304,26-Jun-13,5:03:01,131,1,92,54.04,W,28,5.55,N,-92.900667,28.0925,86.3,85,4.69088
OREGON II,304,26-Jun-13,8:00:28,132,1,92,31.09,W,28,2.53,N,-92.518167,28.042167,96.8,95,5.34938
OREGON II,304,26-Jun-13,9:44:31,133,1,92,24.71,W,28,4.35,N,-92.411833,28.0725,96.9,95,4.89085
OREGON II,304,26-Jun-13,12:20:47,134,1,92,23.9,W,28,11.76,N,-92.398333,28.196,69.8,68,5.59128
OREGON II,304,26-Jun-13,14:25:08,135,1,92,21.49,W,28,7.17,N,-92.358167,28.1195,85.4,85,4.33229
OREGON II,304,26-Jun-13,15:53:08,136,1,92,33.3,W,28,10.13,N,-92.555,28.168833,74.6,74,4.49075
OREGON II,304,26-Jun-13,18:28:20,137,1,92,37.87,W,28,18.55,N,-92.631167,28.309167,59.4,59,6.2843
OREGON II,304,26-Jun-13,21:12:50,138,1,92,35.99,W,28,13.46,N,-92.599833,28.224333,67.5,66,5.57411
OREGON II,304,26-Jun-13,23:09:07,139,1,92,44.32,W,28,24.84,N,-92.738667,28.414,54.5,54,5.78118
OREGON II,304,27-Jun-13,2:08:00,140,1,92,57.9,W,28,29.75,N,-92.965,28.495833,46.7,46,5.2453
OREGON II,304,27-Jun-13,3:35:01,141,1,92,59.76,W,28,29.98,N,-92.996,28.499667,45.4,44,5.63203
OREGON II,304,27-Jun-13,8:26:03,142,1,92,31.48,W,28,30.79,N,-92.524667,28.513167,48.7,48,5.03077
OREGON II,304,27-Jun-13,12:56:23,143,1,92,0.01,W,28,30.42,N,-92.000167,28.507,49.5,47,5.56543
OREGON II,304,27-Jun-13,15:08:11,144,1,91,51.5,W,28,43.3,N,-91.858333,28.721667,31.9,29,3.17103
OREGON II,304,27-Jun-13,19:25:01,145,1,91,55.31,W,28,59.15,N,-91.921833,28.985833,19.1,19,0.90248
OREGON II,304,27-Jun-13,21:53:07,146,1,91,40.17,W,28,52.39,N,-91.6695,28.873167,21,19,1.51444
OREGON II,304,27-Jun-13,23:11:40,146,2,91,39.21,W,28,50.15,N,-91.6535,28.835833,22.6,19,2.83873
OREGON II,304,28-Jun-13,0:08:00,147,1,91,32.39,W,28,50.75,N,-91.539833,28.845833,19.6,19,0.17473
OREGON II,304,28-Jun-13,2:59:41,148,1,91,42.95,W,28,35.89,N,-91.715833,28.598167,39,38,4.01136
OREGON II,304,28-Jun-13,4:59:52,149,1,91,44.39,W,28,28.34,N,-91.739833,28.472333,52.3,50,4.61583
OREGON II,304,28-Jun-13,9:10:40,150,1,91,54.21,W,28,12.93,N,-91.9035,28.2155,73.2,73,5.05414
OREGON II,304,28-Jun-13,11:11:21,151,1,91,57.34,W,28,7.87,N,-91.955667,28.131167,86.9,85,4.13777
OREGON II,304,28-Jun-13,13:22:33,152,1,91,52.93,W,28,4.17,N,-91.882167,28.0695,88.5,87,4.91224
OREGON II,304,28-Jun-13,15:20:45,153,1,91,36.78,W,28,12.24,N,-91.613,28.204,79.7,77,4.36299
OREGON II,304,28-Jun-13,18:53:38,154,1,91,37.42,W,28,28.04,N,-91.623667,28.467333,51.8,51,4.61948
OREGON II,304,28-Jun-13,21:04:04,155,1,91,30.25,W,28,29.85,N,-91.504167,28.4975,46.7,46,3.75556
OREGON II,304,28-Jun-13,22:50:05,156,1,91,19.99,W,28,34.68,N,-91.333167,28.578,32.6,32,2.51182
OREGON II,304,29-Jun-13,2:40:06,157,1,91,8.08,W,28,23.38,N,-91.134667,28.389667,51.4,49,4.13859
OREGON II,304,29-Jun-13,4:03:00,158,1,90,59.7,W,28,22.63,N,-90.995,28.377167,48,45,3.66433
OREGON II,304,29-Jun-13,9:54:23,159,1,90,27.17,W,28,29.42,N,-90.452833,28.490333,41.1,40,2.91161
OREGON II,304,29-Jun-13,10:57:54,160,1,90,28.75,W,28,24.04,N,-90.479167,28.400667,47.1,44,3.29515
OREGON II,304,29-Jun-13,13:11:36,161,1,90,14.32,W,28,17.9,N,-90.238667,28.298333,78.9,79,3.69769
OREGON II,304,29-Jun-13,15:30:00,162,1,90,7.08,W,28,19.01,N,-90.118,28.316833,88.2,90,3.34434
OREGON II,304,29-Jun-13,18:55:35,163,1,90,0.16,W,28,29.71,N,-90.002667,28.495167,91.1,91,3.79578
OREGON II,304,29-Jun-13,22:25:16,164,1,90,13.43,W,28,40.75,N,-90.223833,28.679167,33.4,32,2.41265
OREGON II,304,30-Jun-13,1:03:07,165,1,90,5.17,W,28,44.3,N,-90.086167,28.738333,41.3,41,2.08261
OREGON II,304,30-Jun-13,6:20:56,166,1,89,54.04,W,28,56.42,N,-89.900667,28.940333,36.5,35,2.16764
OREGON II,304,30-Jun-13,10:44:32,167,1,89,46.13,W,29,1.43,N,-89.768833,29.023833,36.7,35,3.75337
OREGON II,304,30-Jun-13,14:48:18,168,1,89,46.42,W,28,41.89,N,-89.773667,28.698167,89.4,88,3.41077
OREGON II,304,30-Jun-13,20:27:59,169,1,89,15.26,W,28,55.96,N,-89.254333,28.932667,42.6,41,4.95001
OREGON II,304,1-Jul-13,8:55:00,170,1,88,27.96,W,29,58.93,N,-88.466,29.982167,28.5,27,3.49256
OREGON II,304,1-Jul-13,13:13:47,171,1,87,57.35,W,30,0.13,N,-87.955833,30.002167,24.2,23,2.2065
OREGON II,304,1-Jul-13,17:59:20,172,1,87,29.57,W,29,58.65,N,-87.492833,29.9775,31.5,31,3.72336
OREGON II,304,1-Jul-13,21:36:09,173,1,87,0.15,W,29,59.3,N,-87.0025,29.988333,75.4,71,4.16812
OREGON II,304,2-Jul-13,0:48:01,174,1,87,0,W,30,19.37,N,-87,30.322833,18.7,17,6.3708
OREGON II,304,2-Jul-13,4:24:02,175,1,86,30.14,W,30,19.81,N,-86.502333,30.330167,24.9,23,6.20893
OREGON II,304,2-Jul-13,7:18:28,176,1,86,30.58,W,30,0.02,N,-86.509667,30.000333,57.9,57,5.28101
OREGON II,304,2-Jul-13,10:50:24,177,1,85,59.82,W,30,0.06,N,-85.997,30.001,32.8,33,5.74694
OREGON II,304,2-Jul-13,14:48:01,178,1,85,30.08,W,29,48.46,N,-85.501333,29.807667,19.3,18,5.96606
OREGON II,304,2-Jul-13,19:08:52,179,1,85,59.53,W,29,30.64,N,-85.992167,29.510667,52.3,53,4.99097
OREGON II,304,2-Jul-13,22:53:23,180,1,85,30.08,W,29,26.52,N,-85.501333,29.442,25.8,24,6.25011
OREGON II,304,3-Jul-13,2:39:16,181,1,85,30.19,W,29,0.68,N,-85.503167,29.011333,69.8,67,4.33704
OREGON II,304,3-Jul-13,8:49:14,182,1,84,59.68,W,28,59.76,N,-84.994667,28.996,39.2,39,5.05581
OREGON II,304,3-Jul-13,12:12:41,183,1,84,59.7,W,29,24.95,N,-84.995,29.415833,16.8,16,6.14
OREGON II,304,3-Jul-13,19:47:51,184,1,84,0.08,W,29,30.81,N,-84.001333,29.5135,20.1,20,5.74537
OREGON II,304,4-Jul-13,1:56:09,185,1,83,30.21,W,29,0.3,N,-83.5035,29.005,15.6,16,5.86873
OREGON II,304,4-Jul-13,7:28:54,186,1,83,29.82,W,28,31.81,N,-83.497,28.530167,22.8,23,5.81211
OREGON II,304,4-Jul-13,11:58:50,187,1,83,30.17,W,28,0.5,N,-83.502833,28.008333,29.1,29,5.77444
OREGON II,304,4-Jul-13,17:33:11,188,1,83,30.68,W,27,30.39,N,-83.511333,27.5065,40.1,41,5.31704
OREGON II,304,5-Jul-13,1:18:40,189,1,83,59.68,W,28,30.13,N,-83.994667,28.502167,33.7,33,5.54218
OREGON II,304,5-Jul-13,5:21:07,190,1,84,0.42,W,29,0.76,N,-84.007,29.012667,28.4,26,5.85746
OREGON II,304,5-Jul-13,10:21:05,191,1,84,29.99,W,29,30.3,N,-84.499833,29.505,23.6,21,5.84077
OREGON II,304,5-Jul-13,14:30:59,192,1,84,29.79,W,29,0.39,N,-84.4965,29.0065,33.5,34,5.78787
OREGON II,304,5-Jul-13,18:24:58,193,1,84,30.65,W,28,32.79,N,-84.510833,28.5465,50.5,51,5.36158
OREGON II,304,11-Jul-13,20:18:57,194,1,84,59.63,W,28,29.5,N,-84.993833,28.491667,102.1,99,4.30811
OREGON II,304,12-Jul-13,1:25:47,195,1,84,30.23,W,28,0.14,N,-84.503833,28.002333,77.7,77,4.2242
OREGON II,304,12-Jul-13,5:01:48,196,1,83,59.31,W,28,0.06,N,-83.9885,28.001,47.5,47,5.21927
OREGON II,304,12-Jul-13,8:59:27,197,1,84,0.08,W,27,29.98,N,-84.001333,27.499667,60.9,60,4.8611
OREGON II,304,12-Jul-13,12:59:02,198,1,84,0.1,W,27,0.08,N,-84.001667,27.001333,84,84,4.74277
OREGON II,304,12-Jul-13,17:51:03,199,1,83,30.68,W,26,30.1,N,-83.511333,26.501667,53.4,58,5.90775
OREGON II,304,12-Jul-13,22:25:36,200,1,83,29.92,W,25,58.68,N,-83.498667,25.978,64.7,63,6.3148
OREGON II,304,13-Jul-13,2:02:22,201,1,83,30.08,W,25,29.59,N,-83.501333,25.493167,71.1,71,5.17701
OREGON II,304,13-Jul-13,5:42:02,202,1,83,30,W,25,0.87,N,-83.5,25.0145,71.4,69,4.49525
OREGON II,304,13-Jul-13,9:10:36,203,1,83,0.07,W,24,59.89,N,-83.001167,24.998167,51.5,51,6.00508
OREGON II,304,13-Jul-13,12:53:37,204,1,82,30.04,W,25,0.02,N,-82.500667,25.000333,33,31,6.4098
OREGON II,304,13-Jul-13,18:24:08,205,1,81,59.46,W,25,0.67,N,-81.991,25.011167,21.5,20,5.86019
OREGON II,304,13-Jul-13,22:20:55,206,1,82,0.12,W,25,30.06,N,-82.002,25.501,18.4,18,5.91653
OREGON II,304,14-Jul-13,2:31:07,207,1,82,1.31,W,26,0.12,N,-82.021833,26.002,14.1,13,5.6872
OREGON II,304,14-Jul-13,5:58:21,208,1,82,29.67,W,26,0.76,N,-82.4945,26.012667,28.9,28,6.14313
OREGON II,304,14-Jul-13,9:52:49,209,1,82,30.01,W,25,30.06,N,-82.500167,25.501,33.1,32,7.19634
OREGON II,304,14-Jul-13,13:28:23,210,1,83,0.04,W,25,30.3,N,-83.000667,25.505,52.8,52,5.74984
OREGON II,304,14-Jul-13,17:31:05,211,1,82,59.67,W,26,0.63,N,-82.9945,26.0105,44.5,43,4.92887
OREGON II,304,14-Jul-13,21:11:50,212,1,83,0.01,W,26,29.95,N,-83.000167,26.499167,39.1,39,5.6112
OREGON II,304,15-Jul-13,0:52:41,213,1,82,29.96,W,26,30.04,N,-82.499333,26.500667,20.3,20,5.95712
OREGON II,304,15-Jul-13,5:37:18,214,1,82,59.71,W,27,0.46,N,-82.995167,27.007667,33.1,32,5.90094
OREGON II,304,15-Jul-13,9:04:35,215,1,83,27.79,W,27,0.08,N,-83.463167,27.001333,51.7,51,4.42762
OREGON II,304,15-Jul-13,14:05:52,216,1,82,59.87,W,27,30.34,N,-82.997833,27.505667,18.1,17,5.74902
