Ship,Cruise,DateUTC,TimeUTC,Station,Cast,LongDeg,LongMin,LongHem,LatDeg,LatMin,LatHem,Longitude,Latitude,WaterDepthM,SampleDepthM,Bottom_OxMgL
OREGON II,313,21-Jun-15,20:36:39,90,1,95,20.34,W,28,27.98,N,-95.339,28.466333,31.2,30,3.8329
OREGON II,313,21-Jun-15,22:48:53,91,1,95,27.29,W,28,30.02,N,-95.454833,28.500333,26.8,26,2.6962
OREGON II,313,21-Jun-15,23:21:48,92,1,95,23.9,W,28,32.64,N,-95.398333,28.544,26.3,26,2.5881
OREGON II,313,22-Jun-15,0:25:59,92,2,95,24.96,W,28,29.93,N,-95.416,28.498833,27.3,27,2.7439
OREGON II,313,24-Jun-15,21:57:08,93,1,94,28.78,W,29,26.07,N,-94.479667,29.4345,10.3,9,1.4179
OREGON II,313,24-Jun-15,23:03:16,94,1,94,19.26,W,29,29.6,N,-94.321,29.493333,10.9,9,1.8935
OREGON II,313,25-Jun-15,0:40:07,95,1,94,18.9,W,29,29.75,N,-94.315,29.495833,10.7,10,1.2204
OREGON II,313,25-Jun-15,3:37:10,96,1,93,59.35,W,29,30.24,N,-93.989167,29.504,12.1,11,1.704
OREGON II,313,25-Jun-15,5:01:39,97,1,94,8.25,W,29,24.58,N,-94.1375,29.409667,17.1,11,2.7524
OREGON II,313,25-Jun-15,6:56:05,98,1,94,14.16,W,29,25.81,N,-94.236,29.430167,13.2,11,1.9993
OREGON II,313,25-Jun-15,9:52:58,99,1,94,17.82,W,29,15.48,N,-94.297,29.258,14.9,13,3.4596
OREGON II,313,25-Jun-15,12:02:41,100,1,94,7.19,W,29,12.39,N,-94.119833,29.2065,15.2,13,2.4404
OREGON II,313,25-Jun-15,15:54:32,101,1,94,30.42,W,28,59.93,N,-94.507,28.998833,18.6,17,2.6222
OREGON II,313,25-Jun-15,16:13:56,102,1,94,31.49,W,28,59.74,N,-94.524833,28.995667,18.5,17,2.8343
OREGON II,313,25-Jun-15,18:09:23,103,1,94,37.71,W,28,57,N,-94.6285,28.95,18.2,18,2.8572
OREGON II,313,25-Jun-15,20:19:29,104,1,94,46.68,W,28,57.79,N,-94.778,28.963167,17.3,17,3.3401
OREGON II,313,25-Jun-15,22:01:07,105,1,94,44.74,W,29,7.46,N,-94.745667,29.124333,16.8,16,3.024
OREGON II,313,26-Jun-15,0:23:49,106,1,94,43.76,W,29,11.58,N,-94.729333,29.193,14.4,13,2.4566
OREGON II,313,26-Jun-15,1:56:16,107,1,94,46.28,W,29,12.84,N,-94.771333,29.214,11.4,10,1.3781
OREGON II,313,26-Jun-15,3:40:05,108,1,94,51.82,W,29,8.26,N,-94.863667,29.137667,14.1,14,1.3396
OREGON II,313,26-Jun-15,6:19:37,109,1,95,0.06,W,29,0.49,N,-95.001,29.008167,15.6,14,3.2455
OREGON II,313,26-Jun-15,7:36:02,110,1,95,8.52,W,28,57.17,N,-95.142,28.952833,14.9,12,3.0038
OREGON II,313,26-Jun-15,9:13:11,111,1,95,4.39,W,28,53.24,N,-95.073167,28.887333,18.9,19,2.9321
OREGON II,313,26-Jun-15,12:46:14,112,1,95,23.46,W,28,45.76,N,-95.391,28.762667,15.5,15,1.4487
OREGON II,313,26-Jun-15,15:12:00,113,1,95,29.68,W,28,45.14,N,-95.494667,28.752333,10.9,9,0.9487
OREGON II,313,26-Jun-15,18:06:32,114,1,94,58.02,W,28,46.45,N,-94.967,28.774167,21.5,20,3.6133
OREGON II,313,26-Jun-15,20:07:35,115,1,95,1.9,W,28,37.07,N,-95.031667,28.617833,28.7,29,3.4852
OREGON II,313,26-Jun-15,21:11:40,116,1,95,3.21,W,28,34.82,N,-95.0535,28.580333,29.2,29,3.1221
OREGON II,313,26-Jun-15,23:21:54,117,1,95,0.23,W,28,29.93,N,-95.003833,28.498833,33.5,34,3.4891
OREGON II,313,27-Jun-15,5:53:59,118,1,93,52.19,W,28,41.52,N,-93.869833,28.692,26.9,26,5.8901
OREGON II,313,27-Jun-15,8:04:19,119,1,93,43.87,W,28,37.75,N,-93.731167,28.629167,34.3,34,5.6545
OREGON II,313,27-Jun-15,10:25:19,120,1,93,52.26,W,28,27.46,N,-93.871,28.457667,46,45,6.5983
OREGON II,313,27-Jun-15,12:44:40,121,1,93,43.9,W,28,20.29,N,-93.731667,28.338167,56.5,55,5.9495
OREGON II,313,27-Jun-15,15:01:09,122,1,93,38.65,W,28,26.61,N,-93.644167,28.4435,47.8,49,5.9801
OREGON II,313,27-Jun-15,17:40:49,123,1,93,30.14,W,28,29.9,N,-93.502333,28.498333,42.8,41,6.1507
OREGON II,313,27-Jun-15,18:36:13,124,1,93,25.15,W,28,24.85,N,-93.419167,28.414167,51.3,52,5.6624
OREGON II,313,27-Jun-15,20:43:40,125,1,93,17.19,W,28,20.14,N,-93.2865,28.335667,55.4,55,5.8819
OREGON II,313,28-Jun-15,1:03:54,126,1,93,42.71,W,27,59.42,N,-93.711833,27.990333,93.5,92,4.3929
OREGON II,313,28-Jun-15,4:21:23,127,1,93,30,W,27,59.85,N,-93.5,27.9975,95.9,95,3.838
OREGON II,313,28-Jun-15,5:14:01,128,1,93,24.5,W,28,2.39,N,-93.408333,28.039833,90.5,90,3.9655
OREGON II,313,28-Jun-15,10:33:26,129,1,93,17.08,W,28,2.78,N,-93.284667,28.046333,95,94,4.1183
OREGON II,313,28-Jun-15,14:04:23,130,1,93,0.03,W,28,0.61,N,-93.0005,28.010167,105.4,105,3.884
OREGON II,313,28-Jun-15,15:24:16,131,1,92,51.16,W,28,7.84,N,-92.852667,28.130667,80.3,78,3.9596
OREGON II,313,28-Jun-15,18:39:06,132,1,92,29.64,W,28,5.25,N,-92.494,28.0875,94.7,95,3.9787
OREGON II,313,28-Jun-15,21:17:55,133,1,92,29.67,W,28,0.19,N,-92.4945,28.003167,104.4,105,3.8615
OREGON II,313,28-Jun-15,23:01:58,134,1,92,17.81,W,28,6.49,N,-92.296833,28.108167,89.8,87,4.0038
OREGON II,313,29-Jun-15,1:24:54,135,1,92,8.78,W,28,5.1,N,-92.146333,28.085,94.5,87,4.3992
OREGON II,313,29-Jun-15,3:41:23,136,1,92,4.09,W,28,3.19,N,-92.068167,28.053167,102.3,101,4.3288
OREGON II,313,29-Jun-15,6:17:17,137,1,91,48.92,W,28,2.43,N,-91.815333,28.0405,107.5,105,4.3568
OREGON II,313,29-Jun-15,9:52:22,138,1,91,54.87,W,28,4.01,N,-91.9145,28.066833,89.4,88,4.8285
OREGON II,313,29-Jun-15,13:20:56,139,1,92,18.5,W,28,13.56,N,-92.308333,28.226,67.5,66,4.4359
OREGON II,313,29-Jun-15,15:19:24,140,1,92,27.81,W,28,12.35,N,-92.4635,28.205833,68.8,68,3.984
OREGON II,313,29-Jun-15,18:29:28,141,1,92,42.46,W,28,24.09,N,-92.707667,28.4015,54.8,55,5.5294
OREGON II,313,29-Jun-15,21:39:28,142,1,93,6.52,W,28,25.17,N,-93.108667,28.4195,50,50,5.559
OREGON II,313,30-Jun-15,0:26:59,143,1,93,0.42,W,28,29.5,N,-93.007,28.491667,45.3,45,5.1162
OREGON II,313,30-Jun-15,1:38:53,144,1,92,59.76,W,28,32.35,N,-92.996,28.539167,42.6,42,5.5092
OREGON II,313,30-Jun-15,3:16:54,145,1,93,3.98,W,28,31.42,N,-93.066333,28.523667,43.5,43,5.9371
OREGON II,313,30-Jun-15,6:28:47,146,1,93,21.45,W,28,43.41,N,-93.3575,28.7235,28.7,28,4.9415
OREGON II,313,30-Jun-15,9:39:47,147,1,93,2.19,W,28,50.37,N,-93.0365,28.8395,29.6,27,4.8116
OREGON II,313,30-Jun-15,11:33:22,148,1,93,4.68,W,28,59.46,N,-93.078,28.991,29.6,25,3.1929
OREGON II,313,30-Jun-15,15:26:53,149,1,93,30.04,W,28,58.42,N,-93.500667,28.973667,29.6,22,3.9766
OREGON II,313,30-Jun-15,18:51:01,150,1,93,29.68,W,29,0.31,N,-93.494667,29.005167,24,24,3.8907
OREGON II,313,30-Jun-15,19:32:31,151,1,93,25.5,W,29,2.32,N,-93.425,29.038667,20.7,19,4.6567
OREGON II,313,30-Jun-15,21:21:54,152,1,93,20.23,W,29,3.63,N,-93.337167,29.0605,23.2,20,4.8715
OREGON II,313,1-Jul-15,1:10:12,152,2,93,20.39,W,29,4.5,N,-93.339833,29.075,24.2,22,4.3392
OREGON II,313,1-Jul-15,4:20:43,153,1,93,4.32,W,29,17.53,N,-93.072,29.292167,16.7,17,2.0806
OREGON II,313,1-Jul-15,7:23:47,154,1,92,59.53,W,29,29.35,N,-92.992167,29.489167,13.8,12,3.2176
OREGON II,313,1-Jul-15,10:49:56,155,1,92,31.78,W,29,12.38,N,-92.529667,29.206333,17.2,17,4.4638
OREGON II,313,1-Jul-15,12:26:55,156,1,92,24.85,W,29,7.65,N,-92.414167,29.1275,17.8,17,4.8826
OREGON II,313,1-Jul-15,13:45:28,157,1,92,25.56,W,29,2.85,N,-92.426,29.0475,22.5,22,4.9019
OREGON II,313,1-Jul-15,15:02:43,158,1,92,27.68,W,28,59.15,N,-92.461333,28.985833,25.2,24,5.1326
OREGON II,313,1-Jul-15,16:58:57,159,1,92,31.42,W,29,0.99,N,-92.523667,29.0165,24.6,23,4.7538
OREGON II,313,1-Jul-15,18:09:24,160,1,92,38.61,W,29,7.29,N,-92.6435,29.1215,21.9,22,3.7573
OREGON II,313,1-Jul-15,20:17:44,161,1,92,46.28,W,28,57.21,N,-92.771333,28.9535,24.9,24,4.3592
OREGON II,313,1-Jul-15,22:35:19,162,1,92,37.76,W,28,46.46,N,-92.629333,28.774333,31.4,31,4.9789
OREGON II,313,2-Jul-15,0:39:21,163,1,92,46.89,W,28,50.03,N,-92.7815,28.833833,27.2,27,4.7079
OREGON II,313,2-Jul-15,1:57:36,164,1,92,46.17,W,28,45.57,N,-92.7695,28.7595,30.2,30,4.7775
OREGON II,313,2-Jul-15,4:06:33,165,1,92,50.78,W,28,34.58,N,-92.846333,28.576333,38.8,39,5.1713
OREGON II,313,2-Jul-15,7:44:15,166,1,92,30.53,W,28,30.31,N,-92.508833,28.505167,49.3,49,5.1473
OREGON II,313,2-Jul-15,11:42:51,167,1,92,0.46,W,28,29.96,N,-92.007667,28.499333,49.5,49,5.1882
OREGON II,313,2-Jul-15,13:12:31,168,1,92,7.56,W,28,39.84,N,-92.126,28.664,39.1,38,5.1219
OREGON II,313,2-Jul-15,15:40:44,169,1,91,56.15,W,28,45.93,N,-91.935833,28.7655,30,28,5.3875
OREGON II,313,2-Jul-15,17:07:13,170,1,91,57.16,W,28,51.21,N,-91.952667,28.8535,26.7,25,5.4309
OREGON II,313,2-Jul-15,19:14:46,171,1,92,2.07,W,28,59.89,N,-92.0345,28.998167,20.2,20,4.6127
OREGON II,313,2-Jul-15,21:36:22,172,1,91,40.58,W,28,54.25,N,-91.676333,28.904167,19.4,19,5.1721
OREGON II,313,2-Jul-15,22:35:39,173,1,91,37.65,W,28,53.78,N,-91.6275,28.896333,18.8,19,4.6015
OREGON II,313,3-Jul-15,0:15:35,174,1,91,28.42,W,28,47.63,N,-91.473667,28.793833,19.5,20,5.0612
OREGON II,313,3-Jul-15,2:20:57,175,1,91,17.25,W,28,41.74,N,-91.2875,28.695667,19.5,19,4.5906
OREGON II,313,3-Jul-15,4:13:48,176,1,91,11.41,W,28,34.32,N,-91.190167,28.572,28.9,29,4.988
OREGON II,313,3-Jul-15,6:10:05,177,1,91,18.82,W,28,36.21,N,-91.313667,28.6035,28.6,28,5.0776
OREGON II,313,3-Jul-15,7:33:39,178,1,91,25.34,W,28,35.08,N,-91.422333,28.584667,33.5,33,5.0207
OREGON II,313,3-Jul-15,9:46:00,179,1,91,30.34,W,28,29.93,N,-91.505667,28.498833,46.9,44,4.5226
OREGON II,313,3-Jul-15,10:54:35,180,1,91,39.55,W,28,24.93,N,-91.659167,28.4155,57.1,57,4.1916
OREGON II,313,3-Jul-15,12:28:20,181,1,91,45.59,W,28,21.32,N,-91.759833,28.355333,62.4,61,4.6119
OREGON II,313,3-Jul-15,16:10:16,182,1,91,21.26,W,28,20.19,N,-91.354333,28.3365,64.3,64,4.67
OREGON II,313,3-Jul-15,17:58:06,183,1,91,22.48,W,28,16.5,N,-91.374667,28.275,73.7,74,3.7031
OREGON II,313,3-Jul-15,20:36:52,184,1,91,9.59,W,28,10.75,N,-91.159833,28.179167,90.5,90,3.8141
OREGON II,313,3-Jul-15,23:47:04,185,1,91,1.26,W,28,23.42,N,-91.021,28.390333,46.5,46,4.8095
OREGON II,313,4-Jul-15,1:28:27,186,1,91,0.95,W,28,25.35,N,-91.015833,28.4225,41.4,40,4.647
OREGON II,313,4-Jul-15,3:41:20,187,1,91,3.63,W,28,33.96,N,-91.0605,28.566,26.8,26,4.5589
OREGON II,313,4-Jul-15,7:06:34,188,1,90,47.58,W,28,25.71,N,-90.793,28.4285,39.7,38,4.8697
OREGON II,313,4-Jul-15,9:06:44,189,1,90,48.42,W,28,22.03,N,-90.807,28.367167,45.7,44,4.541
OREGON II,313,4-Jul-15,11:37:56,190,1,90,30.59,W,28,22.68,N,-90.509833,28.378,48,47,4.187
OREGON II,313,4-Jul-15,12:59:58,191,1,90,24.76,W,28,20.23,N,-90.412667,28.337167,55.3,54,3.9578
OREGON II,313,4-Jul-15,14:35:07,192,1,90,23.28,W,28,16.12,N,-90.388,28.268667,69.5,69,3.6908
OREGON II,313,4-Jul-15,17:32:37,193,1,90,3.31,W,28,21.03,N,-90.055167,28.3505,91.5,90,3.7868
OREGON II,313,4-Jul-15,19:54:08,194,1,89,59.42,W,28,30.17,N,-89.990333,28.502833,185.5,186,3.7383
OREGON II,313,4-Jul-15,22:32:52,195,1,90,8.31,W,28,48.84,N,-90.1385,28.814,31.2,31,1.6368
OREGON II,313,5-Jul-15,2:25:06,197,1,89,51.08,W,28,48.43,N,-89.851333,28.807167,54,53,2.9828
OREGON II,313,5-Jul-15,5:24:17,198,1,89,35.13,W,28,50,N,-89.5855,28.833333,74.6,74,3.4366
OREGON II,313,5-Jul-15,7:00:57,199,1,89,36.02,W,28,44.37,N,-89.600333,28.7395,90.1,89,3.6707
OREGON II,313,5-Jul-15,10:30:16,200,1,89,14.9,W,28,50.79,N,-89.248333,28.8465,101.4,100,3.7165
OREGON II,313,5-Jul-15,14:31:30,201,1,88,59.93,W,29,0.12,N,-88.998833,29.002,69.7,66,3.865
OREGON II,313,5-Jul-15,16:09:34,202,1,89,1.17,W,29,2.93,N,-89.0195,29.048833,30.6,30,3.3312
OREGON II,313,5-Jul-15,23:10:47,203,1,87,59.93,W,29,29.89,N,-87.998833,29.498167,44.6,43,4.5929
OREGON II,313,6-Jul-15,9:02:00,204,1,86,15.76,W,29,41.48,N,-86.262667,29.691333,68.3,66,4.9767
OREGON II,313,6-Jul-15,10:56:28,205,1,86,12.41,W,29,50.08,N,-86.206833,29.834667,51.4,50,5.8366
OREGON II,313,6-Jul-15,12:45:06,206,1,86,4,W,29,57.61,N,-86.066667,29.960167,35.4,35,5.7509
OREGON II,313,6-Jul-15,18:22:16,207,1,85,53.59,W,29,22.41,N,-85.893167,29.3735,57.3,57,5.0189
OREGON II,313,6-Jul-15,19:30:10,208,1,85,52.93,W,29,24.61,N,-85.882167,29.410167,50.6,51,4.9736
OREGON II,313,6-Jul-15,21:20:30,209,1,85,44.96,W,29,21.37,N,-85.749333,29.356167,51.4,50,5.6905
OREGON II,313,6-Jul-15,23:06:18,210,1,85,33.39,W,29,22.5,N,-85.5565,29.375,34.1,34,5.9491
OREGON II,313,7-Jul-15,0:42:58,211,1,85,29.9,W,29,26.49,N,-85.498333,29.4415,25.7,25,6.0803
OREGON II,313,7-Jul-15,1:39:42,212,1,85,21.71,W,29,26.93,N,-85.361833,29.448833,26.8,27,6.0867
OREGON II,313,7-Jul-15,4:37:04,213,1,85,3.74,W,29,12.56,N,-85.062333,29.209333,32.2,33,6.379
OREGON II,313,7-Jul-15,6:21:32,214,1,84,58.89,W,29,13.82,N,-84.9815,29.230333,28.6,28,6.1474
OREGON II,313,7-Jul-15,8:22:23,215,1,84,47.96,W,29,19.95,N,-84.799333,29.3325,27.1,26,6.0421
OREGON II,313,7-Jul-15,10:02:45,216,1,84,40.19,W,29,25.39,N,-84.669833,29.423167,28.3,28,5.6298
